primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,sale_score
6,3,3,10,1,1,1,2,3,1,2,2,0.8236
1,1,2,9,2,2,1,2,3,1,1,2,0.7291
6,3,3,7,3,2,1,2,2,0,3,3,0.8586
2,2,2,8,3,2,1,3,2,1,2,2,0.9244
4,2,2,1,1,1,0,1,2,0,2,1,0.1023
3,2,1,6,2,2,0,2,3,1,2,2,0.6142
2,2,2,3,2,2,1,3,1,0,2,3,0.9082
7,3,2,10,1,1,0,1,2,1,3,2,0.3599
7,3,3,3,4,3,0,3,3,1,2,3,0.951
6,3,2,5,4,3,0,2,1,0,3,2,0.6312
1,1,1,7,2,2,1,2,1,0,1,2,0.5785
1,1,1,10,1,1,0,1,1,0,1,1,0.1004
3,1,1,3,3,3,1,3,3,1,1,3,0.9358
4,2,2,3,4,3,1,3,2,1,2,3,0.9554
1,1,1,9,1,1,1,2,3,1,1,3,0.795
7,3,3,7,4,3,1,3,1,0,3,3,0.957
1,1,1,6,2,2,0,1,1,0,1,2,0.1725
6,3,3,6,2,2,1,2,2,0,3,2,0.7311
6,3,2,7,3,3,1,2,1,0,3,3,0.8449
5,2,3,7,2,2,1,2,3,1,3,3,0.8435
2,2,3,3,4,3,1,3,3,1,2,3,0.962
3,2,1,1,1,1,0,1,1,0,1,1,0.1009
7,2,3,4,4,3,0,2,3,1,3,2,0.6584
3,1,2,8,4,3,1,3,3,1,1,3,0.9567
7,2,2,8,2,2,1,3,1,0,2,3,0.9209
4,2,2,2,2,2,0,1,2,0,3,1,0.1136
4,2,2,1,1,1,0,2,2,0,3,1,0.2543
5,2,1,2,1,1,0,1,1,0,2,1,0.0924
6,3,2,1,2,2,0,2,1,0,2,1,0.3847
5,2,2,7,2,2,1,2,1,0,2,3,0.7715
7,2,2,8,4,3,1,3,1,0,3,3,0.9362
5,2,2,8,3,2,1,3,2,0,2,3,0.939
6,3,2,10,2,2,0,1,1,0,2,1,0.2146
7,3,2,8,4,3,1,3,1,0,3,3,0.9569
3,1,1,1,2,2,1,1,2,1,1,1,0.2076
1,1,1,2,2,2,0,1,1,0,1,1,0.0876
4,2,2,10,2,2,0,1,2,1,2,1,0.2229
2,2,2,5,4,3,1,2,2,1,2,2,0.7945
4,2,2,3,2,2,1,3,2,0,2,3,0.9146
6,3,3,1,1,1,0,2,3,1,3,1,0.4512
2,2,1,10,1,1,0,1,1,0,2,1,0.1292
5,2,2,6,3,3,1,2,2,0,2,2,0.7038
3,1,1,8,4,3,1,2,1,0,1,3,0.7846
6,3,2,7,4,3,1,2,2,0,3,3,0.8758
7,3,2,2,1,1,0,2,1,0,3,1,0.3207
6,3,3,9,1,1,1,3,2,0,2,2,0.9064
5,2,2,3,3,3,1,3,3,1,2,2,0.9164
3,1,1,4,2,2,0,1,1,0,1,2,0.1577
1,1,1,4,4,3,0,1,1,0,1,1,0.1294
4,2,3,9,3,3,1,2,3,1,3,3,0.8782
5,2,2,3,3,2,0,3,2,0,3,3,0.8548
3,1,1,7,4,3,0,2,2,0,1,3,0.6737
1,1,1,10,2,2,1,1,3,1,1,2,0.4437
7,2,2,4,3,2,1,2,1,0,3,1,0.4744
1,1,1,9,3,2,0,2,2,0,1,3,0.6544
2,2,1,2,2,2,0,2,1,0,2,1,0.3008
5,2,2,5,2,2,0,2,2,0,2,2,0.5006
4,2,2,6,3,2,0,2,1,0,2,2,0.5281
3,1,1,8,3,2,0,3,3,1,1,3,0.9031
5,2,2,9,3,2,1,3,1,0,2,3,0.9356
4,2,2,8,2,2,0,3,1,0,3,3,0.8507
3,1,1,6,1,1,1,1,1,0,1,2,0.2392
7,3,2,3,3,3,1,3,1,0,3,3,0.9387
7,2,3,2,1,1,0,1,2,1,3,1,0.1307
3,2,1,4,2,2,0,1,1,0,2,2,0.201
4,2,2,4,2,2,1,2,2,0,2,2,0.6447
5,3,3,8,3,2,1,3,2,1,3,2,0.9433
7,3,2,2,1,1,0,1,2,0,3,1,0.1341
5,2,3,7,4,3,1,2,2,1,2,2,0.8102
3,1,1,3,3,2,1,3,1,0,1,3,0.8908
6,3,2,10,1,1,0,2,1,0,3,2,0.5517
4,2,2,5,2,2,0,2,2,0,2,2,0.5033
5,2,1,6,3,3,0,2,1,0,2,1,0.3755
6,3,2,2,2,2,0,2,1,0,3,1,0.3667
7,3,2,4,4,3,1,2,1,0,2,2,0.7737
4,2,2,5,2,2,1,2,1,0,2,2,0.6313
4,2,2,10,2,2,0,2,1,0,2,1,0.3833
2,2,2,1,2,2,0,2,2,0,2,1,0.3227
2,2,2,6,1,1,1,2,1,0,2,2,0.6007
2,2,3,4,3,2,1,2,2,1,2,2,0.7613
4,2,2,9,2,2,1,3,1,0,3,3,0.9175
4,2,2,6,1,1,1,2,2,0,2,2,0.6197
1,1,1,8,4,3,1,3,1,0,1,2,0.8728
5,2,3,5,3,3,0,2,3,1,2,2,0.6644
6,3,2,6,2,2,0,2,1,0,3,1,0.4076
5,2,2,6,2,2,0,2,3,1,2,2,0.6196
1,1,1,1,2,2,0,1,2,0,1,1,0.0923
6,3,2,3,3,3,1,3,1,0,3,3,0.9393
6,3,2,7,3,3,1,2,1,0,3,3,0.8449
3,2,1,4,1,1,0,1,2,1,2,1,0.15
7,2,2,10,1,1,0,2,1,0,3,2,0.4458
5,2,2,1,2,2,1,2,1,0,2,2,0.5878
3,1,1,2,2,2,0,1,2,1,1,1,0.1276
6,3,2,8,3,2,0,3,1,0,2,3,0.9177
1,1,1,2,1,1,0,1,2,1,1,1,0.1096
7,2,2,4,1,1,0,2,1,0,2,2,0.4118
7,2,3,5,2,2,1,2,2,1,3,3,0.814
6,3,3,6,2,2,1,2,3,1,3,2,0.8089
5,2,2,9,1,1,0,3,2,0,2,2,0.7679
2,2,2,7,2,2,1,2,2,0,2,2,0.6784
5,2,3,3,3,3,1,3,2,0,2,3,0.9308
6,3,3,5,3,2,1,2,3,1,3,2,0.8259
1,1,1,9,2,2,1,2,1,0,1,2,0.5993
2,2,2,8,2,2,1,3,1,0,2,3,0.9246
7,2,2,4,2,2,1,2,1,0,3,2,0.585
4,2,2,10,1,1,1,2,1,0,2,1,0.4891
4,2,1,1,1,1,0,1,1,0,2,2,0.1527
1,1,1,7,3,2,1,2,1,0,1,2,0.6162
6,3,3,8,4,3,1,3,3,1,2,3,0.9785
7,3,3,8,3,2,1,3,1,0,3,3,0.9503
5,3,3,1,2,2,0,2,3,1,3,1,0.5022
1,1,1,8,3,3,1,2,1,0,1,3,0.7607
7,2,2,3,3,2,1,3,1,0,2,3,0.9165
6,3,2,10,2,2,0,1,1,0,2,2,0.3331
7,2,2,5,1,1,1,2,2,0,2,2,0.6019
1,1,1,1,2,2,0,1,2,0,1,2,0.1568
2,2,2,7,4,3,1,2,2,0,2,2,0.7498
5,2,2,5,3,2,1,2,1,0,2,2,0.6648
2,2,2,3,4,3,1,3,2,0,2,3,0.9396
3,1,1,9,2,2,1,2,1,0,2,3,0.7037
3,1,1,9,1,1,1,2,2,1,1,3,0.7744
5,2,2,3,4,3,1,3,2,0,2,3,0.9377
5,2,3,6,2,2,1,2,2,0,2,2,0.6717
1,1,1,8,3,3,1,2,1,0,1,3,0.7607
2,2,1,3,2,2,1,3,1,0,2,3,0.9044
7,3,2,10,1,1,1,2,1,0,3,2,0.6949
6,3,2,5,2,2,0,2,1,0,3,2,0.5464
6,3,3,3,2,2,1,3,1,0,2,3,0.9375
4,2,2,6,3,3,0,2,3,1,2,2,0.6665
4,2,2,7,4,3,0,2,2,1,3,2,0.662
5,2,2,6,2,2,1,2,1,0,2,2,0.6389
4,2,2,7,4,3,1,2,1,0,2,2,0.7262
6,3,2,2,2,2,0,1,1,0,3,1,0.1466
3,1,1,3,3,3,0,2,3,1,1,3,0.698
5,2,3,6,2,2,1,2,3,1,2,2,0.761
6,3,2,9,2,2,1,3,1,0,3,2,0.9002
4,2,2,3,4,3,1,3,1,0,2,3,0.9322
1,1,1,1,1,1,0,1,1,0,1,1,0.0704
3,1,1,6,3,3,0,1,1,0,1,2,0.1986
4,2,3,4,3,2,1,2,2,1,2,2,0.7574
4,2,2,4,2,2,0,2,1,0,2,1,0.3243
2,2,2,3,3,3,1,3,1,0,2,3,0.9231
3,1,1,4,1,1,0,1,1,0,1,2,0.1336
1,1,1,10,1,1,0,1,1,0,1,1,0.1004
3,1,1,7,3,2,1,2,2,0,1,3,0.7608
3,2,1,6,3,2,1,2,2,0,1,2,0.7161
7,2,3,1,1,1,1,2,2,0,2,1,0.4212
6,3,3,4,2,2,0,2,2,0,2,2,0.6006
4,2,2,7,4,3,1,2,1,0,2,2,0.7262
7,3,3,2,2,2,0,2,2,1,2,1,0.5123
7,2,2,5,1,1,1,2,2,0,2,2,0.6019
3,2,1,6,3,3,1,2,1,0,2,2,0.6773
2,2,3,4,1,1,1,2,3,1,2,1,0.576
3,1,1,2,1,1,0,1,1,0,1,1,0.0718
2,2,2,2,1,1,1,1,2,0,2,1,0.1852
4,2,2,7,3,2,1,2,1,0,2,3,0.7997
6,3,2,2,2,2,0,1,1,0,3,1,0.1466
2,2,2,7,2,2,1,2,1,0,2,3,0.777
1,1,1,5,3,3,1,2,2,1,1,2,0.704
5,2,3,4,3,2,1,2,3,1,2,2,0.7737
3,1,1,1,2,2,0,1,2,0,1,1,0.0906
3,1,1,8,3,2,1,3,1,0,1,3,0.9101
5,2,2,3,3,2,1,3,1,0,2,3,0.9181
5,2,2,10,1,1,1,2,1,0,2,2,0.6339
4,2,2,4,3,3,0,2,1,0,3,2,0.4858
6,3,3,3,3,2,1,3,2,1,3,3,0.9604
6,3,2,9,2,2,1,3,2,0,3,2,0.909
5,2,2,1,2,2,0,1,2,0,2,1,0.1204
1,1,1,1,2,2,0,1,1,0,1,1,0.0842
6,3,3,5,2,2,0,2,3,1,3,2,0.6843
2,2,2,9,4,3,0,3,2,1,2,3,0.9381
1,1,1,3,4,3,1,3,2,1,1,3,0.9403
3,1,1,8,3,3,1,3,1,0,1,2,0.8517
2,2,1,10,2,2,0,1,1,0,2,1,0.1526
7,3,2,5,1,1,0,2,1,0,3,2,0.4954
2,2,2,10,1,1,0,2,1,0,2,1,0.3433
7,3,2,7,2,2,1,2,1,0,2,2,0.7325
3,1,1,4,1,1,0,1,1,0,1,2,0.1336
7,3,3,10,1,1,0,2,2,0,3,2,0.5848
4,2,3,7,2,2,1,2,3,1,2,2,0.7706
4,2,1,1,2,2,0,1,1,0,2,1,0.1069
3,1,1,7,3,3,1,2,2,1,1,2,0.7174
2,2,2,3,3,3,1,3,2,1,2,3,0.9492
1,1,1,10,1,1,0,1,2,1,1,2,0.241
3,2,1,2,1,1,0,1,1,0,1,1,0.1049
5,2,2,2,2,2,0,1,1,0,2,1,0.1144
7,2,3,10,2,2,1,2,3,1,3,1,0.6425
7,3,3,9,3,2,1,3,1,0,3,2,0.9161
5,2,2,2,2,2,0,1,2,0,3,1,0.1125
5,2,2,1,2,2,0,2,1,0,2,2,0.4327
5,2,2,6,1,1,0,2,3,1,2,2,0.573
3,1,1,9,2,2,1,2,1,0,1,3,0.728
4,2,3,1,2,2,0,2,2,1,2,1,0.4068
7,3,2,7,4,3,1,2,2,0,2,2,0.8115
3,1,1,6,4,3,0,1,1,0,1,2,0.2248
3,1,1,1,1,1,0,1,2,1,1,2,0.1742
3,1,1,3,3,2,0,3,2,0,1,3,0.8284
6,3,3,4,2,2,1,2,3,1,3,1,0.6799
3,1,1,2,2,2,0,1,1,0,1,1,0.0859
4,2,2,6,4,3,0,2,1,0,3,2,0.5465
6,3,2,9,2,2,0,3,1,0,3,2,0.8284
1,1,1,5,3,2,1,2,2,0,1,2,0.6198
2,2,2,4,2,2,0,2,1,0,2,1,0.3289
5,2,2,10,1,1,0,2,2,0,2,2,0.506
2,2,2,6,2,2,0,1,2,0,2,2,0.2427
5,2,2,4,2,2,0,2,1,0,2,2,0.4647
7,3,3,8,2,2,1,3,3,1,3,2,0.939
1,1,1,7,2,2,1,2,1,0,1,3,0.715
2,2,2,9,4,3,1,3,2,0,2,3,0.9527
7,3,2,8,2,2,0,3,1,0,3,3,0.8932
3,2,1,4,1,1,0,1,1,0,2,2,0.1716
1,1,1,10,1,1,1,1,1,0,1,2,0.2761
1,1,1,9,4,3,1,2,2,1,1,2,0.7678
5,2,2,2,1,2,0,1,1,0,2,1,0.0994
2,2,2,7,4,3,1,2,1,0,2,2,0.7303
4,2,2,5,2,2,0,2,1,0,2,2,0.478
2,2,2,8,3,3,1,3,1,0,2,3,0.9371
3,2,1,9,4,3,0,2,2,0,1,3,0.7731
7,2,2,8,4,3,1,3,2,0,2,2,0.9091
7,3,2,3,3,3,0,3,2,0,3,3,0.9005
2,2,2,3,2,2,1,3,1,0,2,3,0.9082
1,1,1,1,1,1,0,1,1,0,1,2,0.1216
5,2,2,4,1,1,1,2,1,0,2,2,0.5721
4,2,2,10,2,2,0,1,2,0,2,2,0.2715
6,3,2,9,3,3,0,3,2,1,2,2,0.9113
4,2,2,8,4,3,1,3,1,0,2,3,0.9446
3,2,1,5,2,2,0,2,1,0,2,2,0.4697
1,1,1,5,1,1,1,2,3,1,1,2,0.641
7,3,3,5,1,1,1,2,1,0,3,2,0.6574
1,1,1,8,3,3,1,2,2,1,1,3,0.8319
2,2,2,9,4,3,1,2,2,0,2,2,0.7656
3,1,2,8,2,2,1,3,2,1,1,3,0.9336
6,3,3,7,4,3,1,2,3,1,3,3,0.9198
6,3,2,1,2,2,0,2,1,0,3,2,0.5035
4,2,2,9,2,2,0,3,2,1,2,2,0.851
5,2,2,7,3,2,0,2,2,0,2,3,0.7004
2,2,2,1,1,1,1,1,2,0,2,1,0.1788
4,2,2,9,1,1,1,3,1,0,2,2,0.8497
7,3,2,2,2,2,0,2,1,0,2,1,0.3924
6,3,2,9,3,2,1,3,2,0,2,2,0.9294
6,3,2,1,2,2,0,2,1,0,2,1,0.3847
2,2,2,4,1,1,1,2,1,0,2,1,0.4302
6,3,3,2,1,1,0,2,3,1,2,1,0.4918
2,2,2,6,2,2,0,2,2,0,2,2,0.5193
1,1,1,1,2,2,1,1,3,1,1,1,0.2284
4,2,2,1,2,2,0,2,1,0,3,1,0.2723
4,2,2,8,4,3,1,3,2,0,2,2,0.9117
2,2,2,1,2,2,1,1,1,0,2,2,0.3039
4,2,2,9,1,1,1,3,2,0,2,2,0.8621
6,3,3,1,1,1,0,2,2,1,3,2,0.576
3,1,1,9,3,3,1,3,2,1,1,2,0.9032
6,3,3,8,3,3,1,3,2,0,3,3,0.9569
7,2,3,7,3,2,1,2,2,1,2,2,0.7749
4,2,2,5,2,2,1,2,1,0,2,2,0.6313
3,2,1,1,2,2,0,1,3,1,2,2,0.2757
5,2,2,6,2,2,1,2,1,0,3,2,0.6108
3,2,1,10,1,1,1,1,1,0,2,1,0.2154
5,2,2,1,2,2,0,1,1,0,2,1,0.1101
4,2,2,3,2,2,1,3,3,1,2,3,0.9434
1,1,1,6,2,2,0,1,1,0,1,2,0.1725
5,2,3,1,2,2,0,2,2,1,2,1,0.4043
3,1,1,4,3,2,0,1,2,1,1,1,0.1572
1,1,1,9,3,2,1,2,2,1,1,2,0.7315
6,3,2,4,4,3,0,2,2,0,3,1,0.498
4,2,2,9,3,3,1,3,1,0,2,2,0.8928
7,2,3,7,4,3,1,2,2,1,2,3,0.8842
2,2,2,1,2,2,0,2,1,0,2,1,0.301
3,2,1,7,3,3,1,2,1,0,2,2,0.6866
2,2,2,8,3,3,1,3,1,0,2,3,0.9371
7,2,2,6,2,2,1,2,1,0,2,1,0.4865
7,3,2,9,2,2,0,3,1,0,3,3,0.8972
4,2,3,4,1,1,1,1,2,0,2,2,0.3166
6,3,3,6,3,2,1,2,1,0,3,2,0.742
5,2,2,5,2,2,0,2,2,0,2,2,0.5006
3,2,1,2,2,2,1,1,1,0,1,2,0.3272
4,2,3,7,4,3,0,2,2,1,2,2,0.6976
5,2,2,6,2,2,0,2,3,1,2,1,0.4712
5,2,2,6,4,3,1,2,2,0,2,2,0.7355
5,2,2,5,4,3,1,2,1,0,2,2,0.7065
7,2,2,1,1,1,0,1,2,0,2,2,0.1679
3,1,1,7,2,2,1,2,1,0,1,2,0.5733
1,1,1,4,2,2,0,1,3,1,1,2,0.2477
6,3,2,10,1,1,0,2,2,1,2,2,0.6835
3,1,1,2,2,2,0,1,3,1,1,1,0.1393
2,2,2,10,2,2,0,1,1,0,2,2,0.256
4,2,2,6,3,2,1,2,1,0,2,1,0.5337
4,2,2,10,2,2,0,1,1,0,2,1,0.1556
4,2,2,5,4,3,0,2,1,0,2,2,0.5654
6,3,2,1,1,1,0,2,2,0,3,1,0.3358
3,1,1,6,2,2,1,1,1,0,1,1,0.1727
1,1,1,9,2,2,1,2,2,1,1,3,0.8097
6,3,3,4,1,1,1,2,3,1,3,2,0.7618
5,2,2,8,2,2,1,3,1,0,2,3,0.9224
4,2,2,2,2,2,0,1,1,0,2,1,0.1155
4,2,3,3,2,2,1,3,2,0,2,3,0.918
2,2,2,9,1,1,1,2,2,1,2,2,0.7271
7,2,3,3,3,3,0,3,2,1,2,3,0.9083
5,2,2,10,1,1,0,1,1,0,2,2,0.2154
2,2,1,6,3,3,0,2,1,0,2,2,0.5315
7,2,3,1,1,1,0,1,2,1,3,1,0.1259
5,2,2,2,1,1,0,1,1,0,2,1,0.0962
1,1,1,3,3,2,1,2,2,0,1,3,0.7322
4,2,2,10,2,2,0,2,1,0,2,1,0.3833
7,3,2,2,2,2,0,2,1,0,3,1,0.3643
1,1,1,9,1,1,0,2,1,0,1,2,0.3972
1,1,1,7,2,2,0,2,3,1,1,3,0.6979
7,2,3,3,4,3,1,3,3,1,3,2,0.9209
4,2,2,7,4,3,1,2,1,0,2,2,0.7262
1,1,1,5,1,1,0,2,1,0,1,2,0.3567
3,1,1,5,2,2,0,2,1,0,1,2,0.3973
5,2,1,4,2,2,0,1,1,0,2,2,0.1976
6,3,2,2,2,2,0,2,1,0,3,1,0.3667
4,2,2,4,2,2,0,2,1,0,2,2,0.4673
3,2,1,6,2,2,0,2,2,0,1,1,0.3868
2,2,2,1,2,2,0,2,1,0,2,1,0.301
1,1,1,1,1,1,1,1,1,0,1,1,0.124
6,3,3,4,3,3,0,2,2,1,2,1,0.5842
5,2,3,4,1,1,1,2,2,1,3,2,0.6586
4,2,2,5,2,2,1,2,1,0,2,2,0.6313
1,1,1,4,1,1,0,1,1,0,1,1,0.0793
2,2,2,8,2,2,1,3,1,0,2,2,0.8703
7,3,2,7,2,2,0,2,1,0,2,2,0.5942
6,3,2,10,1,1,0,2,1,0,3,1,0.4024
6,3,2,4,3,3,0,2,1,0,3,2,0.5835
2,2,2,10,2,2,0,1,2,1,2,2,0.3488
5,2,2,2,1,1,0,1,1,0,2,1,0.0962
5,2,2,6,1,1,0,2,2,0,2,2,0.463
3,1,1,8,4,3,1,3,1,0,2,3,0.916
3,1,1,2,2,2,0,1,1,0,1,1,0.0859
4,2,2,5,2,2,0,2,1,0,2,2,0.478
3,2,1,6,3,3,1,1,1,0,2,2,0.3836
4,2,1,5,3,2,0,2,1,0,2,2,0.5063
6,3,3,8,4,3,1,3,3,1,3,2,0.9567
5,2,2,5,4,3,1,2,1,0,2,2,0.7065
5,2,3,5,4,3,0,2,3,1,2,2,0.6985
2,2,2,2,1,1,0,1,1,0,2,1,0.099
5,2,2,4,2,2,0,2,1,0,2,2,0.4647
7,3,2,1,2,2,1,2,1,0,2,1,0.5363
3,2,1,5,2,2,0,2,1,0,1,2,0.4995
7,3,3,3,4,3,0,3,3,1,2,3,0.951
1,1,1,4,2,2,1,1,1,0,1,2,0.2634
7,2,3,5,4,3,1,2,2,0,2,2,0.7316
5,2,2,9,2,2,0,3,1,0,3,3,0.8548
2,2,1,2,2,2,0,1,1,0,2,1,0.1132
2,2,2,2,2,2,0,1,1,0,2,1,0.1177
1,1,1,4,3,3,0,1,1,0,1,1,0.1127
6,3,2,1,1,1,0,2,1,0,3,2,0.4551
4,2,2,4,1,1,0,2,1,0,2,1,0.2833
1,1,1,4,3,3,0,1,3,1,1,1,0.1794
1,1,1,6,3,2,1,1,1,0,1,2,0.3132
2,2,2,3,3,2,1,3,1,0,2,3,0.9205
6,3,3,5,2,2,0,2,3,1,2,2,0.7096
6,3,2,9,2,2,1,3,1,0,3,3,0.9428
6,3,2,9,3,3,0,3,1,0,2,2,0.8685
7,3,3,8,2,2,1,3,1,0,3,3,0.9423
7,2,2,3,3,3,1,3,1,0,3,2,0.8468
1,1,1,10,2,2,1,1,1,0,1,1,0.2021
3,2,1,3,4,3,0,3,1,0,2,3,0.8768
7,2,2,8,2,2,1,3,1,0,2,2,0.8642
5,2,3,5,4,3,1,2,2,1,2,2,0.7966
5,2,2,1,1,1,0,2,2,0,2,2,0.4101
3,2,1,3,4,3,0,3,1,0,2,3,0.8768
5,2,3,2,1,1,0,1,3,1,3,1,0.1452
5,2,1,5,3,3,0,2,1,0,2,2,0.5128
1,1,1,4,2,2,1,1,2,1,1,2,0.3576
3,1,1,7,3,2,1,2,1,0,1,3,0.7419
7,2,3,5,2,2,1,2,3,1,2,2,0.7491
5,3,2,9,1,1,1,3,1,0,2,3,0.9393
2,2,2,6,1,1,1,2,1,0,2,2,0.6007
4,2,1,10,1,1,0,2,1,0,3,2,0.4427
5,2,2,6,2,2,1,2,1,0,2,2,0.6389
5,2,3,3,3,3,1,3,2,0,2,3,0.9308
5,2,2,1,1,1,1,1,1,0,2,2,0.2584
3,1,1,4,1,1,0,1,1,0,1,2,0.1336
4,2,2,4,4,3,0,2,2,0,2,2,0.5796
3,1,1,7,3,3,1,2,1,0,2,2,0.5914
4,2,3,1,1,1,0,1,3,1,2,2,0.2531
3,1,1,10,1,1,1,1,1,0,2,2,0.2489
6,3,2,1,1,1,0,2,1,0,3,2,0.4551
2,2,2,7,3,3,1,2,3,1,2,2,0.7994
4,2,2,3,4,3,1,3,2,0,2,3,0.9384
7,3,3,3,2,2,1,3,3,1,3,3,0.9578
6,3,2,5,4,3,1,2,2,0,3,2,0.7798
4,2,2,4,2,2,0,2,2,0,2,1,0.3468
7,3,2,6,1,2,0,2,1,0,2,2,0.5452
4,2,3,4,1,1,0,2,3,1,2,1,0.4157
3,1,1,10,2,2,0,1,1,0,1,2,0.1952
2,2,2,7,4,3,1,2,1,0,2,3,0.832
4,2,2,5,2,2,1,2,2,0,2,2,0.6545
1,1,1,10,2,2,0,1,3,1,1,1,0.1892
1,1,1,7,4,3,1,2,1,0,1,3,0.7809
5,2,2,3,2,2,1,3,1,0,2,3,0.9055
4,2,3,6,1,1,0,2,2,1,2,2,0.5616
7,3,3,3,2,2,1,3,3,1,3,3,0.9578
4,2,2,4,4,3,1,2,1,0,2,2,0.6997
6,3,3,1,2,2,0,2,3,1,3,1,0.4995
7,3,3,6,1,1,0,2,3,1,3,2,0.6485
4,2,2,7,3,3,0,2,3,1,2,2,0.676
2,2,2,8,3,3,1,3,1,0,2,3,0.9371
5,2,3,3,3,3,1,3,2,0,2,3,0.9308
1,1,1,7,3,3,0,2,1,0,1,3,0.6196
2,2,2,10,1,1,0,1,2,0,2,1,0.1464
2,2,2,1,1,1,0,1,3,1,2,1,0.1534
2,2,3,2,1,1,0,1,3,1,2,2,0.2654
6,3,2,9,4,3,1,3,1,0,3,2,0.9276
2,2,2,5,1,1,1,2,2,0,2,2,0.6145
3,1,1,5,3,2,0,2,1,0,1,3,0.5851
6,3,2,1,1,1,0,2,2,1,3,2,0.5652
4,2,3,8,3,2,1,3,3,1,2,3,0.962
4,2,2,7,2,2,0,2,2,0,2,2,0.5248
4,2,2,8,2,2,1,3,1,0,2,3,0.9232
3,1,1,2,1,1,0,1,3,1,1,1,0.1176
1,1,1,9,4,3,0,2,2,0,1,2,0.557
4,2,2,5,3,2,1,2,2,0,2,2,0.6892
6,3,2,1,1,1,0,2,1,0,3,2,0.4551
6,3,3,7,4,3,0,2,2,1,2,2,0.7737
1,1,1,5,2,2,0,2,1,0,1,2,0.4024
4,2,2,2,1,1,0,1,2,0,2,2,0.1786
1,1,2,3,2,2,1,3,2,1,1,3,0.9205
6,3,3,5,2,2,1,2,3,1,3,2,0.8021
3,1,1,9,1,1,1,2,2,1,1,2,0.6525
2,2,2,4,4,3,0,2,2,0,2,2,0.5847
2,2,3,4,1,1,1,2,2,1,2,2,0.6918
2,2,2,6,2,2,0,2,2,0,2,2,0.5193
6,3,2,2,2,2,0,2,1,0,3,1,0.3667
7,3,2,5,3,2,0,2,1,0,2,2,0.6112
5,2,2,3,2,2,0,3,1,0,2,3,0.8367
4,2,2,4,2,2,0,2,1,0,2,1,0.3243
6,3,3,9,1,1,1,3,3,1,3,2,0.9305
5,2,2,3,3,3,1,3,1,0,2,3,0.9208
1,1,1,1,2,2,0,1,2,0,1,1,0.0923
6,3,2,10,1,1,0,1,2,0,3,2,0.2877
5,2,2,1,2,2,0,2,1,0,2,1,0.2944
3,1,1,6,2,2,0,1,1,0,1,2,0.1695
4,2,2,3,3,2,1,3,1,0,2,3,0.9189
4,2,2,4,4,3,1,2,2,0,2,2,0.7205
3,1,1,7,2,2,1,2,3,1,1,2,0.6982
3,1,1,8,4,3,1,3,2,0,1,3,0.9315
5,2,2,1,2,2,0,2,2,1,2,2,0.5428
7,2,2,4,3,3,0,2,2,0,3,2,0.5032
1,1,1,7,3,3,0,2,2,1,1,2,0.581
7,3,2,5,4,3,0,2,2,0,3,2,0.652
6,3,3,7,3,3,1,2,2,1,2,2,0.8453
5,2,2,3,2,2,0,3,2,0,2,3,0.8501
7,2,2,2,1,1,0,1,3,1,2,1,0.1521
3,1,1,3,4,3,0,3,1,0,1,3,0.8412
5,2,2,6,2,2,0,2,2,0,2,2,0.5114
6,3,3,9,2,2,1,3,2,1,3,3,0.9641
3,1,1,3,3,3,0,3,2,0,1,3,0.8335
1,1,1,1,1,1,0,1,3,1,1,2,0.1925
3,1,1,5,3,2,1,2,1,0,1,2,0.5906
7,3,2,2,1,1,0,2,1,0,2,1,0.3473
6,3,3,9,4,3,1,3,1,0,3,2,0.9306
4,2,2,10,2,2,0,1,2,1,2,2,0.344
6,3,2,4,1,1,0,2,1,0,3,1,0.3421
6,3,3,4,3,2,1,2,2,0,2,1,0.6429
4,2,2,5,2,2,0,2,3,1,2,2,0.612
7,3,2,1,2,2,0,2,1,0,2,2,0.5307
6,3,2,5,1,1,0,2,1,0,2,2,0.5279
3,1,1,1,2,2,0,1,2,1,2,1,0.1106
7,2,2,9,4,3,1,3,1,0,2,3,0.9452
5,2,2,6,3,3,0,2,1,0,2,2,0.5346
3,1,2,7,2,2,1,2,3,1,1,2,0.7074
6,3,3,8,2,2,1,3,2,1,3,3,0.9625
7,2,3,10,1,1,0,1,3,1,2,2,0.3261
2,2,2,8,4,3,1,3,2,0,2,3,0.9507
5,2,2,6,2,2,1,2,1,0,2,1,0.4918
2,2,2,9,3,3,1,2,1,0,2,2,0.7161
1,1,1,4,1,1,0,1,1,0,1,2,0.1361
3,1,2,8,4,3,1,3,3,1,1,3,0.9567
1,1,1,1,2,2,1,1,1,0,1,1,0.1467
3,1,1,9,1,1,1,2,1,0,1,2,0.5468
1,1,1,8,2,2,1,2,3,1,1,3,0.8185
1,1,1,8,3,3,1,2,1,0,1,3,0.7607
3,1,1,4,4,3,0,2,2,1,1,2,0.5826
3,2,1,10,1,1,0,1,1,0,2,1,0.128
4,2,2,6,2,2,0,2,1,0,2,2,0.4888
2,2,2,4,2,2,1,1,2,1,2,2,0.4361
3,1,1,7,3,3,1,2,2,1,1,2,0.7174
3,1,1,1,2,2,1,1,3,1,1,1,0.2247
3,1,1,4,4,3,0,1,2,0,2,1,0.125
