whatsapp_count,phone_count,email_count,total_interactions,dominant_channel,first_channel,last_channel,is_multi_channel,channel_switch_count,conversation_time_hours,conv_time_bucket,recency_bucket,engagement_depth,channel_x_stage,historical_deals_won,sale_score
2,3,2,3,3,1,2,1,3,2,4,2,3,34,3,0.9599
3,1,3,3,3,3,1,1,2,3,2,1,3,29,1,0.2553
2,2,2,2,3,3,3,1,2,2,5,2,2,34,1,0.7265
2,2,2,2,1,1,1,1,1,3,2,2,2,2,2,0.6117
2,2,2,2,3,2,1,1,3,2,4,2,2,26,1,0.6914
2,1,2,2,1,3,3,1,1,3,2,1,2,8,1,0.1332
1,2,2,2,2,3,1,1,3,2,5,1,2,21,3,0.9031
1,1,1,1,2,3,2,1,1,1,3,2,1,17,1,0.2104
1,3,1,2,2,2,3,1,1,1,3,2,2,13,2,0.8155
3,2,2,3,3,2,1,1,3,3,2,2,3,25,3,0.9127
2,3,1,2,2,2,2,1,3,3,2,3,3,13,2,0.8717
3,1,2,3,3,1,1,1,1,3,2,4,3,30,1,0.346
3,3,2,3,3,2,3,1,3,2,4,3,3,25,2,0.9675
2,3,1,2,3,3,3,1,1,2,5,3,2,25,3,0.99
1,1,2,1,1,1,3,1,2,2,5,3,2,3,2,0.7247
1,1,1,1,2,3,3,1,1,2,4,2,1,20,2,0.5535
1,1,2,1,1,3,3,1,2,2,5,3,1,9,1,0.4466
3,1,1,2,3,3,3,1,3,2,5,1,2,25,2,0.8565
1,1,2,1,1,1,1,0,0,2,4,2,1,7,2,0.326
1,2,2,2,1,3,1,1,1,2,5,3,2,11,2,0.7793
3,3,2,3,3,3,2,1,1,2,4,3,3,28,3,0.9856
2,2,1,2,3,3,3,1,2,2,5,4,2,25,3,0.982
2,1,2,2,1,3,3,1,2,2,5,2,2,10,1,0.4238
3,2,1,2,3,3,3,1,1,2,4,2,2,33,3,0.9537
2,2,2,2,3,2,2,1,1,2,5,2,2,34,2,0.8686
2,3,2,2,2,1,1,1,3,1,3,1,2,24,3,0.9076
2,3,1,2,2,2,3,1,1,2,4,2,2,20,3,0.9629
1,1,2,1,1,1,1,0,0,2,4,2,1,12,2,0.273
2,2,3,2,1,3,3,1,3,2,5,1,2,9,2,0.8352
2,3,1,2,3,3,3,1,3,2,5,1,2,25,3,0.9853
1,1,3,2,1,1,1,0,0,2,5,2,1,10,1,0.1713
2,3,2,2,2,3,3,1,2,2,4,3,3,22,3,0.9722
3,2,2,3,3,2,2,1,2,2,4,3,3,26,2,0.9117
2,1,2,2,3,3,1,1,2,2,4,1,2,35,2,0.5676
2,2,2,2,2,3,3,1,1,2,5,4,2,21,2,0.9143
2,2,2,2,1,3,3,1,1,2,5,1,2,4,3,0.9397
2,3,2,2,2,3,1,1,2,2,5,2,2,22,3,0.9773
2,3,1,2,2,2,2,1,1,1,1,3,2,18,1,0.4706
2,2,2,2,3,3,3,1,2,3,2,2,2,26,2,0.7505
1,1,3,2,1,1,1,0,0,2,5,2,1,9,2,0.3893
3,3,3,3,3,3,3,1,1,3,2,1,3,34,2,0.8318
3,3,2,3,3,2,1,1,2,3,4,3,3,28,3,0.9861
3,3,2,3,3,2,1,1,3,3,2,1,3,26,2,0.867
2,2,2,2,3,1,1,1,3,3,2,4,2,34,2,0.7403
3,3,2,3,3,3,2,1,3,2,5,4,3,34,2,0.9758
1,1,1,1,2,2,2,1,1,1,1,3,1,19,1,0.1
3,2,1,2,3,2,1,1,3,2,4,3,3,26,2,0.9208
1,1,1,1,2,2,2,0,0,1,1,3,1,19,1,0.0532
2,2,2,2,1,3,3,1,1,2,5,1,2,2,1,0.667
2,1,2,1,3,3,3,1,2,2,4,3,2,33,2,0.762
3,3,2,3,3,3,3,1,3,2,4,4,3,28,3,0.9904
1,1,1,1,2,2,2,0,0,1,3,3,1,20,1,0.1228
1,1,2,1,1,3,3,1,2,2,4,3,2,8,2,0.5896
2,2,2,2,3,3,3,1,1,2,5,1,2,33,1,0.6718
1,2,2,2,1,3,3,1,3,3,2,3,2,6,1,0.3279
1,1,2,1,1,3,1,1,1,2,4,2,1,6,1,0.2807
1,1,1,1,2,2,2,1,1,1,1,1,1,17,1,0.0688
2,1,3,2,1,1,1,1,1,2,5,3,2,8,2,0.7201
1,3,1,2,2,2,2,1,2,1,1,3,1,14,1,0.4336
1,1,1,1,2,2,2,0,0,1,3,2,1,17,1,0.1121
1,1,3,2,1,1,1,1,1,2,4,3,2,9,2,0.484
2,1,2,2,1,3,2,1,3,1,3,3,2,3,3,0.8045
3,1,3,3,3,1,3,1,2,2,4,3,3,32,1,0.5292
3,1,2,3,3,3,3,1,1,2,4,2,3,25,1,0.549
1,1,2,1,1,1,1,1,1,2,4,2,1,8,2,0.4763
1,1,2,1,1,1,1,1,2,2,4,2,2,5,1,0.2629
3,2,2,3,3,3,2,1,2,2,4,2,3,25,2,0.8998
2,1,2,2,1,3,3,1,1,3,2,3,2,8,1,0.2035
2,2,2,2,3,1,1,1,1,3,2,1,2,32,1,0.3093
3,1,1,2,3,3,3,1,3,2,5,2,2,26,2,0.8798
1,3,1,2,2,2,2,0,0,1,3,1,2,23,2,0.5003
3,1,2,3,3,1,1,1,3,3,2,2,3,30,1,0.2629
2,3,2,2,2,1,3,1,3,2,5,1,2,14,3,0.9807
2,3,2,3,2,1,2,1,2,2,4,3,3,22,2,0.8918
2,1,2,2,1,1,1,1,1,2,5,1,2,10,2,0.5605
2,1,1,1,3,3,1,1,1,2,5,4,2,25,2,0.8879
3,2,3,3,3,1,1,1,3,3,2,1,3,34,1,0.3807
3,2,2,3,3,3,1,1,1,2,5,4,2,30,3,0.9816
2,2,2,2,3,3,3,1,3,2,5,3,2,34,3,0.9689
1,1,3,2,1,1,1,1,3,2,4,1,2,5,1,0.2088
2,1,1,1,3,1,1,1,1,2,4,4,1,34,3,0.8955
2,3,2,2,2,2,2,1,1,3,2,1,2,22,2,0.7309
1,1,1,1,1,2,1,1,1,1,1,2,1,5,1,0.0704
2,2,1,2,3,3,3,1,2,3,2,1,2,34,1,0.3262
2,1,2,2,3,1,1,1,3,2,4,2,2,34,2,0.6236
2,2,2,2,1,1,1,1,3,2,5,4,2,2,3,0.9709
2,1,2,2,3,3,3,1,3,2,4,3,2,34,1,0.4745
1,1,1,1,3,3,3,0,0,1,1,4,1,31,1,0.0887
1,1,1,1,1,3,3,1,1,1,1,1,1,5,1,0.0639
3,3,3,3,3,2,2,1,2,2,4,1,3,28,3,0.9782
2,2,2,2,2,1,1,1,1,2,4,3,2,14,1,0.667
2,2,2,2,3,3,3,1,2,2,5,1,2,26,3,0.9637
1,1,2,1,1,1,1,0,0,2,4,4,1,5,1,0.2328
1,1,1,1,1,2,1,1,1,1,1,3,1,5,1,0.0889
1,1,1,1,1,1,1,0,0,1,1,4,1,12,1,0.0402
3,1,2,2,3,3,3,1,1,2,5,1,2,26,3,0.9422
2,1,2,2,1,1,1,1,1,3,2,1,2,10,2,0.2474
1,2,2,2,1,3,3,1,3,2,5,4,2,9,1,0.6771
1,2,1,1,2,2,2,0,0,1,1,4,1,19,1,0.1523
1,1,2,1,1,1,1,0,0,2,5,3,1,6,1,0.2658
1,1,1,1,1,1,1,0,0,1,3,2,1,5,1,0.086
2,3,1,2,3,3,1,1,3,2,4,1,3,35,2,0.8793
2,3,1,2,2,2,3,1,2,1,3,4,2,16,2,0.915
1,1,3,1,1,1,1,0,0,2,5,1,1,9,1,0.1703
2,2,2,2,3,3,3,1,2,2,4,2,2,25,3,0.957
2,2,2,2,2,1,1,1,3,2,4,4,2,22,3,0.9432
1,1,3,2,1,1,1,1,1,2,4,1,2,5,2,0.4085
3,2,2,3,3,3,1,1,3,2,5,1,3,32,2,0.8892
1,1,2,1,1,1,1,1,1,2,4,2,1,11,2,0.4386
1,1,3,2,1,1,1,1,1,3,2,2,2,5,2,0.2709
2,1,2,2,3,1,1,1,1,2,5,3,2,25,3,0.9345
2,2,2,2,3,2,2,1,1,2,4,2,2,28,3,0.9419
1,1,1,1,2,1,1,1,1,1,1,4,1,19,1,0.114
2,1,2,1,1,3,3,1,2,2,5,3,2,11,1,0.5232
3,1,3,3,3,1,1,1,1,3,2,1,3,29,1,0.2216
1,3,1,2,2,2,2,0,0,1,3,1,2,18,1,0.3054
2,2,2,2,3,3,3,1,3,2,5,2,2,25,2,0.9286
2,2,2,2,3,1,1,1,2,2,5,1,2,34,3,0.9346
2,2,2,2,3,3,3,1,3,2,4,1,2,35,1,0.5615
1,3,1,2,2,2,2,0,0,1,3,3,2,18,2,0.6819
2,1,2,2,1,3,1,1,2,3,2,3,2,8,1,0.1989
1,2,1,1,2,2,2,1,1,1,1,3,1,24,1,0.1763
3,3,3,3,3,3,2,1,3,3,2,3,3,25,3,0.9761
2,3,2,3,3,3,1,1,2,2,5,3,3,34,2,0.9461
3,3,2,3,3,3,3,1,1,2,4,1,3,28,2,0.9361
3,2,3,3,3,3,2,1,1,3,2,2,3,32,1,0.4816
3,3,2,3,3,3,2,1,1,2,4,4,3,34,3,0.9849
2,1,2,1,1,3,3,1,1,3,2,2,2,6,2,0.439
3,2,3,3,1,3,3,1,3,3,2,1,3,6,1,0.3904
1,1,2,1,1,1,1,1,1,2,4,3,2,9,1,0.262
2,3,2,2,2,1,1,1,1,2,5,2,2,22,3,0.9728
3,2,2,3,3,1,1,1,2,2,4,1,3,28,3,0.9367
2,3,2,3,3,3,2,1,3,2,4,1,3,26,2,0.9152
2,3,2,2,2,3,3,1,3,2,4,2,3,14,2,0.9361
2,3,1,2,3,1,1,1,1,2,4,3,2,26,3,0.9792
2,2,3,3,1,2,2,1,2,2,4,3,3,4,3,0.9275
1,3,1,2,2,2,2,0,0,1,1,3,2,23,2,0.3885
1,1,1,1,2,2,2,0,0,1,1,2,1,17,1,0.046
3,2,2,3,3,2,3,1,3,2,4,3,3,28,3,0.968
2,3,1,2,2,2,2,1,2,2,4,2,3,21,1,0.7308
3,2,1,3,3,3,3,1,3,2,5,2,3,26,2,0.933
3,3,1,2,3,2,3,1,2,3,2,4,3,34,2,0.9142
3,3,1,3,3,3,3,1,2,2,5,3,3,34,3,0.988
2,2,1,2,2,3,2,1,2,2,5,3,2,14,3,0.9697
1,2,1,1,2,3,2,1,1,1,1,4,1,19,1,0.2748
1,2,1,1,2,2,2,0,0,1,1,4,1,23,1,0.128
1,1,2,1,1,1,1,1,1,2,4,3,1,9,1,0.2754
3,2,2,3,3,1,1,1,2,2,4,1,3,25,3,0.9451
2,2,2,2,2,1,1,1,2,2,5,3,2,14,3,0.9672
3,1,3,3,3,1,1,1,3,3,2,1,3,29,1,0.2419
1,1,2,1,1,1,2,1,2,2,4,3,2,8,2,0.5475
1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0.0522
2,2,2,2,1,1,3,1,2,2,5,3,2,9,1,0.6851
1,1,3,2,1,1,1,1,1,2,4,1,2,10,2,0.3491
2,1,1,1,3,3,3,1,2,2,4,2,2,30,2,0.7249
1,2,1,1,2,1,1,1,2,3,2,2,2,20,1,0.2587
1,2,1,1,2,3,3,1,1,1,1,4,1,19,1,0.2835
1,1,1,1,3,1,1,1,1,1,3,1,1,31,1,0.1595
3,2,3,3,3,3,3,1,2,3,2,2,3,34,1,0.4813
3,2,2,3,3,1,3,1,1,3,4,1,2,26,2,0.8704
2,3,2,3,2,3,3,1,3,2,4,2,3,13,3,0.9738
1,1,1,1,2,2,2,0,0,1,3,2,1,19,1,0.1025
1,3,2,2,2,2,2,1,1,1,3,4,2,18,2,0.8571
2,1,1,1,3,1,1,1,2,3,2,2,2,32,2,0.445
1,1,1,1,3,1,1,1,1,1,1,4,1,31,1,0.1344
2,1,1,1,3,3,2,1,2,2,5,4,1,25,3,0.9649
1,1,2,1,1,1,3,1,2,2,4,3,2,6,1,0.3227
2,2,2,2,1,1,1,1,1,2,4,2,2,6,1,0.5126
1,1,2,1,1,1,1,0,0,2,5,2,1,9,1,0.1944
3,2,3,3,3,1,1,1,1,3,2,1,3,30,1,0.4017
1,1,1,1,2,3,3,1,1,1,3,2,1,17,1,0.2176
2,3,1,2,2,2,3,1,1,1,1,3,2,19,1,0.4686
2,1,2,1,3,1,3,1,2,2,4,2,2,32,2,0.6966
3,1,2,2,3,3,1,1,1,3,2,3,2,30,1,0.3783
1,1,1,1,3,3,3,0,0,1,1,4,1,36,1,0.0702
3,3,3,3,3,2,1,1,3,2,4,1,3,28,3,0.9785
2,1,1,2,3,1,1,1,2,2,5,3,2,25,2,0.8245
1,1,2,1,1,1,1,0,0,2,4,2,1,5,1,0.1543
2,1,1,2,3,3,3,1,2,2,4,1,2,34,3,0.8009
3,3,2,3,3,2,2,1,2,3,2,2,3,28,2,0.8822
1,1,1,1,1,1,1,0,0,1,1,4,1,12,1,0.0402
1,3,1,1,2,2,2,1,2,1,3,2,1,23,1,0.5457
3,2,2,3,3,3,3,1,2,3,2,2,3,26,2,0.7881
2,1,2,1,3,3,3,1,2,2,4,4,2,33,2,0.805
1,1,2,1,1,1,1,1,1,2,4,1,1,11,2,0.3773
2,3,2,3,2,2,3,1,2,2,4,4,3,22,3,0.972
2,3,2,3,3,1,1,1,1,2,4,2,3,34,3,0.9534
2,2,3,2,1,1,1,1,2,2,5,1,2,8,2,0.8025
2,1,2,2,3,1,2,1,2,2,5,1,2,33,2,0.6833
1,1,1,1,1,1,3,1,1,1,3,3,1,5,1,0.2071
1,1,2,1,1,1,1,1,1,3,2,2,1,8,1,0.1145
2,2,1,2,3,3,3,1,2,2,5,2,2,25,1,0.7924
1,1,3,2,1,1,1,1,1,2,5,3,2,8,2,0.6149
1,1,2,1,1,3,3,1,2,3,2,1,2,11,1,0.0955
1,1,1,1,1,1,1,1,1,1,1,3,1,12,1,0.0604
2,1,2,2,1,1,1,1,1,3,2,2,2,11,1,0.1208
2,3,1,2,2,2,2,1,3,2,5,4,2,14,3,0.9902
2,1,2,2,1,3,1,1,1,3,4,2,2,8,1,0.3227
3,1,3,3,3,3,3,1,3,3,2,2,3,32,1,0.3046
2,2,2,2,3,3,3,1,2,2,4,3,2,31,2,0.8784
3,1,1,2,3,3,3,1,2,3,4,4,2,25,2,0.8909
1,1,1,1,1,1,1,0,0,3,2,4,1,5,1,0.1035
1,1,1,1,3,3,3,0,0,1,1,1,1,31,1,0.0434
1,1,2,2,1,1,3,1,2,2,4,3,2,11,1,0.2331
1,3,2,2,2,2,2,1,3,1,1,3,2,15,2,0.6983
3,2,2,2,3,3,1,1,1,2,5,3,2,34,2,0.9335
2,1,2,2,3,3,1,1,3,2,5,2,2,28,1,0.5849
3,2,3,3,3,1,1,1,2,3,2,1,3,25,3,0.8873
1,1,3,2,1,1,1,1,2,2,4,2,2,9,1,0.208
1,1,2,1,1,1,1,1,2,2,4,1,2,10,2,0.3865
1,3,2,2,2,2,2,1,1,1,3,1,2,18,1,0.4881
1,1,2,2,1,3,3,1,3,2,4,4,2,3,2,0.6747
3,2,2,2,3,3,2,1,1,3,2,3,2,34,3,0.9171
3,2,2,2,3,3,3,1,3,3,4,1,3,26,3,0.9662
3,2,2,3,3,3,2,1,1,2,4,2,3,25,2,0.8946
1,3,1,2,2,2,3,1,3,1,3,2,2,18,1,0.5674
2,1,2,2,1,1,1,1,2,2,5,4,2,11,2,0.7334
3,2,2,3,3,3,2,1,2,3,2,2,3,25,3,0.9166
3,2,2,2,3,3,3,1,3,2,4,2,2,34,3,0.9601
1,1,1,1,1,1,1,0,0,1,1,3,1,12,1,0.0315
3,2,1,3,3,3,3,1,3,2,4,2,3,28,3,0.958
1,1,1,1,1,1,1,0,0,1,3,3,1,7,1,0.0988
1,1,2,1,1,1,1,1,1,2,5,4,1,10,2,0.6887
1,1,1,1,2,2,2,0,0,1,1,4,1,19,1,0.0675
1,3,1,2,2,2,1,1,2,1,3,4,2,19,2,0.8406
2,2,2,2,2,1,2,1,3,2,4,3,2,20,2,0.8353
3,2,1,3,3,3,3,1,2,2,4,4,3,32,3,0.967
2,2,1,2,3,2,1,1,3,2,4,2,2,26,3,0.9462
2,2,2,2,3,1,1,1,1,2,4,2,2,33,2,0.7942
1,2,2,1,2,3,3,1,2,2,5,2,2,23,1,0.6126
3,2,2,3,3,3,3,1,2,2,4,3,3,26,3,0.9712
3,2,3,3,3,1,1,1,3,3,2,2,3,34,1,0.4421
1,1,3,2,1,1,1,1,3,2,5,4,2,11,1,0.4034
2,3,2,2,2,1,1,1,1,2,4,2,2,13,3,0.9721
3,2,2,2,3,3,3,1,2,3,2,3,3,25,3,0.9474
1,1,3,1,1,1,1,0,0,2,5,1,1,9,1,0.1703
2,2,2,2,3,3,3,1,3,2,4,2,2,27,1,0.7122
1,1,2,1,1,1,2,1,2,3,2,2,2,10,1,0.1076
1,1,1,1,2,2,2,1,1,1,1,1,1,20,1,0.0597
1,1,2,1,1,1,1,1,2,2,4,1,2,8,2,0.4108
2,3,2,2,3,2,1,1,2,3,2,1,3,28,2,0.8079
1,2,1,1,2,2,2,1,2,1,1,4,1,23,2,0.474
2,1,2,2,1,1,2,1,3,2,4,1,2,9,1,0.2484
3,3,2,3,3,3,2,1,3,2,5,4,3,25,1,0.9558
1,2,2,1,2,1,3,1,1,2,4,1,2,20,2,0.6823
3,1,3,3,3,1,1,1,2,3,2,2,3,32,1,0.2503
1,1,1,1,2,2,2,0,0,1,1,4,1,24,1,0.0533
3,2,2,3,3,3,3,1,2,2,4,2,3,34,3,0.9458
3,1,2,3,3,3,1,1,3,3,2,3,3,30,1,0.3435
3,3,2,3,3,3,3,1,1,2,4,1,3,34,2,0.9153
2,1,2,2,1,1,1,1,3,3,2,2,2,8,2,0.3444
1,1,3,1,1,1,1,0,0,3,2,2,1,8,1,0.0669
3,2,1,2,3,3,3,1,1,2,5,2,2,25,2,0.9446
1,1,1,1,1,2,2,1,1,1,3,2,1,7,1,0.1576
1,1,1,1,2,2,2,0,0,1,3,2,1,17,1,0.1121
2,2,1,2,3,2,2,1,1,3,2,4,2,34,2,0.7209
3,3,2,3,3,3,3,1,3,3,2,3,3,34,1,0.7412
1,1,1,1,1,1,1,0,0,1,3,1,1,7,1,0.0618
1,2,1,1,2,2,2,0,0,1,1,4,1,19,1,0.1523
1,1,3,2,1,1,1,1,2,2,4,2,2,9,1,0.208
1,1,2,1,1,3,1,1,2,2,5,2,1,10,2,0.6157
1,2,1,1,2,2,2,1,2,1,1,3,1,19,1,0.2258
2,3,2,2,3,1,3,1,2,2,4,3,3,28,3,0.9805
2,2,1,2,3,3,3,1,2,2,4,2,2,26,3,0.9507
2,3,2,2,2,2,2,1,3,1,3,2,2,18,2,0.8668
3,2,2,2,3,3,3,1,3,2,4,2,2,26,3,0.973
1,1,2,1,1,1,1,0,0,3,2,2,1,8,1,0.0614
1,2,2,2,1,1,2,1,1,3,2,1,2,11,1,0.1462
2,2,2,2,3,1,1,1,3,1,3,3,2,25,3,0.9327
2,3,2,2,2,2,1,1,1,1,3,1,2,18,1,0.5954
1,1,2,1,1,3,3,1,2,3,2,2,2,6,1,0.1492
2,2,1,2,3,3,2,1,2,2,5,4,2,27,3,0.9793
2,3,2,3,2,1,2,1,3,3,2,1,3,13,2,0.7754
2,1,2,1,1,3,2,1,2,2,4,3,2,1,3,0.9026
2,1,2,2,1,3,1,1,1,2,5,1,2,9,2,0.6041
1,1,2,1,1,1,1,1,1,2,5,3,1,8,2,0.6549
2,2,2,2,3,1,2,1,1,2,5,3,2,34,2,0.8888
3,3,2,3,3,1,3,1,1,3,2,2,3,26,3,0.9574
1,1,2,1,1,3,3,1,2,3,2,1,2,8,1,0.1094
1,1,3,2,1,1,1,1,1,2,4,2,2,9,1,0.1987
3,2,3,3,3,1,1,1,1,3,2,2,3,30,1,0.464
3,2,2,3,3,2,3,1,3,3,2,1,3,25,3,0.8983
1,2,3,2,1,1,1,1,3,2,5,2,2,11,1,0.5022
2,1,2,2,1,1,1,1,3,3,2,2,2,8,1,0.1519
2,1,1,2,3,3,3,1,1,2,4,2,2,27,3,0.8747
2,3,2,3,3,1,2,1,2,2,5,2,3,26,2,0.9493
2,2,2,2,3,3,2,1,3,2,5,2,2,25,3,0.9734
1,1,2,1,1,1,2,1,2,3,4,1,2,10,1,0.1969
2,1,2,2,3,1,1,1,1,2,5,3,2,34,2,0.7553
2,2,2,2,3,3,3,1,3,2,4,2,2,25,2,0.8893
1,1,1,1,2,2,2,0,0,1,1,3,1,24,1,0.0418
1,3,2,2,2,2,2,1,1,1,3,4,2,18,2,0.8571
2,1,2,2,1,3,1,1,3,2,4,1,2,8,1,0.2748
3,1,3,3,3,1,2,1,1,3,2,2,3,30,1,0.267
1,1,2,1,1,3,3,1,1,2,5,1,1,10,1,0.3036
1,1,1,1,3,3,3,0,0,1,3,1,1,29,1,0.1163
1,1,1,1,2,2,2,0,0,1,1,3,1,19,1,0.0532
1,1,1,1,3,3,3,0,0,1,1,4,1,36,1,0.0702
2,2,2,2,2,1,1,1,3,1,3,3,2,22,1,0.4584
3,1,2,2,3,3,3,1,1,3,2,1,2,29,1,0.2954
3,2,2,3,3,3,3,1,3,2,4,1,3,32,3,0.9406
1,1,1,1,2,2,2,0,0,1,3,2,1,17,1,0.1121
1,2,1,1,2,2,2,0,0,1,1,3,1,19,1,0.1223
2,3,2,2,2,2,2,1,3,2,5,1,3,13,3,0.9808
1,2,1,1,2,2,2,1,1,3,2,4,2,23,2,0.6059
2,1,2,2,3,1,1,1,2,1,3,4,2,26,1,0.4291
2,2,2,2,3,2,2,1,2,3,2,2,2,25,3,0.8929
1,1,2,1,1,1,1,0,0,2,4,2,1,8,1,0.1355
3,2,1,2,3,2,3,1,3,2,5,1,3,26,2,0.925
3,1,1,2,3,1,1,1,3,2,4,1,2,25,3,0.8972
3,2,2,3,3,1,1,1,2,3,2,2,3,34,1,0.4057
1,1,3,2,1,1,2,1,3,2,5,2,2,5,1,0.365
3,3,1,3,3,3,3,1,2,2,5,2,3,28,2,0.9672
1,1,2,1,1,1,1,1,2,2,4,2,2,9,1,0.2256
1,3,1,2,2,2,2,1,2,1,1,3,2,24,1,0.3013
3,3,2,3,3,2,2,1,3,3,2,2,3,34,2,0.8541
2,2,1,2,3,2,3,1,1,2,4,1,2,25,1,0.6183
3,3,3,3,3,3,3,1,2,3,2,1,3,26,2,0.8869
2,1,2,2,3,3,2,1,2,2,5,4,2,26,3,0.9565
3,2,2,3,3,2,3,1,2,2,4,1,3,26,3,0.95
3,1,2,3,3,1,1,1,2,3,2,3,3,30,1,0.3028
1,1,3,2,1,1,2,1,2,2,4,2,2,5,1,0.2512
3,2,3,3,3,1,1,1,1,3,2,1,3,29,1,0.4139
1,2,1,1,2,2,2,0,0,1,3,3,1,18,2,0.5297
1,1,1,1,1,1,1,0,0,1,1,1,1,12,1,0.0192
3,1,2,3,3,3,3,1,3,2,4,2,3,36,3,0.8706
2,2,2,2,3,3,3,1,3,3,2,2,2,30,1,0.4701
2,3,2,2,2,3,3,1,2,2,5,3,2,22,3,0.9838
3,3,2,3,3,3,3,1,2,2,4,1,3,28,1,0.8409
3,3,3,3,2,2,2,1,1,2,4,2,3,16,3,0.9784
1,1,1,1,1,1,2,1,1,1,3,3,1,5,1,0.2002
2,2,2,2,1,1,1,1,1,2,4,3,2,9,1,0.5382
1,1,2,1,1,1,1,0,0,3,2,4,1,8,1,0.0981
3,1,2,2,3,1,3,1,3,2,5,1,2,34,3,0.9146
2,1,2,1,1,3,1,1,2,3,2,1,2,6,2,0.371
2,2,2,2,2,2,2,1,2,2,4,3,2,13,1,0.7129
1,1,2,2,1,3,3,1,2,2,4,4,2,11,1,0.3084
1,3,1,2,2,2,2,1,2,1,1,4,2,23,2,0.6317
1,2,1,1,2,2,2,0,0,1,3,3,1,13,1,0.3309
3,3,2,3,3,1,1,1,1,3,2,1,3,26,3,0.9412
3,3,2,3,3,3,1,1,3,3,2,4,3,26,3,0.9776
2,1,3,2,1,3,3,1,2,2,4,2,2,10,2,0.5937
2,2,1,2,3,1,1,1,2,2,5,4,2,26,3,0.9767
1,1,1,1,2,2,2,0,0,1,3,2,1,20,1,0.0979
3,1,2,2,3,3,2,1,3,2,4,4,2,32,3,0.9447
1,1,1,1,2,1,3,1,1,1,1,3,1,24,1,0.0778
2,1,2,2,3,1,1,1,3,2,5,1,2,25,3,0.9058
2,3,2,3,2,1,3,1,1,2,4,4,3,19,3,0.9728
3,3,2,3,3,3,3,1,1,2,4,3,3,25,3,0.9881
1,1,1,1,1,3,3,1,1,1,1,4,1,7,1,0.1167
3,2,2,3,3,2,2,1,2,3,2,2,3,28,3,0.8985
3,1,2,3,3,3,3,1,2,2,4,3,3,25,2,0.8297
2,2,2,2,1,3,3,1,3,2,5,2,2,10,2,0.8499
2,3,2,3,2,3,3,1,1,3,2,3,3,13,3,0.9469
1,1,1,1,1,1,1,0,0,1,1,4,1,7,1,0.0512
1,3,1,2,2,2,2,1,2,1,3,3,2,19,2,0.8101
3,2,1,3,3,3,1,1,2,2,4,4,3,28,2,0.9181
2,2,2,2,1,3,3,1,3,3,2,1,2,6,2,0.5809
2,2,3,2,1,1,2,1,2,2,5,1,2,10,2,0.7931
1,1,2,1,1,1,1,0,0,2,4,2,1,8,1,0.1355
2,2,2,2,3,2,2,1,3,3,2,2,2,25,2,0.7506
1,1,1,1,1,3,1,1,1,1,1,2,1,5,1,0.0747
2,3,2,3,2,2,1,1,2,3,2,3,3,14,3,0.9392
3,3,2,3,3,3,3,1,2,2,4,2,3,34,3,0.9774
2,2,2,2,1,3,3,1,1,3,2,2,2,11,2,0.5533
3,2,2,3,3,3,3,1,3,2,4,1,3,28,2,0.8687
1,2,1,1,2,2,2,0,0,1,1,4,1,19,1,0.1523
2,1,2,2,1,3,3,1,2,2,5,3,2,2,2,0.8065
1,1,1,1,1,1,1,0,0,1,1,1,1,5,1,0.0271
3,3,2,3,3,1,1,1,3,2,4,2,3,28,2,0.9447
2,2,1,2,3,3,3,1,2,3,2,4,3,28,3,0.9186
2,2,2,2,2,3,3,1,3,3,2,2,2,16,1,0.4486
1,3,2,2,2,2,1,1,1,1,3,4,2,24,1,0.5912
2,3,2,2,2,2,2,1,1,3,2,1,2,13,3,0.9262
1,1,2,1,1,1,3,1,2,2,4,1,2,9,1,0.1976
2,3,1,2,2,2,2,1,3,1,1,1,2,18,2,0.6373
1,1,2,1,1,1,1,1,1,2,4,1,2,9,1,0.1759
2,3,2,3,3,1,2,1,3,2,5,3,3,34,3,0.9804
1,1,1,1,3,2,2,1,1,1,3,3,1,29,1,0.2798
1,2,1,1,2,2,1,1,1,1,1,4,1,14,1,0.3048
2,2,3,3,3,2,3,1,1,3,2,3,3,28,3,0.8846
1,1,1,1,3,3,3,0,0,1,1,2,1,31,1,0.0553
3,1,1,2,3,1,3,1,3,2,3,2,2,25,3,0.8834
2,2,2,2,3,1,1,1,3,2,5,2,2,33,1,0.7047
3,2,3,3,3,3,3,1,2,3,2,2,3,34,1,0.4813
1,2,1,1,2,2,2,0,0,1,1,4,1,24,1,0.1224
2,2,2,2,3,3,3,1,2,2,4,3,2,34,1,0.679
2,1,2,1,1,1,3,1,1,2,5,3,1,9,2,0.76
1,1,1,1,2,2,2,0,0,1,3,1,1,20,1,0.0776
1,1,2,1,1,1,1,1,1,2,4,1,2,8,2,0.3971
1,3,1,2,2,2,3,1,3,1,3,3,2,23,2,0.7939
1,1,2,1,1,1,1,1,2,2,4,1,2,5,2,0.4479
2,2,2,2,3,3,3,1,1,2,5,1,2,26,1,0.7446
2,3,2,2,2,3,3,1,1,3,2,4,2,22,2,0.8664
1,2,2,1,2,2,2,1,1,1,3,1,1,23,1,0.2801
1,1,1,1,2,2,2,0,0,1,1,4,1,19,1,0.0675
2,3,2,2,2,2,2,1,2,2,4,3,2,16,2,0.9395
1,1,2,1,1,1,1,0,0,2,4,4,1,9,1,0.1986
