lead_id,product_category,product_type,product_complexity,product_base_price,product_tax_rate,price_tier,capacity_tons,capacity_bin,product_x_capacity,total_price_with_tax,capacity_price_ratio,quotation_sent,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,sale_closed,days_in_pipeline,pipeline_velocity
lead:00002843,cooler,floor_stand,2,30000,12,low,17,11-20t,floor_stand_11-20t,33600,0.000506,1,0,0.676,Manual Follow Up,0,0,9,0.2875
lead:00002844,chiller,scroll,3,231500,18,high,48,21-50t,scroll_21-50t,273170,0.000176,1,0,0.57,Follow Up / Negot.,0,1,109,0.0419
lead:00002845,chiller,rooftop,4,375500,18,high,35,21-50t,rooftop_21-50t,443090,7.9e-05,1,1,0.507,New Lead,0,0,0,1.0
lead:00002846,hybrid,combo,4,76500,18,mid,47,21-50t,combo_21-50t,90270,0.000521,1,0,0.526,Contract Sent,1,1,11,0.4549
lead:00002847,chiller,glycol,4,184500,18,high,19,11-20t,glycol_11-20t,217710,8.7e-05,1,0,0.576,On Hold,0,0,53,0.0342
lead:00002848,chiller,industrial,4,286500,18,high,55,51-100t,industrial_51-100t,338070,0.000163,1,1,0.489,Follow Up / Negot.,0,0,29,0.1436
lead:00002849,chiller,scroll,3,242500,18,high,14,11-20t,scroll_11-20t,286150,4.9e-05,1,1,0.522,Contract Sent,0,1,12,0.4128
lead:00002850,chiller,absorption,4,657500,18,enterprise,69,51-100t,absorption_51-100t,775850,8.9e-05,0,1,0.403,Sales Follow Up,0,0,16,0.147
lead:00002851,hybrid,premium,3,123000,18,mid,9,6-10t,premium_6-10t,145140,6.2e-05,1,0,0.616,Quotation,0,0,19,0.1799
lead:00002852,chiller,industrial,5,327500,18,high,17,11-20t,industrial_11-20t,386450,4.4e-05,0,0,0.508,On Hold,0,0,65,0.0167
lead:00002853,hybrid,combo,3,105500,18,mid,12,11-20t,combo_11-20t,124490,9.6e-05,1,0,0.607,Sales Follow Up,0,1,7,0.3659
lead:00002854,chiller,absorption,4,358500,18,high,27,21-50t,absorption_21-50t,423030,6.4e-05,1,1,0.49,Follow Up / Negot.,0,1,13,0.2983
lead:00002855,chiller,glycol,3,190500,18,high,43,21-50t,glycol_21-50t,224790,0.000191,1,0,0.515,Contract Sent,0,1,5,0.9933
lead:00002856,hybrid,inverter,2,71500,18,mid,17,11-20t,inverter_11-20t,84370,0.000201,1,0,0.623,Contract Sent,0,1,9,0.5649
lead:00002857,hybrid,combo,4,86500,18,mid,4,1-5t,combo_1-5t,102070,3.9e-05,0,0,0.631,Quotation,0,0,22,0.1588
lead:00002858,hybrid,heat_pump,4,132500,18,mid,7,6-10t,heat_pump_6-10t,156350,4.5e-05,1,0,0.567,Contract Sent,1,1,4,1.2581
lead:00002859,chiller,scroll,3,237000,18,high,17,11-20t,scroll_11-20t,279660,6.1e-05,1,1,0.473,Proposal Sent,0,1,80,0.0359
lead:00002860,chiller,air_cooled,3,160000,18,high,14,11-20t,air_cooled_11-20t,188800,7.4e-05,1,1,0.472,Closed,1,1,2,2.9904
lead:00002861,cooler,evaporative,1,14500,12,low,5,1-5t,evaporative_1-5t,16240,0.000308,1,0,0.592,Closed,0,1,1,6.0
lead:00002862,cooler,cassette,3,55000,12,mid,8,6-10t,cassette_6-10t,61600,0.00013,1,0,0.591,Follow Up / Negot.,0,1,26,0.1533
lead:00002863,hybrid,dual_fuel,5,144000,18,mid,5,1-5t,dual_fuel_1-5t,169920,2.9e-05,0,0,0.523,On Hold,0,0,53,0.0367
lead:00002864,chiller,rooftop,4,353500,18,high,20,11-20t,rooftop_11-20t,417130,4.8e-05,0,1,0.593,On Hold,1,0,66,0.0164
lead:00002865,cooler,split,3,43000,12,low,4,1-5t,split_1-5t,48160,8.3e-05,0,0,0.663,Sales Qualified,0,0,10,0.2047
lead:00002866,cooler,floor_stand,1,38000,12,low,3,1-5t,floor_stand_1-5t,42560,7e-05,1,0,0.616,Closed,0,1,0,6.0
lead:00002867,chiller,rooftop,4,253000,18,high,98,51-100t,rooftop_51-100t,298540,0.000328,1,0,0.551,Quotation,0,1,9,0.3791
lead:00002868,cooler,modular,2,48000,12,low,8,6-10t,modular_6-10t,53760,0.000149,1,1,0.686,Demo Scheduled,0,1,8,0.3685
lead:00002869,chiller,glycol,4,227000,18,high,44,21-50t,glycol_21-50t,267860,0.000164,0,0,0.56,Manual Follow Up,0,0,21,0.1093
lead:00002870,hybrid,combo,3,96500,18,mid,8,6-10t,combo_6-10t,113870,7e-05,1,0,0.595,Quotation,1,1,19,0.1749
lead:00002871,hybrid,vrf,4,188500,18,high,4,1-5t,vrf_1-5t,222430,1.8e-05,1,0,0.488,Proposal Sent,0,0,18,0.2026
lead:00002872,hybrid,inverter,2,73000,18,mid,5,1-5t,inverter_1-5t,86140,5.8e-05,0,0,0.639,Quotation,0,1,8,0.4446
lead:00002873,cooler,economy,2,29000,12,low,3,1-5t,economy_1-5t,32480,9.2e-05,1,1,0.687,Proposal Sent,0,1,11,0.3183
lead:00002874,hybrid,vrf,5,241000,18,high,11,11-20t,vrf_11-20t,284380,3.9e-05,0,0,0.575,Follow Up / Negot.,0,0,34,0.1128
lead:00002875,cooler,economy,1,24500,12,low,6,6-10t,economy_6-10t,27440,0.000219,1,0,0.576,Sales Follow Up,0,0,11,0.2353
lead:00002876,chiller,rooftop,4,341500,18,high,12,11-20t,rooftop_11-20t,402970,3e-05,1,1,0.598,Closed,0,1,1,6.0059
lead:00002877,cooler,portable,1,32000,12,low,3,1-5t,portable_1-5t,35840,8.4e-05,1,0,0.61,New Lead,1,1,0,1.0
lead:00002878,chiller,air_cooled,3,277500,18,high,55,51-100t,air_cooled_51-100t,327450,0.000168,1,1,0.479,Contract Sent,0,1,91,0.0544
lead:00002879,chiller,screw,5,407000,18,enterprise,49,21-50t,screw_21-50t,480260,0.000102,1,1,0.5,Closed,0,1,2,2.9943
lead:00002880,cooler,evaporative,2,23500,12,low,9,6-10t,evaporative_6-10t,26320,0.000342,1,0,0.563,Follow Up / Negot.,0,1,25,0.1688
lead:00002881,chiller,centrifugal,5,561000,18,enterprise,20,11-20t,centrifugal_11-20t,661980,3e-05,1,1,0.478,Closed,0,1,2,2.9995
lead:00002882,cooler,floor_stand,2,25000,12,low,3,1-5t,floor_stand_1-5t,28000,0.000107,1,0,0.576,Lost,0,0,38,0.03
lead:00002883,cooler,evaporative,1,22500,12,low,1,1-5t,evaporative_1-5t,25200,4e-05,1,0,0.614,Lost,1,0,60,0.0201
lead:00002884,chiller,absorption,4,498500,18,enterprise,15,11-20t,absorption_11-20t,588230,2.6e-05,1,1,0.448,Contract Sent,0,1,13,0.3822
lead:00002885,chiller,absorption,5,493000,18,enterprise,50,21-50t,absorption_21-50t,581740,8.6e-05,1,1,0.51,Contract Sent,0,1,8,0.6249
lead:00002886,hybrid,dual_fuel,4,179000,18,high,33,21-50t,dual_fuel_21-50t,211220,0.000156,1,0,0.573,Proposal Sent,0,1,12,0.2988
lead:00002887,hybrid,vrf,5,182500,18,high,4,1-5t,vrf_1-5t,215350,1.9e-05,1,0,0.535,Quotation,0,0,19,0.1905
lead:00002888,hybrid,dual_fuel,4,199000,18,high,31,21-50t,dual_fuel_21-50t,234820,0.000132,0,0,0.558,Demo Scheduled,0,0,11,0.2781
lead:00002889,hybrid,dual_fuel,4,143000,18,mid,2,1-5t,dual_fuel_1-5t,168740,1.2e-05,0,0,0.596,Manual Follow Up,0,0,12,0.2163
lead:00002890,chiller,rooftop,4,333000,18,high,10,6-10t,rooftop_6-10t,392940,2.5e-05,0,0,0.488,Sales Follow Up,0,0,10,0.2545
lead:00002891,chiller,industrial,4,255000,18,high,16,11-20t,industrial_11-20t,300900,5.3e-05,1,1,0.538,Demo Scheduled,0,1,13,0.2264
lead:00002892,hybrid,heat_pump,4,135000,18,mid,16,11-20t,heat_pump_11-20t,159300,0.0001,1,0,0.536,Demo Scheduled,0,1,6,0.4914
lead:00002893,chiller,air_cooled,3,183000,18,high,11,11-20t,air_cooled_11-20t,215940,5.1e-05,1,1,0.496,Sales Qualified,0,0,12,0.1757
lead:00002894,chiller,centrifugal,4,503000,18,enterprise,83,51-100t,centrifugal_51-100t,593540,0.00014,1,1,0.408,Follow Up / Negot.,1,1,21,0.1951
lead:00002895,chiller,industrial,5,324500,18,high,6,6-10t,industrial_6-10t,382910,1.6e-05,1,0,0.571,Manual Follow Up,1,1,23,0.1022
lead:00002896,hybrid,solar_hybrid,4,218500,18,high,36,21-50t,solar_hybrid_21-50t,257830,0.00014,1,1,0.511,Proposal Sent,1,1,25,0.1472
lead:00002897,cooler,evaporative,2,27000,12,low,2,1-5t,evaporative_1-5t,30240,6.6e-05,1,0,0.65,Quotation,1,1,19,0.1874
lead:00002898,hybrid,inverter,2,70500,18,mid,12,11-20t,inverter_11-20t,83190,0.000144,1,0,0.642,Demo Scheduled,0,1,109,0.0223
lead:00002899,hybrid,inverter,3,86000,18,mid,6,6-10t,inverter_6-10t,101480,5.9e-05,1,0,0.65,Quotation,0,1,13,0.2714
lead:00002900,chiller,absorption,4,485000,18,enterprise,29,21-50t,absorption_21-50t,572300,5.1e-05,1,1,0.404,Closed,1,1,1,6.0096
lead:00002901,chiller,glycol,4,160500,18,high,79,51-100t,glycol_51-100t,189390,0.000417,0,0,0.467,Proposal Sent,0,0,24,0.1408
lead:00002902,hybrid,inverter,2,108000,18,mid,50,21-50t,inverter_21-50t,127440,0.000392,1,1,0.594,Closed,0,1,0,6.0
lead:00002903,cooler,portable,1,29500,12,low,2,1-5t,portable_1-5t,33040,6.1e-05,1,0,0.615,Quotation,0,1,28,0.1341
lead:00002904,chiller,scroll,3,319500,18,high,42,21-50t,scroll_21-50t,377010,0.000111,1,0,0.529,Follow Up / Negot.,0,1,21,0.1998
lead:00002905,chiller,scroll,3,193000,18,high,19,11-20t,scroll_11-20t,227740,8.3e-05,1,1,0.524,Sales Qualified,0,1,7,0.2928
lead:00002906,hybrid,vrf,3,125000,18,mid,18,11-20t,vrf_11-20t,147500,0.000122,1,1,0.522,Closed,0,0,2,3.0089
lead:00002907,hybrid,combo,2,85500,18,mid,17,11-20t,combo_11-20t,100890,0.000169,1,0,0.587,Closed,0,1,0,6.0
lead:00002908,chiller,glycol,3,167000,18,high,14,11-20t,glycol_11-20t,197060,7.1e-05,1,1,0.555,Closed,0,1,0,6.0
lead:00002909,cooler,modular,3,62000,12,mid,2,1-5t,modular_1-5t,69440,2.9e-05,0,0,0.553,On Hold,1,1,73,0.0161
lead:00002910,cooler,modular,3,69500,12,mid,5,1-5t,modular_1-5t,77840,6.4e-05,0,0,0.621,New Lead,0,0,2,0.5096
lead:00002911,chiller,screw,4,451000,18,enterprise,6,6-10t,screw_6-10t,532180,1.1e-05,1,1,0.445,Quotation,0,1,11,0.3274
lead:00002912,cooler,evaporative,2,20500,12,low,5,1-5t,evaporative_1-5t,22960,0.000218,1,0,0.598,Closed,1,1,2,2.9905
lead:00002913,cooler,economy,2,15000,12,low,2,1-5t,economy_1-5t,16800,0.000119,1,0,0.577,Manual Follow Up,1,1,20,0.1222
lead:00002914,hybrid,inverter,3,106500,18,mid,6,6-10t,inverter_6-10t,125670,4.8e-05,1,0,0.523,Closed,0,1,3,2.0022
lead:00002915,cooler,modular,3,72500,12,mid,2,1-5t,modular_1-5t,81200,2.5e-05,1,0,0.551,Closed,0,1,1,6.0003
lead:00002916,chiller,air_cooled,3,206500,18,high,15,11-20t,air_cooled_11-20t,243670,6.2e-05,1,1,0.475,Closed,0,1,1,6.0085
lead:00002917,cooler,split,2,51000,12,mid,2,1-5t,split_1-5t,57120,3.5e-05,1,0,0.561,Closed,0,1,2,2.9991
lead:00002918,hybrid,dual_fuel,5,164000,18,high,42,21-50t,dual_fuel_21-50t,193520,0.000217,1,1,0.589,Contract Sent,1,1,5,0.9908
lead:00002919,chiller,scroll,4,241500,18,high,48,21-50t,scroll_21-50t,284970,0.000168,1,0,0.485,Proposal Sent,0,1,24,0.1446
lead:00002920,hybrid,dual_fuel,5,165000,18,high,6,6-10t,dual_fuel_6-10t,194700,3.1e-05,0,0,0.505,Sales Qualified,0,0,8,0.2538
lead:00002921,cooler,evaporative,2,28000,12,low,2,1-5t,evaporative_1-5t,31360,6.4e-05,1,1,0.608,Quotation,1,1,17,0.2123
lead:00002922,cooler,modular,3,61000,12,mid,4,1-5t,modular_1-5t,68320,5.9e-05,1,0,0.643,Sales Follow Up,0,1,8,0.3168
lead:00002923,cooler,portable,1,21500,12,low,16,11-20t,portable_11-20t,24080,0.000664,1,0,0.671,Follow Up / Negot.,0,1,24,0.1671
lead:00002924,hybrid,solar_hybrid,5,266500,18,high,2,1-5t,solar_hybrid_1-5t,314470,6e-06,1,1,0.5,Contract Sent,0,1,5,0.9907
lead:00002925,chiller,centrifugal,5,618500,18,enterprise,15,11-20t,centrifugal_11-20t,729830,2.1e-05,1,1,0.417,Closed,1,1,1,5.9985
lead:00002926,chiller,air_cooled,4,221500,18,high,18,11-20t,air_cooled_11-20t,261370,6.9e-05,1,1,0.455,Quotation,1,1,29,0.1286
lead:00002927,cooler,evaporative,2,17000,12,low,19,11-20t,evaporative_11-20t,19040,0.000998,1,1,0.662,Closed,0,0,0,6.0
lead:00002928,hybrid,vrf,4,181500,18,high,4,1-5t,vrf_1-5t,214170,1.9e-05,1,0,0.6,Contract Sent,1,1,5,0.9937
lead:00002929,cooler,portable,1,27500,12,low,7,6-10t,portable_6-10t,30800,0.000227,0,0,0.61,Lost,0,0,39,0.0314
lead:00002930,cooler,modular,2,55500,12,mid,9,6-10t,modular_6-10t,62160,0.000145,0,0,0.565,Follow Up / Negot.,0,1,11,0.356
lead:00002931,chiller,absorption,5,611500,18,enterprise,11,11-20t,absorption_11-20t,721570,1.5e-05,1,1,0.542,Contract Sent,0,1,4,1.2593
lead:00002932,cooler,cassette,2,57000,12,mid,4,1-5t,cassette_1-5t,63840,6.3e-05,1,0,0.592,Lost,0,1,55,0.0171
lead:00002933,cooler,economy,2,18000,12,low,3,1-5t,economy_1-5t,20160,0.000149,1,0,0.623,Follow Up / Negot.,1,1,33,0.1286
lead:00002934,chiller,scroll,4,288000,18,high,15,11-20t,scroll_11-20t,339840,4.4e-05,1,1,0.519,Sales Qualified,0,0,6,0.334
lead:00002935,chiller,rooftop,4,320000,18,high,19,11-20t,rooftop_11-20t,377600,5e-05,1,0,0.492,Follow Up / Negot.,0,0,13,0.299
lead:00002936,hybrid,inverter,3,108500,18,mid,22,21-50t,inverter_21-50t,128030,0.000172,0,0,0.561,New Lead,0,0,2,0.5009
lead:00002937,chiller,screw,4,508500,18,enterprise,6,6-10t,screw_6-10t,600030,1e-05,1,1,0.485,Contract Sent,0,1,14,0.3663
lead:00002938,chiller,air_cooled,4,284500,18,high,11,11-20t,air_cooled_11-20t,335710,3.3e-05,1,1,0.471,Contract Sent,1,1,9,0.5528
lead:00002939,cooler,floor_stand,2,23000,12,low,1,1-5t,floor_stand_1-5t,25760,3.9e-05,1,0,0.575,On Hold,1,1,56,0.0184
lead:00002940,chiller,industrial,5,220500,18,high,70,51-100t,industrial_51-100t,260190,0.000269,1,1,0.538,Proposal Sent,0,1,25,0.1393
lead:00002941,chiller,glycol,4,151000,18,high,19,11-20t,glycol_11-20t,178180,0.000107,1,1,0.546,Quotation,0,1,26,0.1289
lead:00002942,hybrid,combo,2,111000,18,mid,8,6-10t,combo_6-10t,130980,6.1e-05,0,0,0.639,Manual Follow Up,0,0,12,0.2092
lead:00002943,chiller,glycol,4,191500,18,high,87,51-100t,glycol_51-100t,225970,0.000385,0,1,0.553,Follow Up / Negot.,1,1,15,0.2671
lead:00002944,hybrid,inverter,2,103000,18,mid,8,6-10t,inverter_6-10t,121540,6.6e-05,1,1,0.642,Closed,0,1,1,5.9919
lead:00002945,chiller,rooftop,4,318000,18,high,9,6-10t,rooftop_6-10t,375240,2.4e-05,1,1,0.497,Closed,0,0,1,6.009
lead:00002946,hybrid,heat_pump,3,140500,18,mid,43,21-50t,heat_pump_21-50t,165790,0.000259,1,0,0.523,Demo Scheduled,0,1,15,0.1919
lead:00002947,hybrid,dual_fuel,4,161500,18,high,10,6-10t,dual_fuel_6-10t,190570,5.2e-05,1,1,0.495,Follow Up / Negot.,0,1,31,0.1255
lead:00002948,hybrid,solar_hybrid,4,190000,18,high,13,11-20t,solar_hybrid_11-20t,224200,5.8e-05,1,0,0.474,Closed,0,1,3,2.0099
lead:00002949,hybrid,vrf,5,187500,18,high,10,6-10t,vrf_6-10t,221250,4.5e-05,0,1,0.492,On Hold,0,0,26,0.0542
lead:00002950,chiller,glycol,4,217000,18,high,20,11-20t,glycol_11-20t,256060,7.8e-05,0,1,0.524,Follow Up / Negot.,0,1,30,0.1298
lead:00002951,chiller,screw,4,315500,18,high,6,6-10t,screw_6-10t,372290,1.6e-05,1,0,0.598,New Lead,0,0,1,1.0073
lead:00002952,chiller,glycol,3,243000,18,high,44,21-50t,glycol_21-50t,286740,0.000153,1,1,0.599,Follow Up / Negot.,0,1,15,0.2671
lead:00002953,cooler,evaporative,1,16500,12,low,3,1-5t,evaporative_1-5t,18480,0.000162,1,0,0.591,Lost,0,0,39,0.0323
lead:00002954,hybrid,dual_fuel,4,169500,18,high,2,1-5t,dual_fuel_1-5t,200010,1e-05,1,0,0.453,Quotation,0,1,29,0.1203
lead:00002955,chiller,rooftop,4,350000,18,high,20,11-20t,rooftop_11-20t,413000,4.8e-05,1,1,0.507,Contract Sent,0,1,5,1.0061
lead:00002956,chiller,industrial,5,417000,18,enterprise,48,21-50t,industrial_21-50t,492060,9.8e-05,1,1,0.459,Follow Up / Negot.,0,0,15,0.2716
lead:00002957,cooler,modular,3,78000,12,mid,9,6-10t,modular_6-10t,87360,0.000103,1,0,0.6,Quotation,0,1,10,0.3486
lead:00002958,cooler,portable,1,19500,12,low,2,1-5t,portable_1-5t,21840,9.2e-05,0,0,0.578,Manual Follow Up,0,0,21,0.1156
lead:00002959,hybrid,inverter,2,78000,18,mid,10,6-10t,inverter_6-10t,92040,0.000109,0,0,0.541,New Lead,0,0,0,1.0
lead:00002960,hybrid,heat_pump,4,120000,18,mid,9,6-10t,heat_pump_6-10t,141600,6.4e-05,1,0,0.628,Sales Follow Up,1,1,7,0.3631
lead:00002961,chiller,centrifugal,4,511000,18,enterprise,8,6-10t,centrifugal_6-10t,602980,1.3e-05,1,1,0.504,Follow Up / Negot.,1,1,35,0.1084
lead:00002962,chiller,rooftop,4,333000,18,high,8,6-10t,rooftop_6-10t,392940,2e-05,0,1,0.589,Demo Scheduled,1,0,19,0.1576
lead:00002963,hybrid,dual_fuel,4,167000,18,high,4,1-5t,dual_fuel_1-5t,197060,2e-05,0,0,0.533,Follow Up / Negot.,0,0,19,0.2104
lead:00002964,hybrid,vrf,3,120500,18,mid,9,6-10t,vrf_6-10t,142190,6.3e-05,1,0,0.54,Follow Up / Negot.,0,0,23,0.1733
lead:00002965,chiller,industrial,4,358500,18,high,18,11-20t,industrial_11-20t,423030,4.3e-05,1,0,0.502,Demo Scheduled,1,1,20,0.1458
lead:00002966,chiller,air_cooled,4,221500,18,high,13,11-20t,air_cooled_11-20t,261370,5e-05,1,1,0.572,Follow Up / Negot.,1,1,28,0.145
lead:00002967,hybrid,dual_fuel,4,196500,18,high,21,21-50t,dual_fuel_21-50t,231870,9.1e-05,1,0,0.527,Sales Follow Up,1,1,17,0.1462
lead:00002968,cooler,evaporative,1,22500,12,low,17,11-20t,evaporative_11-20t,25200,0.000675,0,0,0.635,Sales Qualified,0,1,8,0.2513
lead:00002969,cooler,evaporative,1,13000,12,low,4,1-5t,evaporative_1-5t,14560,0.000275,1,0,0.607,Sales Follow Up,1,0,6,0.4212
lead:00002970,chiller,rooftop,4,391000,18,high,6,6-10t,rooftop_6-10t,461380,1.3e-05,1,0,0.53,Closed,0,1,1,6.0094
lead:00002971,chiller,screw,5,555500,18,enterprise,20,11-20t,screw_11-20t,655490,3.1e-05,0,1,0.47,Proposal Sent,1,1,11,0.3231
lead:00002972,cooler,floor_stand,2,20500,12,low,3,1-5t,floor_stand_1-5t,22960,0.000131,1,1,0.588,Quotation,1,1,21,0.159
lead:00002973,hybrid,inverter,3,73500,18,mid,3,1-5t,inverter_1-5t,86730,3.5e-05,1,0,0.529,Proposal Sent,1,1,14,0.2494
lead:00002974,chiller,glycol,4,184500,18,high,9,6-10t,glycol_6-10t,217710,4.1e-05,1,0,0.517,Closed,0,1,172,0.0309
lead:00002975,cooler,modular,2,69500,12,mid,13,11-20t,modular_11-20t,77840,0.000167,0,0,0.648,Lost,0,0,36,0.0197
lead:00002976,hybrid,solar_hybrid,5,269000,18,high,17,11-20t,solar_hybrid_11-20t,317420,5.4e-05,1,0,0.525,Closed,1,1,3,1.9972
lead:00002977,hybrid,dual_fuel,5,208000,18,high,28,21-50t,dual_fuel_21-50t,245440,0.000114,1,0,0.526,Closed,0,1,2,2.9935
lead:00002978,chiller,industrial,5,486000,18,enterprise,17,11-20t,industrial_11-20t,573480,3e-05,1,1,0.465,Follow Up / Negot.,1,1,94,0.0379
lead:00002979,cooler,modular,3,50000,12,mid,6,6-10t,modular_6-10t,56000,0.000107,1,1,0.543,Quotation,1,1,13,0.2676
lead:00002980,chiller,glycol,3,239000,18,high,6,6-10t,glycol_6-10t,282020,2.1e-05,1,1,0.506,Closed,0,1,3,1.9932
lead:00002981,chiller,glycol,3,231000,18,high,21,21-50t,glycol_21-50t,272580,7.7e-05,0,0,0.496,Lost,0,0,49,0.0174
lead:00002982,hybrid,premium,4,164000,18,high,3,1-5t,premium_1-5t,193520,1.6e-05,0,1,0.54,Manual Follow Up,0,0,21,0.1129
lead:00002983,chiller,industrial,4,362500,18,high,25,21-50t,industrial_21-50t,427750,5.8e-05,1,0,0.5,Lost,0,0,42,0.0278
lead:00002984,chiller,screw,5,500500,18,enterprise,19,11-20t,screw_11-20t,590590,3.2e-05,1,1,0.475,Closed,1,1,0,6.0
lead:00002985,cooler,portable,1,27000,12,low,4,1-5t,portable_1-5t,30240,0.000132,1,0,0.564,Manual Follow Up,0,0,11,0.2334
lead:00002986,hybrid,solar_hybrid,4,196500,18,high,5,1-5t,solar_hybrid_1-5t,231870,2.2e-05,1,0,0.561,Quotation,1,1,15,0.2376
lead:00002987,chiller,rooftop,4,403000,18,enterprise,22,21-50t,rooftop_21-50t,475540,4.6e-05,1,1,0.496,Demo Scheduled,0,0,16,0.1818
lead:00002988,chiller,glycol,4,198500,18,high,83,51-100t,glycol_51-100t,234230,0.000354,1,0,0.493,Closed,0,1,3,2.0075
lead:00002989,cooler,evaporative,2,15500,12,low,1,1-5t,evaporative_1-5t,17360,5.8e-05,1,0,0.622,Follow Up / Negot.,0,1,18,0.2138
lead:00002990,chiller,centrifugal,4,561000,18,enterprise,26,21-50t,centrifugal_21-50t,661980,3.9e-05,1,1,0.497,Sales Qualified,1,1,12,0.1659
lead:00002991,cooler,portable,1,25500,12,low,4,1-5t,portable_1-5t,28560,0.00014,1,0,0.68,Follow Up / Negot.,1,1,22,0.189
lead:00002992,cooler,portable,1,24500,12,low,4,1-5t,portable_1-5t,27440,0.000146,1,0,0.639,Closed,0,1,3,1.9964
lead:00002993,hybrid,heat_pump,4,157500,18,high,8,6-10t,heat_pump_6-10t,185850,4.3e-05,1,0,0.587,Demo Scheduled,0,1,6,0.5065
lead:00002994,hybrid,solar_hybrid,5,262500,18,high,7,6-10t,solar_hybrid_6-10t,309750,2.3e-05,1,0,0.595,Proposal Sent,1,0,30,0.1101
lead:00002995,chiller,rooftop,4,303500,18,high,10,6-10t,rooftop_6-10t,358130,2.8e-05,1,1,0.487,Closed,0,1,2,2.9915
lead:00002996,chiller,industrial,4,261500,18,high,13,11-20t,industrial_11-20t,308570,4.2e-05,1,0,0.593,Quotation,1,0,14,0.2513
lead:00002997,hybrid,inverter,3,116000,18,mid,45,21-50t,inverter_21-50t,136880,0.000329,1,0,0.544,Follow Up / Negot.,0,0,19,0.2066
lead:00002998,hybrid,heat_pump,4,120500,18,mid,9,6-10t,heat_pump_6-10t,142190,6.3e-05,1,0,0.586,Quotation,1,1,19,0.175
lead:00002999,chiller,glycol,4,188500,18,high,14,11-20t,glycol_11-20t,222430,6.3e-05,1,0,0.509,Contract Sent,1,1,3,1.6583
lead:00003000,cooler,cassette,3,46000,12,low,2,1-5t,cassette_1-5t,51520,3.9e-05,1,0,0.687,Closed,0,1,1,5.9907
lead:00003001,cooler,portable,1,20000,12,low,5,1-5t,portable_1-5t,22400,0.000223,1,0,0.595,Closed,1,1,0,6.0
lead:00003002,hybrid,dual_fuel,4,153500,18,high,7,6-10t,dual_fuel_6-10t,181130,3.9e-05,1,0,0.537,Closed,1,1,3,2.0019
lead:00003003,hybrid,solar_hybrid,4,236500,18,high,6,6-10t,solar_hybrid_6-10t,279070,2.1e-05,1,0,0.504,Closed,1,1,3,2.001
lead:00003004,hybrid,premium,4,124500,18,mid,7,6-10t,premium_6-10t,146910,4.8e-05,1,0,0.631,Manual Follow Up,0,0,20,0.133
lead:00003005,hybrid,vrf,4,240000,18,high,7,6-10t,vrf_6-10t,283200,2.5e-05,0,0,0.502,On Hold,0,0,21,0.0723
lead:00003006,chiller,air_cooled,4,201000,18,high,19,11-20t,air_cooled_11-20t,237180,8e-05,0,0,0.48,Manual Follow Up,0,0,25,0.0984
lead:00003007,cooler,economy,2,19000,12,low,1,1-5t,economy_1-5t,21280,4.7e-05,1,0,0.581,Closed,0,1,2,3.0083
lead:00003008,cooler,evaporative,1,13000,12,low,7,6-10t,evaporative_6-10t,14560,0.000481,1,0,0.69,Quotation,0,1,30,0.1087
lead:00003009,cooler,economy,1,28500,12,low,6,6-10t,economy_6-10t,31920,0.000188,0,0,0.615,Sales Qualified,0,0,3,0.6586
lead:00003010,hybrid,heat_pump,3,137000,18,mid,3,1-5t,heat_pump_1-5t,161660,1.9e-05,0,0,0.583,Proposal Sent,1,0,10,0.36
lead:00003011,chiller,centrifugal,4,403000,18,enterprise,41,21-50t,centrifugal_21-50t,475540,8.6e-05,0,1,0.496,Follow Up / Negot.,0,0,26,0.161
lead:00003012,chiller,scroll,3,224000,18,high,61,51-100t,scroll_51-100t,264320,0.000231,1,0,0.543,Quotation,1,1,14,0.2488
lead:00003013,chiller,scroll,3,181000,18,high,18,11-20t,scroll_11-20t,213580,8.4e-05,1,1,0.582,Contract Sent,0,1,91,0.0532
lead:00003014,cooler,cassette,2,50500,12,mid,4,1-5t,cassette_1-5t,56560,7.1e-05,1,0,0.62,Follow Up / Negot.,0,1,18,0.2208
lead:00003015,cooler,portable,1,24500,12,low,20,11-20t,portable_11-20t,27440,0.000729,0,0,0.639,New Lead,0,0,5,0.1999
lead:00003016,hybrid,solar_hybrid,5,244500,18,high,5,1-5t,solar_hybrid_1-5t,288510,1.7e-05,1,0,0.585,Quotation,1,1,16,0.2127
lead:00003017,chiller,absorption,5,600000,18,enterprise,20,11-20t,absorption_11-20t,708000,2.8e-05,1,1,0.512,Lost,0,0,26,0.0302
lead:00003018,chiller,industrial,5,276000,18,high,20,11-20t,industrial_11-20t,325680,6.1e-05,0,0,0.536,Sales Follow Up,0,0,12,0.2042
lead:00003019,chiller,rooftop,3,336000,18,high,30,21-50t,rooftop_21-50t,396480,7.6e-05,1,1,0.597,Contract Sent,0,1,8,0.625
lead:00003020,cooler,floor_stand,2,37000,12,low,20,11-20t,floor_stand_11-20t,41440,0.000483,1,0,0.695,Lost,0,1,53,0.0244
lead:00003021,hybrid,dual_fuel,5,154500,18,high,1,1-5t,dual_fuel_1-5t,182310,5e-06,1,1,0.527,Lost,0,0,40,0.0249
lead:00003022,chiller,screw,5,382000,18,high,93,51-100t,screw_51-100t,450760,0.000206,1,1,0.538,Demo Scheduled,0,1,13,0.2353
