has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,industry_close_rate,historical_avg_sentiment,intent,total_interactions,is_multi_channel,recency_bucket,engagement_depth,quotation_sent,is_enterprise_deal,pipeline_stage,days_in_pipeline,pipeline_velocity,total_price_with_tax,consumer_score_tier,interaction_score_tier,product_quotation_score_tier,sale_score
0,1,2,1,2,2,1,3,1,2,3,1,0,4,3,1,2,1,3,2,0.4783
1,2,2,0,3,2,2,2,1,2,2,1,1,7,1,3,3,3,1,2,0.6333
0,2,1,0,2,2,1,2,1,3,2,1,0,2,2,3,2,2,2,3,0.5267
1,2,2,1,2,3,1,1,1,3,1,1,0,8,3,1,2,3,1,1,0.5667
1,3,3,1,3,3,2,2,1,3,2,1,1,4,3,2,3,3,2,2,0.8117
0,1,3,1,1,1,1,2,1,4,2,1,1,2,2,3,2,1,3,3,0.59
0,1,3,1,1,2,1,2,1,3,2,0,1,11,2,2,3,1,3,1,0.3517
1,2,2,0,2,2,1,2,1,1,2,1,0,10,2,2,2,2,2,2,0.545
0,2,2,0,2,2,1,3,1,2,3,0,0,8,3,1,3,2,1,1,0.2233
0,1,3,1,2,1,1,1,0,3,1,1,0,11,1,2,2,1,1,1,0.2667
1,2,2,0,3,1,2,1,1,3,1,1,1,4,2,2,3,3,2,2,0.6767
1,3,3,1,2,2,2,2,1,2,2,1,0,2,1,3,2,3,2,3,0.8433
1,2,1,0,2,2,2,1,1,3,2,1,0,2,2,3,2,2,1,3,0.5617
0,1,3,1,1,1,1,1,0,2,1,0,0,10,2,2,2,1,1,1,0.1483
1,2,3,1,2,1,2,1,1,4,1,1,0,2,1,3,2,2,1,3,0.665
1,2,2,0,2,2,1,3,1,1,3,1,1,9,3,1,2,2,2,1,0.465
0,2,1,0,2,2,1,1,0,1,1,1,1,1,1,3,2,2,1,3,0.405
0,2,2,1,2,2,1,3,1,4,3,1,0,1,1,3,1,2,3,3,0.71
0,2,1,0,3,2,2,2,1,2,2,1,0,4,2,2,1,2,3,2,0.5333
0,2,3,1,2,1,2,3,1,1,3,0,0,8,3,1,2,2,1,1,0.285
0,1,2,0,2,1,1,3,1,4,3,0,1,8,3,1,3,1,3,1,0.28
1,2,1,0,2,2,1,3,1,2,3,0,0,12,2,2,1,2,3,1,0.4533
1,2,2,1,2,2,2,2,1,2,3,1,0,1,1,3,1,3,2,3,0.8183
0,1,1,0,1,1,1,2,1,4,2,1,0,10,2,2,2,1,2,2,0.305
0,1,3,1,1,2,1,2,1,1,2,1,1,3,1,2,1,1,3,2,0.48
0,1,1,0,2,1,1,1,1,1,1,0,0,6,2,1,2,1,1,1,0.035
1,3,2,0,3,2,2,3,1,2,3,1,0,10,2,2,2,3,1,3,0.7033
1,2,2,1,1,2,1,2,1,3,2,1,0,9,2,2,2,2,3,2,0.6717
1,2,1,0,2,2,2,2,1,2,2,0,0,10,1,3,2,2,1,1,0.3183
0,1,1,0,2,3,1,3,1,2,3,1,1,9,2,2,1,1,2,2,0.3533
1,3,3,1,3,3,2,2,1,3,2,0,0,4,3,1,2,3,2,1,0.6417
0,1,1,0,1,2,1,1,1,2,1,1,0,11,2,2,1,1,2,2,0.2883
1,3,3,1,2,2,2,1,0,3,1,1,1,1,1,3,3,3,1,3,0.7617
0,2,3,1,2,1,1,3,1,3,3,1,0,7,1,3,1,2,3,3,0.7117
0,2,2,1,2,2,2,1,1,3,1,1,1,2,3,1,3,2,1,2,0.4317
0,1,1,0,1,1,1,2,1,2,2,1,1,1,1,3,3,1,2,2,0.2933
1,2,2,1,2,2,1,3,1,2,3,1,0,4,2,2,1,2,3,2,0.6933
0,1,1,0,2,2,1,2,1,3,2,1,1,1,1,3,3,1,3,2,0.4267
0,2,2,0,1,2,1,2,1,2,2,1,0,5,3,1,1,1,3,2,0.3933
1,2,3,1,2,2,1,2,0,2,2,1,0,5,3,1,1,3,1,3,0.7183
1,2,3,1,2,1,2,1,1,3,1,1,1,2,2,2,3,2,1,2,0.5617
1,2,2,0,3,3,2,3,1,1,3,1,1,2,1,3,3,3,3,2,0.8
1,3,2,1,2,2,2,3,1,2,3,1,0,9,2,2,2,3,1,2,0.6533
0,1,2,0,1,2,1,2,1,1,2,1,0,10,2,2,2,1,2,2,0.32
0,2,3,1,2,2,1,2,1,3,2,0,0,3,2,2,2,2,2,1,0.4017
1,3,1,0,3,2,2,3,1,2,3,0,0,6,2,2,2,3,3,1,0.5883
0,1,2,1,2,3,1,2,1,3,2,0,0,11,2,2,3,1,2,1,0.2867
0,3,3,1,3,2,2,2,1,2,2,1,1,3,2,2,2,3,2,2,0.6783
0,2,1,0,2,3,1,1,0,1,1,1,0,3,1,3,2,2,1,3,0.425
1,2,1,0,2,1,2,2,1,4,2,1,1,12,2,2,2,2,2,2,0.54
0,1,1,0,1,1,1,1,0,1,1,1,1,4,2,2,3,1,1,3,0.245
1,3,3,1,3,1,2,2,1,1,2,1,0,6,2,1,3,3,1,2,0.655
1,3,2,1,3,2,2,3,1,1,3,1,1,9,2,2,2,3,2,3,0.815
1,2,3,1,3,1,2,2,1,2,2,1,0,10,2,2,1,3,2,3,0.8333
1,3,1,0,3,3,2,2,1,3,2,1,0,3,3,1,2,3,2,2,0.6767
0,1,1,0,2,1,1,3,1,3,3,1,0,10,2,2,2,1,3,2,0.4017
1,2,2,0,2,3,1,1,0,3,1,1,1,1,1,3,3,2,1,3,0.5867
1,2,1,0,3,3,2,3,1,1,3,0,0,9,2,2,2,3,3,1,0.595
1,2,3,1,3,3,2,3,1,1,3,1,1,1,1,3,2,3,3,3,0.96
1,3,3,1,3,2,2,2,0,3,2,1,0,10,3,2,1,3,2,2,0.7817
0,1,1,0,1,1,1,1,1,1,1,1,0,4,2,2,3,1,1,2,0.18
0,2,3,1,2,3,1,1,0,3,1,1,1,12,1,2,2,2,1,1,0.4067
1,3,3,1,3,1,2,2,1,3,2,1,1,1,1,3,2,3,3,3,0.9367
1,3,1,0,3,2,2,3,1,3,3,1,0,1,1,3,2,3,2,3,0.7717
0,1,2,0,1,3,1,1,0,4,1,1,1,1,1,3,2,1,1,3,0.375
0,2,2,0,1,3,1,2,1,3,2,0,0,8,3,1,1,1,3,1,0.2717
0,1,1,0,1,2,1,2,1,3,2,0,0,7,1,3,2,1,2,1,0.1717
0,2,1,0,1,2,1,2,1,2,2,1,1,10,2,2,3,1,2,1,0.2233
1,2,1,0,3,2,2,2,1,1,2,1,0,1,1,3,1,3,3,3,0.81
1,3,1,0,3,3,2,3,1,2,3,1,0,6,2,1,1,3,3,2,0.7483
1,3,2,0,3,2,2,3,1,1,3,1,0,1,1,3,2,3,1,3,0.705
0,1,1,0,1,2,1,2,1,2,2,1,0,1,1,3,2,1,2,3,0.3883
1,3,1,0,3,3,2,2,1,2,2,1,1,1,1,3,2,3,2,3,0.7683
1,1,2,1,1,1,1,2,1,2,2,1,0,1,1,3,1,1,2,3,0.5533
0,1,1,0,1,1,1,2,1,1,2,1,1,2,1,3,2,1,1,3,0.28
0,1,2,1,1,2,1,2,1,1,2,1,0,9,2,2,2,1,3,2,0.445
1,2,2,1,2,2,1,1,1,2,1,0,0,12,1,2,2,3,1,1,0.4683
1,3,2,0,3,2,2,2,1,2,2,1,1,10,2,2,1,3,2,3,0.7683
0,2,3,1,1,3,1,3,1,2,3,1,0,11,1,2,1,2,3,1,0.5483
0,1,1,0,1,2,1,2,1,3,3,1,0,4,2,2,1,1,3,2,0.3967
1,2,2,0,2,2,1,3,1,4,3,1,1,2,1,3,2,2,1,3,0.61
1,2,1,0,3,1,2,3,1,3,3,1,1,1,1,3,3,3,3,3,0.8267
1,2,2,0,3,3,2,2,1,3,2,1,1,10,3,1,2,3,3,2,0.7867
0,2,1,0,1,3,1,1,1,3,2,1,1,1,1,3,1,1,2,3,0.4217
1,3,2,0,2,2,2,1,1,2,1,1,0,2,1,3,2,3,2,3,0.7483
1,3,3,1,2,2,2,1,1,3,1,0,0,5,3,1,1,3,2,1,0.5867
0,1,1,0,2,1,1,2,1,1,2,0,0,4,2,2,1,1,3,1,0.21
0,1,1,0,1,1,1,1,0,2,1,1,1,2,1,3,3,1,1,2,0.1983
1,2,3,1,3,3,2,2,1,3,2,1,0,5,3,1,1,3,2,2,0.7967
0,3,2,0,3,3,2,3,1,3,3,1,0,4,3,1,1,3,3,3,0.7717
0,2,2,0,3,1,2,2,1,4,2,1,1,12,1,2,3,2,3,1,0.5
1,1,3,1,2,1,1,2,1,2,2,1,0,4,2,2,3,2,2,2,0.6233
1,2,1,0,1,3,1,2,1,2,2,0,0,7,1,3,2,2,3,1,0.4533
0,2,2,0,3,1,2,2,1,2,2,1,1,2,2,2,3,2,3,2,0.5483
0,2,1,0,1,2,1,2,1,1,2,1,1,2,2,3,3,1,3,3,0.45
0,2,2,0,2,2,1,2,1,2,2,1,0,8,3,1,1,2,3,2,0.5183
0,2,1,0,2,2,1,1,0,2,1,1,1,9,2,2,2,2,1,2,0.3283
0,3,3,1,3,1,2,2,1,1,2,1,1,10,2,1,2,3,3,1,0.63
1,3,1,0,3,2,2,2,1,1,2,0,0,6,2,2,2,3,3,1,0.565
0,3,1,0,3,3,2,2,0,2,1,0,1,4,2,2,2,3,1,2,0.4033
1,1,1,0,2,1,1,2,1,3,3,1,1,1,1,3,2,1,3,3,0.5917
1,3,1,0,3,3,2,3,1,3,3,1,1,1,1,3,3,3,3,3,0.8667
0,1,2,1,1,3,1,2,1,1,2,1,0,3,2,2,2,1,2,2,0.39
0,1,1,0,2,2,1,2,1,4,2,1,1,4,3,1,2,1,3,2,0.41
1,2,2,0,2,2,1,2,1,1,2,1,0,1,1,3,2,2,3,3,0.71
1,3,2,1,2,3,2,2,1,2,2,0,1,8,2,1,2,3,3,1,0.6433
0,1,2,0,1,3,1,2,1,3,2,0,1,4,3,2,2,1,2,1,0.2117
1,2,2,1,2,2,2,2,1,2,2,1,0,7,1,3,3,3,2,2,0.7333
1,3,1,0,3,1,2,2,0,2,1,1,1,4,2,2,2,3,2,2,0.6183
0,2,1,0,2,3,1,3,1,1,3,1,0,5,3,1,1,2,2,2,0.425
0,2,2,0,2,2,1,3,1,3,3,1,0,10,3,1,2,2,3,1,0.4667
0,2,1,0,1,2,1,3,1,1,3,1,1,2,1,3,3,1,3,2,0.385
0,2,1,0,1,3,1,2,1,4,2,1,1,4,2,2,3,1,2,2,0.345
1,2,1,0,2,2,1,3,1,4,3,1,0,10,2,2,2,3,3,2,0.735
1,2,1,0,2,2,1,1,1,3,1,0,0,6,2,1,1,2,1,1,0.2817
0,2,1,0,1,2,1,2,1,3,3,0,0,7,1,3,2,1,3,1,0.2567
0,2,2,0,1,2,1,1,0,3,1,1,0,11,1,2,2,1,1,2,0.2517
1,2,1,0,2,2,1,2,1,1,2,1,1,4,3,1,3,2,2,2,0.495
1,2,2,1,2,2,1,1,1,3,2,0,1,3,2,2,3,3,2,2,0.6417
1,3,1,0,3,3,2,3,1,4,3,0,0,4,2,2,2,3,3,1,0.635
1,2,2,0,2,2,1,1,0,3,1,1,0,4,2,2,2,2,1,2,0.4767
1,3,1,0,2,1,2,1,1,3,2,1,0,3,2,2,3,3,2,3,0.7017
0,2,3,1,2,2,1,2,1,1,2,1,1,4,3,2,2,2,2,3,0.605
0,2,1,0,1,3,1,2,1,3,2,1,0,11,2,2,2,1,1,3,0.3317
0,2,3,1,2,2,1,1,1,2,1,0,0,12,1,2,1,2,1,1,0.3033
0,1,2,0,1,1,1,1,1,1,1,1,0,11,1,3,1,1,1,3,0.305
1,3,1,0,3,3,2,2,1,3,2,1,0,1,1,3,3,3,2,3,0.7817
1,2,1,0,3,3,2,2,1,3,1,0,1,9,2,2,3,3,2,1,0.5267
0,1,2,1,1,2,1,1,0,2,1,1,1,10,2,2,1,1,1,3,0.3633
0,2,1,0,2,3,1,2,1,3,2,1,0,9,2,2,2,2,2,3,0.5317
1,2,1,0,2,2,1,2,1,3,2,1,0,1,3,1,2,2,2,2,0.5217
0,1,2,1,1,1,1,3,1,3,3,0,0,5,3,1,2,1,2,1,0.2167
0,3,1,0,3,2,2,3,1,2,3,1,0,1,1,3,2,3,2,3,0.6583
0,1,2,1,1,1,1,1,1,2,1,1,0,1,1,3,2,1,2,3,0.4433
0,2,1,0,2,2,1,1,1,2,2,1,1,4,3,1,3,1,1,2,0.2333
1,2,2,1,3,3,1,3,1,2,3,1,1,10,2,2,1,3,3,3,0.9133
1,2,3,1,2,3,1,2,1,3,2,1,1,1,1,3,2,3,1,3,0.7917
0,3,2,0,2,2,2,2,1,1,2,0,0,5,3,1,2,3,1,1,0.31
1,2,2,0,2,2,2,2,1,2,2,0,1,6,2,1,2,2,3,1,0.4733
1,3,2,0,3,2,2,2,0,1,2,1,0,5,3,1,3,3,2,1,0.58
1,2,3,1,2,3,1,3,1,2,3,1,1,1,1,3,3,3,1,3,0.7883
1,2,1,0,2,1,2,2,1,1,2,1,0,6,2,2,1,2,3,2,0.575
1,3,1,0,3,2,2,3,1,3,3,1,0,10,2,2,2,3,3,3,0.8317
1,2,1,0,2,3,1,2,1,1,2,1,1,3,2,2,3,2,2,2,0.53
1,2,1,0,1,2,1,1,1,4,2,1,0,1,1,3,2,2,3,3,0.69
0,1,1,0,2,2,1,3,1,1,3,1,0,4,2,2,1,1,2,2,0.32
1,2,1,0,2,1,2,3,1,4,2,1,1,12,2,2,3,2,3,2,0.615
1,3,3,1,3,2,2,2,1,3,2,1,0,4,2,2,1,3,3,3,0.9417
1,3,1,0,3,3,2,2,1,1,2,1,0,1,1,3,1,3,1,3,0.68
0,2,3,1,1,3,1,1,1,4,1,1,0,3,1,3,2,2,3,3,0.72
1,2,1,0,3,1,2,2,1,1,2,1,0,9,3,1,2,3,2,2,0.61
1,3,1,0,3,2,2,1,1,2,1,1,1,1,1,3,3,3,1,3,0.6633
0,1,1,0,2,2,1,2,1,1,2,1,0,10,2,2,2,1,1,3,0.31
1,2,2,0,2,2,1,2,1,2,2,1,0,4,2,2,2,2,2,2,0.5583
0,1,2,0,2,1,1,2,1,4,2,1,0,10,2,2,2,1,3,3,0.515
1,2,2,0,2,2,2,2,1,3,2,1,0,2,1,3,2,2,2,3,0.6717
1,2,1,0,2,2,1,1,0,4,1,1,0,1,1,3,1,2,1,3,0.545
1,3,2,0,3,2,2,1,1,1,1,1,0,1,1,3,1,3,1,3,0.685
1,2,1,0,3,2,2,3,1,1,3,1,0,1,1,3,2,2,3,3,0.72
1,2,2,1,3,1,2,2,1,3,2,1,0,1,1,3,2,3,2,3,0.8267
1,3,2,0,3,2,2,2,1,1,2,1,0,6,2,2,2,3,3,2,0.755
1,2,2,0,2,2,1,1,0,4,1,0,0,8,2,1,2,2,1,1,0.32
1,2,1,0,3,1,2,1,1,3,1,0,0,6,2,1,2,3,1,1,0.3967
1,3,1,0,3,2,2,1,0,4,1,1,0,1,1,3,1,3,1,3,0.68
1,2,1,0,2,3,1,2,1,1,2,1,0,10,3,1,1,2,3,2,0.59
0,2,1,0,2,3,1,2,1,1,2,0,0,12,1,3,1,2,1,1,0.215
1,3,1,0,3,2,2,2,1,4,2,0,0,9,2,2,2,3,2,2,0.605
0,2,3,1,2,2,1,1,0,4,1,0,1,4,2,2,3,2,1,1,0.32
0,2,2,1,2,3,2,1,0,3,1,1,0,10,2,2,2,2,1,3,0.5317
1,2,1,0,2,2,1,1,0,2,1,1,1,2,3,1,2,2,1,2,0.4133
1,2,1,0,2,2,2,2,1,1,3,1,0,4,2,2,1,2,3,2,0.605
0,1,1,0,1,3,1,2,1,4,2,0,0,7,1,2,1,1,3,1,0.265
0,2,3,1,3,1,2,1,0,1,1,1,0,10,2,2,2,2,1,3,0.525
1,2,3,1,2,2,1,2,1,2,2,1,1,5,2,1,3,3,3,1,0.7283
1,3,1,0,2,3,2,2,1,4,2,0,0,11,2,2,3,3,3,1,0.6
1,3,1,0,3,2,2,2,1,1,2,1,1,2,1,3,3,3,2,3,0.735
0,1,1,0,1,1,1,3,1,1,3,1,0,5,3,1,1,1,3,2,0.335
0,1,1,0,2,1,1,1,1,2,1,1,1,5,3,1,2,1,2,2,0.2783
1,2,2,1,2,2,1,2,1,2,2,1,1,3,2,2,3,2,1,2,0.5333
0,2,1,0,1,2,1,2,1,3,2,1,1,10,1,3,3,1,3,3,0.4767
1,3,1,0,3,2,2,2,1,2,2,1,0,8,3,1,3,3,3,1,0.6433
0,1,1,0,2,1,1,1,1,4,1,1,1,6,2,2,1,1,1,3,0.32
0,1,1,0,1,1,1,1,1,3,2,1,0,1,1,3,1,1,2,3,0.3817
1,2,2,0,3,1,2,3,1,1,3,1,0,1,1,3,2,3,1,3,0.685
1,2,2,0,2,1,1,2,0,1,2,1,0,1,1,3,2,2,1,3,0.53
1,2,2,0,1,2,1,2,1,2,2,0,0,12,2,2,2,1,3,1,0.3533
0,2,2,0,2,2,1,2,1,1,2,1,0,1,1,3,2,2,3,3,0.61
1,2,1,0,2,2,2,2,1,1,2,0,1,5,2,1,3,2,2,1,0.35
0,2,2,1,1,2,1,2,0,3,2,1,0,10,2,2,2,2,2,2,0.4867
1,2,2,0,2,2,1,2,1,3,2,1,0,9,2,2,2,2,1,3,0.5717
1,2,1,0,2,2,1,1,1,3,1,1,0,10,3,2,2,2,1,3,0.5267
1,2,3,1,1,2,1,3,1,3,3,0,0,11,2,2,2,2,3,1,0.5617
0,1,1,0,1,1,1,3,1,3,3,1,0,8,3,1,2,1,3,1,0.2867
1,1,2,0,1,2,1,3,1,1,3,1,0,1,1,3,1,1,3,3,0.595
1,2,1,0,3,2,2,3,1,2,3,1,0,4,2,3,2,3,2,3,0.7583
0,1,1,0,1,3,1,3,1,4,3,1,0,8,3,1,2,1,3,1,0.34
1,2,1,0,3,2,2,1,1,2,2,1,0,1,1,3,1,3,2,3,0.7483
1,2,2,1,2,1,1,3,1,1,3,1,1,7,1,2,3,2,2,1,0.51
1,2,3,1,2,2,1,1,1,3,2,1,0,6,2,2,2,3,1,2,0.6817
0,1,2,0,1,1,1,2,1,2,2,1,0,4,3,1,1,1,3,3,0.4483
1,3,1,0,3,1,2,3,1,1,3,1,1,1,1,3,3,3,3,3,0.8
1,3,1,0,3,2,2,3,1,1,3,1,0,9,2,2,2,3,3,2,0.73
1,2,1,0,2,2,1,2,1,2,3,0,1,6,2,1,2,2,3,1,0.4383
0,2,1,0,2,3,1,2,1,3,2,1,0,6,2,2,3,2,3,2,0.5317
1,3,2,1,3,3,2,3,1,3,3,1,1,10,2,2,3,3,3,1,0.7867
1,3,2,0,2,3,2,2,0,3,2,1,0,4,2,2,2,3,2,2,0.6917
0,1,2,0,1,2,1,1,0,2,1,1,0,9,3,1,1,1,1,2,0.2233
0,1,1,0,1,1,1,3,1,3,3,1,0,8,3,1,2,1,3,1,0.2867
0,2,3,1,2,3,1,2,1,2,3,1,0,2,2,3,2,2,2,3,0.6633
0,3,2,1,3,2,2,3,1,2,3,1,1,4,3,2,2,3,3,3,0.8033
1,3,2,1,3,1,2,2,1,4,3,1,0,11,2,2,2,3,3,2,0.835
1,3,1,0,2,1,2,3,1,3,3,1,0,1,1,3,1,3,3,3,0.8017
0,1,1,0,1,2,1,2,1,3,2,1,1,1,1,3,3,1,3,3,0.4767
0,2,1,0,2,3,1,1,1,4,1,1,0,10,2,2,2,2,1,2,0.385
0,2,1,0,1,2,1,1,0,4,1,1,0,11,1,2,3,1,1,1,0.155
1,2,1,0,2,2,2,1,1,3,1,1,0,11,1,2,2,2,1,1,0.3867
0,1,1,0,2,1,1,3,1,1,3,1,1,2,1,3,2,1,3,3,0.465
0,2,2,0,2,3,1,2,1,3,2,1,0,11,2,2,2,2,3,3,0.6417
1,2,3,1,2,2,2,3,1,1,3,1,1,9,2,2,3,3,1,2,0.675
0,1,1,0,1,2,1,1,1,3,2,0,0,12,3,1,2,1,2,1,0.1417
1,2,2,1,2,1,2,1,1,1,1,0,0,11,2,2,2,2,1,1,0.345
1,3,2,1,3,2,2,2,1,3,2,1,0,1,1,3,1,3,2,3,0.8467
0,1,2,1,2,1,1,2,1,1,2,1,0,1,1,3,1,1,2,3,0.465
0,1,1,0,1,1,1,1,1,2,2,1,0,8,3,1,2,1,2,1,0.1883
0,1,1,0,1,2,1,1,1,2,2,1,1,1,3,1,3,1,1,2,0.2083
1,2,3,1,1,3,1,1,1,4,1,1,0,10,3,2,1,2,1,2,0.58
1,3,1,0,2,3,2,1,1,1,1,1,1,4,3,2,3,3,1,2,0.555
0,1,2,0,1,3,1,3,1,2,3,0,0,5,3,1,3,1,2,1,0.1933
0,2,1,0,2,2,1,3,1,1,2,0,0,11,2,2,2,1,3,1,0.23
0,2,3,1,2,2,1,3,1,2,3,1,1,9,2,2,1,2,3,2,0.6283
1,2,1,0,3,1,2,1,0,2,1,1,1,2,1,3,3,2,1,3,0.5333
0,2,2,1,1,2,1,2,1,4,2,1,1,2,2,2,3,1,3,3,0.56
1,2,2,0,2,2,2,1,1,2,2,1,1,5,3,1,2,3,2,3,0.7283
0,1,1,0,2,1,1,1,1,4,1,1,1,10,2,2,3,1,1,1,0.17
0,1,2,1,2,1,1,1,1,4,1,1,0,4,2,2,2,1,3,2,0.48
0,3,2,0,3,1,2,1,1,3,2,0,0,7,1,2,2,3,1,1,0.3567
1,2,3,1,1,3,1,2,1,2,2,0,0,12,1,2,2,2,2,1,0.4833
0,1,1,0,1,1,1,1,0,2,1,1,1,4,2,2,2,1,1,3,0.2583
0,2,1,0,2,3,1,3,1,1,3,1,1,4,2,2,1,2,2,3,0.515
0,3,1,0,2,3,2,1,1,2,1,1,0,1,1,3,2,3,1,3,0.5583
1,2,2,0,2,1,1,2,1,3,2,1,1,4,2,2,3,2,2,2,0.5517
0,2,1,0,1,2,1,1,1,2,2,1,0,5,3,1,2,1,2,2,0.2833
0,2,2,0,2,2,1,2,1,3,2,0,0,11,2,2,2,2,2,1,0.3167
0,1,2,0,2,2,1,1,0,4,1,1,0,1,1,3,1,1,1,3,0.38
0,2,1,0,2,2,1,3,1,1,3,0,0,5,3,1,2,2,3,1,0.325
1,3,3,1,2,3,2,2,1,3,2,1,0,2,2,2,1,3,2,3,0.8617
1,2,1,0,3,1,2,1,0,2,1,1,0,10,3,1,2,2,1,1,0.3533
1,3,2,0,3,2,2,2,1,1,2,1,1,1,1,3,3,3,2,3,0.77
0,3,1,0,3,3,2,3,1,2,3,1,0,2,2,3,2,3,3,3,0.7533
0,1,1,0,2,2,1,1,0,4,1,1,0,6,2,2,3,1,1,2,0.255
1,1,1,0,2,1,1,1,1,2,1,1,0,6,2,1,3,1,2,1,0.3033
1,2,2,1,2,1,2,3,1,2,3,0,0,10,2,2,1,3,2,1,0.5533
0,1,1,0,1,2,1,1,1,4,2,1,0,10,2,2,1,1,2,2,0.325
1,2,1,0,2,2,2,1,1,1,1,0,0,7,1,2,2,2,2,1,0.355
0,2,1,0,2,2,1,3,1,4,3,1,1,2,2,3,3,2,3,3,0.625
1,3,1,0,3,2,2,3,1,2,3,1,0,10,2,2,2,3,3,2,0.7433
0,2,2,0,3,1,2,2,1,1,2,1,1,2,1,3,3,3,2,2,0.575
1,3,2,0,2,2,2,2,1,1,2,1,0,9,2,2,2,3,2,2,0.655
0,3,2,0,3,3,2,1,1,3,1,1,0,2,1,3,2,3,1,3,0.6317
1,3,1,0,3,2,2,1,1,2,1,1,1,4,2,2,3,3,1,2,0.5733
0,1,1,0,2,1,1,2,1,2,2,1,1,2,1,3,2,1,2,3,0.3933
1,2,1,0,2,2,1,2,1,3,2,1,1,1,1,3,2,2,2,3,0.6267
0,1,2,0,2,2,1,1,1,1,2,1,0,9,2,2,2,1,1,2,0.27
0,3,2,1,2,2,2,1,1,3,1,0,0,11,1,2,2,3,1,1,0.3917
1,3,1,0,3,2,2,2,1,2,2,0,0,7,1,2,2,3,1,1,0.4283
0,2,1,0,2,2,1,2,1,4,2,1,0,10,2,2,2,2,3,2,0.525
1,2,3,1,2,1,1,2,1,2,2,1,1,11,3,1,3,2,1,1,0.4583
1,2,1,0,2,3,1,3,1,2,3,1,0,9,2,2,2,2,1,2,0.4783
1,2,2,1,3,1,2,2,1,3,2,1,0,1,1,3,2,3,3,3,0.9017
1,2,2,0,2,2,2,2,1,4,2,1,1,10,2,2,2,3,3,2,0.77
1,3,2,1,3,1,2,1,0,4,1,1,1,10,3,1,2,3,1,3,0.715
1,2,3,1,3,3,2,1,0,1,1,0,0,7,1,3,1,3,1,2,0.625
0,2,1,0,2,3,1,2,1,3,2,1,1,4,2,2,2,2,1,2,0.3817
0,3,2,1,2,2,2,2,1,3,2,0,1,12,1,3,3,3,2,1,0.4917
0,2,2,0,3,2,2,2,1,3,2,1,0,8,3,1,2,2,3,2,0.5667
1,1,2,0,1,2,1,2,1,2,2,1,1,2,1,3,3,1,2,2,0.4483
1,3,1,0,2,2,2,3,1,1,3,1,1,1,1,3,3,3,3,3,0.795
0,2,1,0,1,2,1,2,1,2,2,1,0,11,2,2,1,1,1,2,0.2233
1,3,2,0,2,2,2,1,1,1,2,1,0,10,2,2,2,3,2,3,0.73
0,2,1,0,1,2,1,2,1,1,2,1,0,6,2,1,2,1,2,1,0.195
1,2,1,0,1,2,1,2,1,4,2,1,0,6,2,2,1,1,2,2,0.425
0,2,3,1,1,2,1,2,1,3,2,1,0,11,2,2,2,2,3,2,0.6067
0,2,2,0,2,2,1,2,1,1,3,0,0,6,2,2,2,2,3,1,0.375
1,1,3,1,1,1,1,3,1,2,3,1,1,2,2,3,3,1,3,3,0.6733
0,2,1,0,1,3,1,2,1,2,2,1,1,5,3,1,3,1,2,1,0.2283
1,3,2,0,2,2,2,2,1,4,2,0,1,6,2,2,2,3,2,2,0.615
1,1,1,0,2,2,1,3,1,2,3,0,0,7,1,3,2,1,3,1,0.3683
1,3,2,0,2,2,2,2,1,2,2,1,0,10,2,2,2,3,3,3,0.8183
0,2,2,1,2,3,1,1,0,3,1,1,0,10,2,2,1,2,1,2,0.4467
1,3,2,1,2,1,2,3,1,2,3,1,0,8,3,1,2,3,3,2,0.7683
1,3,2,0,3,3,2,1,0,3,1,1,1,2,2,2,1,3,1,2,0.6317
1,2,2,1,2,2,2,1,1,4,1,1,0,5,3,1,1,3,2,2,0.72
1,2,1,0,2,2,1,1,0,4,1,1,0,4,2,2,2,2,1,3,0.53
0,1,3,1,2,2,1,2,1,4,2,0,0,11,1,3,2,1,3,1,0.405
1,2,1,0,2,3,1,2,1,3,2,1,0,8,3,1,2,2,3,2,0.6167
1,1,1,0,1,2,1,3,1,4,3,1,1,8,3,1,2,1,3,2,0.495
0,1,1,0,1,2,1,2,1,2,2,1,0,8,3,1,1,1,3,2,0.3583
1,3,3,1,3,2,2,2,1,2,2,0,1,6,2,1,3,3,2,1,0.6083
0,1,1,0,2,1,1,1,1,2,2,1,0,9,3,1,2,1,2,1,0.2133
0,2,2,1,1,2,1,3,1,3,3,1,1,4,3,1,2,1,3,2,0.4667
0,1,2,1,1,1,1,3,1,2,3,0,1,11,2,2,3,1,2,1,0.2183
1,2,2,1,2,1,2,2,1,4,2,1,0,10,2,2,2,2,2,3,0.7
0,2,2,0,1,3,1,2,1,2,2,1,1,10,3,1,1,2,3,2,0.5133
1,3,1,0,2,2,2,2,1,3,3,1,1,4,3,1,2,3,3,2,0.7167
1,2,2,1,3,2,2,1,0,1,1,1,1,9,2,2,3,3,1,1,0.56
0,2,1,0,1,2,1,2,1,2,2,1,0,1,1,3,1,1,2,3,0.3883
1,2,1,0,2,2,2,1,1,2,2,1,1,1,1,3,2,2,1,3,0.5483
1,3,1,0,3,2,2,1,1,1,1,1,1,1,1,3,3,3,1,3,0.65
1,2,1,0,1,2,1,1,1,1,2,1,1,2,1,3,3,2,2,2,0.5
0,3,1,0,3,3,2,2,1,1,3,1,0,5,2,1,1,3,2,1,0.485
