lead_id,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,industry_close_rate,historical_avg_sentiment,intent,total_interactions,is_multi_channel,recency_bucket,engagement_depth,quotation_sent,is_enterprise_deal,pipeline_stage,days_in_pipeline,pipeline_velocity,total_price_with_tax,consumer_score_tier,interaction_score_tier,product_quotation_score_tier,sale_closed
lead:00002811,1,0.39,7,1,0.401,0.24,NON SALES,11,1,stale,5.8,1,1,Closed,3,1.9906,580560,Low,High,High,0
lead:00002812,0,1.29,7,1,0.626,-0.2,SALES,7,1,cold,4.3,0,0,On Hold,72,0.0231,19600,Medium,Low,Low,1
lead:00002813,1,0.46,7,1,0.597,-0.33,NON SALES,6,1,active,3.5,0,0,Proposal Sent,17,0.2029,305620,Medium,High,Low,0
lead:00002814,0,2.48,3,1,0.65,0.47,SALES,16,1,cold,6.7,1,1,Contract Sent,9,0.564,82880,High,Low,High,1
lead:00002815,0,0.5,0,0,0.261,0.27,NON SALES,3,1,fresh,1.7,1,1,Contract Sent,159,0.0318,637790,Low,Low,Low,0
lead:00002816,0,0.58,0,0,0.429,0.31,NON SALES,1,0,stale,1.0,1,1,Closed,3,2.0099,453120,Medium,Low,High,0
lead:00002817,1,2.78,0,0,0.578,0.71,SALES,8,1,cold,4.2,1,0,Sales Follow Up,19,0.1224,29680,High,Medium,Low,1
lead:00002818,1,1.51,7,1,0.569,0.41,SALES,6,1,active,3.3,0,1,On Hold,22,0.0634,667880,High,Medium,Low,1
lead:00002819,0,2.72,2,0,0.603,0.75,SALES,1,0,cold,1.2,1,0,Lost,57,0.0176,232460,High,Low,Low,1
lead:00002820,1,0.0,0,0,0.26,-0.76,NON SALES,13,1,stale,5.7,0,0,Quotation,13,0.2781,21280,Low,High,Low,0
lead:00002821,0,0.0,0,0,0.38,-0.27,NON SALES,7,1,cold,3.4,1,1,Follow Up / Negot.,20,0.198,404150,Low,Medium,High,0
lead:00002822,0,0.69,1,0,0.496,0.63,NON SALES,10,1,cold,5.0,0,1,Sales Qualified,10,0.2022,661390,Medium,Medium,Low,0
lead:00002823,1,0.0,0,0,0.404,-0.37,NON SALES,7,1,active,4.1,0,0,New Lead,3,0.3341,45360,Low,Medium,Low,0
lead:00002824,0,0.7,2,1,0.46,0.48,NON SALES,12,1,active,5.5,1,0,New Lead,0,1.0,63840,Medium,High,Medium,0
lead:00002825,0,0.65,1,0,0.422,0.22,NON SALES,6,1,stale,4.1,1,0,Quotation,12,0.282,236000,Low,Medium,High,0
lead:00002826,0,2.77,1,0,0.718,0.34,SALES,8,1,cold,4.2,0,0,Sales Qualified,7,0.2902,136880,High,High,Low,1
lead:00002827,0,0.28,0,0,0.311,0.21,NON SALES,13,1,cold,5.7,1,0,Closed,3,2.002,223020,Low,High,High,0
lead:00002828,0,0.79,0,0,0.385,0.34,NON SALES,14,1,cold,5.8,1,1,Follow Up / Negot.,15,0.2723,522740,Low,High,Medium,1
lead:00002829,1,1.34,0,0,0.513,0.63,SALES,9,1,active,4.5,1,0,Follow Up / Negot.,31,0.1328,69440,Medium,High,High,1
lead:00002830,1,2.63,0,0,0.608,0.4,SALES,16,1,cold,6.5,1,0,Contract Sent,14,0.3665,31920,High,Medium,High,1
lead:00002831,1,1.66,7,1,0.595,0.38,SALES,6,0,cold,3.0,1,1,Proposal Sent,11,0.3197,299130,High,Low,Medium,0
lead:00002832,1,2.31,1,1,0.655,-0.47,SALES,6,1,cold,4.0,1,0,Proposal Sent,21,0.1602,257830,High,Medium,Medium,1
lead:00002833,0,0.91,0,0,0.37,0.54,NON SALES,8,1,cold,3.9,1,1,Contract Sent,13,0.3881,328630,Low,Medium,Medium,0
lead:00002834,1,0.7,4,1,0.393,0.47,NON SALES,12,1,stale,5.8,1,0,Follow Up / Negot.,32,0.1254,314470,Medium,Medium,Low,1
lead:00002835,1,2.06,7,1,0.584,-0.7,SALES,10,1,stale,5.1,0,0,Manual Follow Up,24,0.1098,33600,High,High,Low,0
lead:00002836,0,2.88,0,0,0.693,0.5,SALES,1,0,fresh,1.0,1,1,Quotation,116,0.0339,814790,High,Low,Medium,1
lead:00002837,1,0.6,0,0,0.494,0.81,NON SALES,9,1,cold,4.2,1,0,Contract Sent,145,0.0436,221840,Medium,Medium,High,1
lead:00002838,1,2.42,0,0,0.692,0.11,SALES,11,1,active,5.1,0,0,Manual Follow Up,20,0.1158,208860,High,Low,Low,1
lead:00002839,1,2.23,7,1,0.611,0.38,SALES,17,1,cold,7.5,1,1,Follow Up / Negot.,18,0.2304,377010,High,High,High,1
lead:00002840,1,2.49,3,0,0.668,0.43,SALES,9,1,cold,4.9,1,0,Closed,1,6.0099,178770,High,High,High,1
lead:00002841,1,2.13,3,1,0.568,0.21,SALES,5,1,cold,3.2,0,0,Lost,27,0.0439,218890,High,Medium,Low,1
lead:00002842,1,0.86,0,0,0.517,0.38,NON SALES,6,1,cold,3.6,1,1,Manual Follow Up,20,0.1258,700330,Medium,Medium,Low,1
lead:00002843,1,1.64,0,0,0.605,-0.59,SALES,7,1,active,3.7,1,0,Manual Follow Up,9,0.2875,33600,Medium,Medium,Medium,1
lead:00002844,0,0.48,2,1,0.515,-0.05,NON SALES,12,1,stale,5.8,1,0,Follow Up / Negot.,109,0.0419,273170,Low,High,Medium,1
lead:00002845,1,1.36,3,0,0.648,0.09,SALES,7,1,stale,4.5,1,1,New Lead,0,1.0,443090,High,Low,Medium,1
lead:00002846,0,1.24,0,0,0.532,0.45,NON SALES,11,1,active,5.1,1,0,Contract Sent,11,0.4549,90270,Medium,Medium,High,0
lead:00002847,1,1.43,3,1,0.528,0.83,NON SALES,2,1,active,1.7,1,0,On Hold,53,0.0342,217710,High,Low,Low,1
lead:00002848,1,2.44,6,1,0.611,0.55,SALES,8,1,active,3.6,1,1,Follow Up / Negot.,29,0.1436,338070,High,Medium,Medium,1
lead:00002849,0,0.0,4,1,0.384,-0.31,NON SALES,7,1,fresh,4.0,1,1,Contract Sent,12,0.4128,286150,Low,High,High,0
lead:00002850,0,0.42,6,1,0.402,0.02,NON SALES,6,1,active,3.5,0,1,Sales Follow Up,16,0.147,775850,Low,High,Low,1
lead:00002851,1,0.84,2,0,0.431,0.35,NON SALES,8,1,cold,4.0,1,0,Quotation,19,0.1799,145140,Medium,Medium,Medium,1
lead:00002852,0,0.95,1,0,0.5,0.24,NON SALES,14,1,stale,6.1,0,0,On Hold,65,0.0167,386450,Medium,Low,Low,0
lead:00002853,0,0.21,5,1,0.536,-0.48,NON SALES,1,0,active,1.1,1,0,Sales Follow Up,7,0.3659,124490,Low,Low,Low,1
lead:00002854,1,1.53,1,0,0.611,-0.97,SALES,3,1,active,2.2,1,1,Follow Up / Negot.,13,0.2983,423030,High,Medium,Medium,0
lead:00002855,1,2.78,7,1,0.581,-0.08,SALES,7,1,stale,4.3,1,0,Contract Sent,5,0.9933,224790,High,Medium,High,1
lead:00002856,1,1.76,0,0,0.593,0.01,SALES,5,1,active,3.1,1,0,Contract Sent,9,0.5649,84370,Medium,Low,High,1
lead:00002857,0,0.0,5,1,0.413,-0.28,NON SALES,2,0,stale,2.0,0,0,Quotation,22,0.1588,102070,Low,Low,Low,0
lead:00002858,1,1.23,5,1,0.583,-0.89,SALES,2,1,fresh,1.7,1,0,Contract Sent,4,1.2581,156350,Medium,Low,High,0
lead:00002859,1,0.83,1,0,0.495,0.31,NON SALES,14,1,cold,6.6,1,1,Proposal Sent,80,0.0359,279660,Medium,Medium,Low,0
lead:00002860,0,1.14,0,0,0.524,0.21,NON SALES,1,0,cold,1.0,1,1,Closed,2,2.9904,188800,Medium,Low,High,1
lead:00002861,0,1.22,3,1,0.491,-0.0,NON SALES,13,1,fresh,5.9,1,0,Closed,1,6.0,16240,Medium,High,High,1
lead:00002862,0,1.58,0,0,0.64,0.35,SALES,9,1,stale,4.5,1,0,Follow Up / Negot.,26,0.1533,61600,Medium,High,Medium,0
lead:00002863,0,0.69,6,1,0.586,-0.43,SALES,13,1,cold,6.0,0,0,On Hold,53,0.0367,169920,Medium,Low,Low,1
lead:00002864,0,0.11,1,0,0.496,-0.47,NON SALES,14,1,fresh,6.0,0,1,On Hold,66,0.0164,417130,Low,High,Low,0
lead:00002865,1,1.21,0,0,0.455,0.48,NON SALES,15,1,stale,6.8,0,0,Sales Qualified,10,0.2047,48160,Medium,High,Low,1
lead:00002866,1,1.33,2,1,0.507,0.16,SALES,11,1,stale,5.4,1,0,Closed,0,6.0,42560,High,Medium,High,0
lead:00002867,0,0.0,0,0,0.352,-0.47,NON SALES,8,1,fresh,4.5,1,0,Quotation,9,0.3791,298540,Low,Medium,Medium,0
lead:00002868,0,0.39,5,1,0.401,0.23,NON SALES,7,1,cold,3.7,1,1,Demo Scheduled,8,0.3685,53760,Low,High,Medium,0
lead:00002869,0,0.08,0,0,0.513,-0.39,NON SALES,2,1,cold,1.5,0,0,Manual Follow Up,21,0.1093,267860,Low,Low,Low,0
lead:00002870,1,3.19,1,0,0.713,0.22,SALES,17,1,stale,7.2,1,0,Quotation,19,0.1749,113870,High,Low,High,1
lead:00002871,1,0.68,1,1,0.393,0.19,NON SALES,8,1,active,4.0,1,0,Proposal Sent,18,0.2026,222430,Medium,High,Medium,1
lead:00002872,1,1.12,0,0,0.554,0.37,SALES,8,1,stale,4.6,0,0,Quotation,8,0.4446,86140,Medium,Low,Low,1
lead:00002873,0,0.47,0,0,0.498,0.52,NON SALES,13,1,stale,6.0,1,1,Proposal Sent,11,0.3183,32480,Low,Medium,Medium,0
lead:00002874,1,2.73,5,1,0.67,0.7,SALES,7,1,active,4.1,0,0,Follow Up / Negot.,34,0.1128,284380,High,Medium,Low,1
lead:00002875,0,0.14,0,0,0.362,0.19,NON SALES,3,1,stale,2.8,1,0,Sales Follow Up,11,0.2353,27440,Low,Medium,Medium,0
lead:00002876,1,2.38,6,1,0.556,0.44,SALES,2,0,active,1.5,1,1,Closed,1,6.0059,402970,High,Low,High,1
lead:00002877,0,0.68,5,1,0.475,-0.47,NON SALES,15,1,active,6.4,1,0,New Lead,0,1.0,35840,Medium,High,High,0
lead:00002878,0,1.45,2,1,0.527,0.13,SALES,3,1,active,2.0,1,1,Contract Sent,91,0.0544,327450,Medium,Low,Medium,1
lead:00002879,0,0.0,0,0,0.361,-0.27,NON SALES,10,1,stale,4.7,1,1,Closed,2,2.9943,480260,Low,Medium,Medium,0
lead:00002880,1,0.7,2,1,0.539,0.3,NON SALES,14,1,stale,6.0,1,0,Follow Up / Negot.,25,0.1688,26320,Medium,High,Medium,1
lead:00002881,0,0.31,0,0,0.488,-0.13,NON SALES,7,1,active,4.3,1,1,Closed,2,2.9995,661980,Low,High,Medium,0
lead:00002882,0,0.66,2,0,0.349,0.24,NON SALES,8,1,stale,4.1,1,0,Lost,38,0.03,28000,Low,High,Medium,0
lead:00002883,1,0.56,6,1,0.493,0.44,NON SALES,6,0,stale,3.0,1,0,Lost,60,0.0201,25200,High,Low,High,0
lead:00002884,1,1.64,4,1,0.574,-0.57,SALES,3,1,active,1.6,1,1,Contract Sent,13,0.3822,588230,Medium,Low,Medium,0
lead:00002885,1,1.81,1,0,0.637,0.71,SALES,17,1,cold,6.8,1,1,Contract Sent,8,0.6249,581740,High,High,Medium,0
lead:00002886,1,2.37,3,1,0.565,-0.17,SALES,16,1,stale,6.5,1,0,Proposal Sent,12,0.2988,211220,High,Low,Medium,1
lead:00002887,0,0.42,3,0,0.399,0.17,NON SALES,8,1,cold,3.5,1,0,Quotation,19,0.1905,215350,Low,Medium,Medium,1
lead:00002888,0,0.52,5,1,0.504,-0.02,NON SALES,7,1,active,3.7,0,0,Demo Scheduled,11,0.2781,234820,Medium,Medium,Low,1
lead:00002889,1,2.75,0,0,0.603,0.03,SALES,16,1,stale,7.1,0,0,Manual Follow Up,12,0.2163,168740,High,High,Low,1
lead:00002890,0,0.47,2,1,0.471,0.74,NON SALES,6,1,active,4.1,0,0,Sales Follow Up,10,0.2545,392940,Low,Medium,Low,0
lead:00002891,0,3.0,5,1,0.65,0.37,SALES,7,1,stale,3.6,1,1,Demo Scheduled,13,0.2264,300900,High,Medium,Medium,1
lead:00002892,0,1.5,0,0,0.477,0.57,NON SALES,3,0,cold,2.4,1,0,Demo Scheduled,6,0.4914,159300,Medium,Low,High,0
lead:00002893,1,1.13,0,0,0.581,-0.58,SALES,8,1,fresh,4.2,1,1,Sales Qualified,12,0.1757,215940,Medium,Medium,Medium,0
lead:00002894,0,0.0,0,0,0.373,-0.72,NON SALES,1,0,cold,1.4,1,1,Follow Up / Negot.,21,0.1951,593540,Low,Low,High,0
lead:00002895,1,2.03,4,1,0.681,-0.36,SALES,11,1,cold,5.2,1,0,Manual Follow Up,23,0.1022,382910,High,Low,Medium,1
lead:00002896,1,2.9,1,1,0.673,0.19,SALES,16,1,cold,6.2,1,1,Proposal Sent,25,0.1472,257830,High,Medium,High,1
lead:00002897,1,1.37,7,1,0.623,-0.81,SALES,6,1,stale,4.1,1,0,Quotation,19,0.1874,30240,High,Medium,High,1
lead:00002898,1,1.93,0,0,0.618,0.74,SALES,7,1,active,4.9,1,0,Demo Scheduled,109,0.0223,83190,High,Medium,Medium,1
lead:00002899,0,0.13,0,0,0.469,-0.7,NON SALES,16,1,active,7.0,1,0,Quotation,13,0.2714,101480,Low,High,Medium,0
lead:00002900,1,1.02,1,0,0.466,0.93,NON SALES,1,0,active,0.8,1,1,Closed,1,6.0096,572300,Medium,Low,High,0
lead:00002901,1,1.75,0,0,0.641,0.53,SALES,14,1,cold,6.4,0,0,Proposal Sent,24,0.1408,189390,High,High,Low,1
lead:00002902,1,1.6,4,1,0.649,0.69,SALES,13,1,cold,6.0,1,1,Closed,0,6.0,127440,High,High,High,1
lead:00002903,1,2.91,5,1,0.648,0.01,SALES,7,0,active,3.5,1,0,Quotation,28,0.1341,33040,High,Medium,Medium,1
lead:00002904,0,0.39,0,0,0.405,-0.35,NON SALES,2,1,cold,2.5,1,0,Follow Up / Negot.,21,0.1998,377010,Low,Low,Medium,0
lead:00002905,0,0.87,6,1,0.51,0.54,NON SALES,1,0,active,1.0,1,1,Sales Qualified,7,0.2928,227740,Medium,Low,Low,0
lead:00002906,1,2.01,4,1,0.601,-0.44,SALES,11,1,active,4.8,1,1,Closed,2,3.0089,147500,High,High,High,1
lead:00002907,1,2.68,0,0,0.666,0.3,SALES,12,1,active,5.5,1,0,Closed,0,6.0,100890,High,Medium,High,1
lead:00002908,0,0.09,1,0,0.344,0.52,NON SALES,1,0,fresh,0.7,1,1,Closed,0,6.0,197060,Low,Low,High,0
lead:00002909,0,0.55,1,0,0.326,0.58,NON SALES,8,1,active,4.7,0,0,On Hold,73,0.0161,69440,Low,High,Low,0
lead:00002910,0,0.32,0,0,0.348,0.33,NON SALES,8,1,active,3.7,0,0,New Lead,2,0.5096,77840,Low,Medium,Low,0
lead:00002911,0,0.72,0,0,0.313,0.48,NON SALES,9,1,stale,4.5,1,1,Quotation,11,0.3274,532180,Low,Medium,Low,1
lead:00002912,1,1.42,0,0,0.618,0.24,SALES,10,1,cold,5.0,1,0,Closed,2,2.9905,22960,High,High,High,1
lead:00002913,1,2.64,0,0,0.616,0.74,SALES,12,1,stale,5.5,1,0,Manual Follow Up,20,0.1222,16800,High,High,Medium,1
lead:00002914,1,2.35,1,0,0.598,0.41,SALES,16,1,cold,6.6,1,0,Closed,3,2.0022,125670,High,Low,High,1
lead:00002915,0,0.38,0,0,0.386,0.43,NON SALES,9,1,stale,4.3,1,0,Closed,1,6.0003,81200,Low,Medium,High,1
lead:00002916,1,2.56,0,0,0.603,0.57,SALES,9,1,stale,4.4,1,1,Closed,1,6.0085,243670,High,Medium,High,1
lead:00002917,1,0.09,1,1,0.374,-0.48,NON SALES,9,1,stale,4.6,1,0,Closed,2,2.9991,57120,Low,Medium,High,1
lead:00002918,0,0.0,0,0,0.319,-0.42,NON SALES,6,1,cold,3.6,1,1,Contract Sent,5,0.9908,193520,Low,Low,High,0
lead:00002919,0,0.12,3,1,0.415,-0.04,NON SALES,7,1,cold,3.8,1,0,Proposal Sent,24,0.1446,284970,Low,High,Medium,0
lead:00002920,1,0.87,1,1,0.498,0.02,NON SALES,2,1,stale,1.5,0,0,Sales Qualified,8,0.2538,194700,High,Low,Low,0
lead:00002921,1,2.58,1,0,0.71,0.29,SALES,7,1,stale,3.7,1,1,Quotation,17,0.2123,31360,High,Medium,High,1
lead:00002922,0,0.67,6,1,0.387,0.7,NON SALES,14,1,stale,6.1,1,0,Sales Follow Up,8,0.3168,68320,Medium,High,Low,1
lead:00002923,0,0.32,0,0,0.371,-0.11,NON SALES,9,1,active,5.3,1,0,Follow Up / Negot.,24,0.1671,24080,Low,High,Medium,1
lead:00002924,1,0.89,1,0,0.473,0.35,NON SALES,15,1,fresh,6.3,1,1,Contract Sent,5,0.9907,314470,Medium,Low,High,0
lead:00002925,1,1.74,0,0,0.673,-0.58,SALES,15,1,active,6.7,1,1,Closed,1,5.9985,729830,High,High,High,1
lead:00002926,1,1.64,1,0,0.608,0.7,SALES,10,1,active,4.8,1,1,Quotation,29,0.1286,261370,High,High,Medium,1
lead:00002927,0,0.65,0,0,0.25,0.61,NON SALES,4,1,active,3.1,1,1,Closed,0,6.0,19040,Low,Medium,High,0
lead:00002928,1,2.25,1,0,0.577,0.41,SALES,3,1,stale,2.7,1,0,Contract Sent,5,0.9937,214170,High,Medium,High,1
lead:00002929,1,2.72,5,1,0.59,0.25,SALES,4,1,active,2.8,0,0,Lost,39,0.0314,30800,High,Medium,Low,1
lead:00002930,0,0.0,0,0,0.51,-0.49,NON SALES,11,1,cold,5.2,0,0,Follow Up / Negot.,11,0.356,62160,Low,High,Low,1
lead:00002931,0,0.0,0,0,0.407,-0.44,NON SALES,3,0,stale,2.5,1,1,Contract Sent,4,1.2593,721570,Low,Low,Medium,0
lead:00002932,1,1.78,6,1,0.607,0.52,SALES,7,1,active,3.3,1,0,Lost,55,0.0171,63840,High,Medium,Medium,1
lead:00002933,0,2.61,1,0,0.639,0.74,SALES,15,1,active,6.0,1,0,Follow Up / Negot.,33,0.1286,20160,High,High,High,1
lead:00002934,0,1.01,1,0,0.609,-0.38,SALES,9,1,fresh,4.3,1,1,Sales Qualified,6,0.334,339840,Medium,High,Low,1
lead:00002935,1,0.0,6,1,0.476,-0.34,NON SALES,7,1,stale,3.5,1,0,Follow Up / Negot.,13,0.299,377600,Medium,Medium,Medium,0
lead:00002936,1,0.88,0,0,0.404,0.65,NON SALES,9,1,stale,4.6,0,0,New Lead,2,0.5009,128030,Medium,High,Low,0
lead:00002937,0,1.07,1,0,0.599,-0.63,SALES,9,1,stale,4.2,1,1,Contract Sent,14,0.3663,600030,Medium,High,Medium,0
lead:00002938,0,0.5,0,0,0.306,0.35,NON SALES,11,1,cold,5.0,1,1,Contract Sent,9,0.5528,335710,Low,High,High,0
lead:00002939,0,1.15,3,0,0.501,0.33,NON SALES,11,1,stale,5.1,1,0,On Hold,56,0.0184,25760,Medium,High,Medium,1
lead:00002940,0,0.8,0,0,0.468,0.05,NON SALES,3,0,stale,2.1,1,1,Proposal Sent,25,0.1393,260190,Medium,Low,Medium,1
lead:00002941,0,2.23,4,1,0.596,-0.54,SALES,9,1,cold,4.2,1,1,Quotation,26,0.1289,178180,High,High,Low,1
lead:00002942,1,2.11,0,0,0.648,0.35,SALES,9,1,cold,4.9,0,0,Manual Follow Up,12,0.2092,130980,High,High,Low,1
lead:00002943,0,2.49,0,0,0.658,0.51,SALES,6,0,stale,2.8,0,1,Follow Up / Negot.,15,0.2671,225970,High,Low,Medium,1
lead:00002944,1,0.33,0,0,0.491,-0.35,NON SALES,10,1,active,5.3,1,1,Closed,1,5.9919,121540,Low,High,High,0
lead:00002945,1,2.99,0,0,0.632,0.56,SALES,12,1,active,5.7,1,1,Closed,1,6.009,375240,High,High,High,1
lead:00002946,0,0.31,1,1,0.259,0.58,NON SALES,8,1,cold,4.4,1,0,Demo Scheduled,15,0.1919,165790,Low,Medium,Medium,0
lead:00002947,0,0.33,0,0,0.489,-0.16,NON SALES,7,1,fresh,3.5,1,1,Follow Up / Negot.,31,0.1255,190570,Low,High,Medium,1
lead:00002948,1,0.93,1,0,0.471,0.42,NON SALES,10,1,cold,4.2,1,0,Closed,3,2.0099,224200,Medium,High,High,1
lead:00002949,1,2.64,3,1,0.586,0.56,SALES,10,1,stale,4.8,0,1,On Hold,26,0.0542,221250,High,High,Low,1
lead:00002950,0,0.24,1,0,0.308,0.71,NON SALES,8,1,active,3.6,0,1,Follow Up / Negot.,30,0.1298,256060,Low,Medium,Low,0
lead:00002951,1,1.25,2,1,0.518,0.09,SALES,8,1,stale,4.9,1,0,New Lead,1,1.0073,372290,High,Medium,Medium,0
lead:00002952,1,2.3,0,0,0.684,-0.4,SALES,6,0,stale,2.5,1,1,Follow Up / Negot.,15,0.2671,286740,High,Medium,Medium,1
lead:00002953,0,0.73,0,0,0.518,0.57,NON SALES,17,1,cold,6.7,1,0,Lost,39,0.0323,18480,Medium,Medium,Medium,0
lead:00002954,0,1.03,3,0,0.531,0.1,NON SALES,14,1,active,6.1,1,0,Quotation,29,0.1203,200010,Medium,High,Low,0
lead:00002955,0,0.79,0,0,0.407,-0.01,NON SALES,16,1,cold,7.3,1,1,Contract Sent,5,1.0061,413000,Low,High,Medium,0
lead:00002956,0,0.65,0,0,0.296,0.66,NON SALES,9,1,fresh,4.9,1,1,Follow Up / Negot.,15,0.2716,492060,Low,Medium,Medium,0
lead:00002957,1,0.88,0,0,0.428,0.31,NON SALES,15,1,fresh,6.5,1,0,Quotation,10,0.3486,87360,High,High,Medium,0
lead:00002958,1,1.27,0,0,0.548,0.39,NON SALES,3,1,active,1.4,0,0,Manual Follow Up,21,0.1156,21840,Medium,Low,Low,1
lead:00002959,0,0.57,0,0,0.396,0.32,NON SALES,11,1,active,5.3,0,0,New Lead,0,1.0,92040,Low,High,Low,0
lead:00002960,0,0.52,1,0,0.314,0.37,NON SALES,1,0,active,0.9,1,0,Sales Follow Up,7,0.3631,141600,Low,Low,Medium,0
lead:00002961,1,0.93,0,0,0.474,0.11,NON SALES,9,1,cold,4.3,1,1,Follow Up / Negot.,35,0.1084,602980,Medium,Medium,Medium,0
lead:00002962,1,0.55,3,1,0.522,0.07,NON SALES,5,1,active,3.1,0,1,Demo Scheduled,19,0.1576,392940,High,Medium,Medium,1
lead:00002963,1,1.97,0,0,0.649,0.66,SALES,17,1,fresh,7.5,0,0,Follow Up / Negot.,19,0.2104,197060,High,High,Low,1
lead:00002964,1,0.82,2,0,0.431,0.3,NON SALES,1,0,active,1.5,1,0,Follow Up / Negot.,23,0.1733,142190,Medium,Low,Medium,1
lead:00002965,1,1.91,0,0,0.592,-0.46,SALES,4,1,active,3.1,1,0,Demo Scheduled,20,0.1458,423030,High,Medium,High,1
lead:00002966,0,1.05,6,1,0.491,0.47,NON SALES,10,1,cold,4.2,1,1,Follow Up / Negot.,28,0.145,261370,Medium,Medium,High,1
lead:00002967,0,1.01,0,0,0.404,0.76,NON SALES,6,1,active,3.9,1,0,Sales Follow Up,17,0.1462,231870,Low,Low,High,1
lead:00002968,0,1.0,7,1,0.533,0.33,NON SALES,3,1,stale,2.5,0,0,Sales Qualified,8,0.2513,25200,Medium,Low,Low,0
lead:00002969,0,0.0,1,0,0.332,-0.57,NON SALES,2,1,cold,1.6,1,0,Sales Follow Up,6,0.4212,14560,Low,Low,High,0
lead:00002970,1,3.05,0,0,0.669,0.53,SALES,9,1,active,4.0,1,0,Closed,1,6.0094,461380,High,Medium,High,1
lead:00002971,1,1.63,0,0,0.619,0.61,SALES,6,1,active,2.7,0,1,Proposal Sent,11,0.3231,655490,High,Medium,Low,1
lead:00002972,0,0.08,1,1,0.372,-0.14,NON SALES,1,0,stale,1.2,1,1,Quotation,21,0.159,22960,Low,Low,High,0
lead:00002973,0,0.49,0,0,0.458,0.53,NON SALES,6,1,active,3.3,1,0,Proposal Sent,14,0.2494,86730,Medium,Medium,High,0
lead:00002974,1,0.49,0,0,0.429,0.25,NON SALES,6,1,active,3.2,1,0,Closed,172,0.0309,217710,Medium,Medium,Medium,0
lead:00002975,0,0.0,2,1,0.264,-0.51,NON SALES,20,1,active,7.6,0,0,Lost,36,0.0197,77840,Low,Medium,Low,0
lead:00002976,0,2.44,0,0,0.645,0.46,SALES,12,1,stale,5.3,1,0,Closed,3,1.9972,317420,High,Medium,High,1
lead:00002977,0,0.0,1,1,0.275,-0.76,NON SALES,3,1,stale,2.6,1,0,Closed,2,2.9935,245440,Low,Medium,High,0
lead:00002978,0,0.63,0,0,0.469,0.22,NON SALES,5,1,stale,3.5,1,1,Follow Up / Negot.,94,0.0379,573480,Low,Low,Medium,0
lead:00002979,1,1.34,3,1,0.598,0.77,NON SALES,13,1,stale,5.6,1,1,Quotation,13,0.2676,56000,High,High,High,1
lead:00002980,1,1.22,6,1,0.437,0.75,NON SALES,6,1,active,3.4,1,1,Closed,3,1.9932,282020,High,Low,High,0
lead:00002981,0,1.99,1,0,0.541,0.23,SALES,8,1,cold,4.2,0,0,Lost,49,0.0174,272580,High,Low,Low,1
lead:00002982,1,1.6,1,0,0.594,0.06,SALES,11,1,stale,5.2,0,1,Manual Follow Up,21,0.1129,193520,Medium,High,Low,1
lead:00002983,1,2.89,1,0,0.596,0.17,SALES,7,0,cold,3.6,1,0,Lost,42,0.0278,427750,High,Medium,Low,1
lead:00002984,1,1.21,7,1,0.577,0.63,NON SALES,13,1,stale,6.0,1,1,Closed,0,6.0,590590,High,Low,High,1
lead:00002985,1,1.45,0,0,0.577,-0.39,SALES,11,1,cold,5.1,1,0,Manual Follow Up,11,0.2334,30240,Medium,High,Medium,0
lead:00002986,1,2.21,0,0,0.604,0.08,SALES,12,1,active,5.6,1,0,Quotation,15,0.2376,231870,High,High,High,1
lead:00002987,1,0.76,0,0,0.533,0.57,NON SALES,6,1,cold,3.2,1,1,Demo Scheduled,16,0.1818,475540,Medium,Medium,Medium,1
lead:00002988,1,0.76,0,0,0.409,0.32,NON SALES,5,1,fresh,3.4,1,0,Closed,3,2.0075,234230,Medium,High,High,1
lead:00002989,0,0.47,0,0,0.498,0.21,NON SALES,20,1,cold,8.2,1,0,Follow Up / Negot.,18,0.2138,17360,Low,Medium,Medium,1
lead:00002990,1,0.88,0,0,0.518,-0.33,SALES,13,1,fresh,5.2,1,1,Sales Qualified,12,0.1659,661980,Medium,High,Medium,0
lead:00002991,1,3.0,4,1,0.693,0.43,SALES,10,1,active,4.9,1,0,Follow Up / Negot.,22,0.189,28560,High,High,High,1
lead:00002992,1,2.46,0,0,0.7,0.57,SALES,6,1,cold,3.4,1,0,Closed,3,1.9964,27440,High,Low,High,1
lead:00002993,0,0.64,6,1,0.384,0.5,NON SALES,4,1,fresh,2.9,1,0,Demo Scheduled,6,0.5065,185850,Medium,High,High,1
lead:00002994,1,1.71,0,0,0.606,-0.63,SALES,9,1,cold,4.6,1,0,Proposal Sent,30,0.1101,309750,High,Medium,Medium,1
lead:00002995,1,2.77,0,0,0.703,0.47,SALES,3,1,stale,1.9,1,1,Closed,2,2.9915,358130,High,Low,High,1
lead:00002996,0,0.38,0,0,0.449,0.41,NON SALES,7,1,cold,4.4,1,0,Quotation,14,0.2513,308570,Low,Low,High,1
lead:00002997,1,1.26,1,0,0.468,0.43,NON SALES,7,1,stale,4.3,1,0,Follow Up / Negot.,19,0.2066,136880,Medium,Medium,Medium,1
lead:00002998,0,0.0,1,0,0.444,-0.48,NON SALES,6,1,fresh,3.9,1,0,Quotation,19,0.175,142190,Low,High,High,1
lead:00002999,1,1.22,1,0,0.541,0.18,SALES,8,1,active,4.1,1,0,Contract Sent,3,1.6583,222430,Medium,Medium,High,1
