,product_type,product_complexity,product_base_price,product_tax_rate,price_tier,capacity_tons,capacity_bin,product_x_capacity,total_price_with_tax,capacity_price_ratio,quotation_sent,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,days_in_pipeline,pipeline_velocity,sale_score
1,12,5,2,18,3,2,3,41,2,2,1,0,1,4,0,3,1,0.4914
2,15,1,1,12,1,1,1,52,1,1,0,0,2,6,0,2,1,0.1155
1,1,5,3,18,4,3,4,2,3,1,1,1,1,10,1,3,1,0.6376
3,6,4,2,18,3,2,3,21,2,2,1,0,2,2,1,3,1,0.8651
3,16,3,2,18,3,2,2,58,2,1,0,0,2,6,0,2,1,0.0984
1,18,5,3,18,3,2,2,66,3,1,1,1,1,4,1,2,2,0.8791
1,10,3,2,18,3,2,3,33,2,2,1,0,2,1,0,1,3,0.8704
3,22,4,2,18,3,2,2,81,2,2,0,0,2,5,0,3,1,0.1717
1,1,4,3,18,4,3,5,3,3,2,1,1,1,6,0,2,1,0.2715
2,9,2,1,12,1,2,3,31,1,3,1,0,3,6,0,2,2,0.7411
1,19,3,2,18,3,3,4,68,2,3,1,0,2,4,0,3,1,0.5625
1,17,4,3,18,3,3,4,60,3,2,1,1,1,7,0,1,3,0.7161
3,5,4,2,18,2,3,4,18,2,3,1,0,2,2,1,2,3,0.9807
1,10,4,2,18,3,2,3,33,2,2,1,0,2,8,0,3,1,0.4351
1,12,4,3,18,3,3,5,43,3,3,1,1,1,4,0,3,2,0.7592
1,19,3,2,18,3,2,3,67,2,2,1,1,2,2,0,2,3,0.9316
1,1,4,3,18,4,3,5,3,3,2,0,1,1,11,0,2,2,0.1209
3,16,3,2,18,2,2,2,58,2,2,1,0,3,10,0,2,2,0.6538
1,12,5,3,18,3,2,3,41,3,2,0,0,1,8,0,3,1,0.0686
3,5,3,2,18,2,2,3,17,2,2,1,0,3,11,0,1,2,0.4679
1,1,4,3,18,3,3,4,2,3,2,1,1,1,4,0,2,2,0.6512
1,10,3,2,18,3,3,4,34,2,3,1,0,2,2,0,1,3,0.8617
3,13,2,2,18,2,2,3,46,2,3,1,0,3,2,0,2,3,0.94
3,5,4,2,18,2,1,1,16,2,2,0,0,3,10,0,2,2,0.2261
3,11,4,2,18,2,2,2,40,2,2,1,0,2,2,1,1,3,0.9665
1,19,3,2,18,3,2,3,67,2,2,1,1,1,9,0,3,1,0.4521
1,2,3,2,18,3,2,3,5,2,2,1,1,1,1,1,1,3,0.9693
2,8,1,1,12,1,1,1,27,1,3,1,0,2,1,0,1,3,0.9084
2,3,3,1,12,2,2,2,11,1,2,1,0,2,4,0,2,2,0.7579
3,6,5,2,18,2,1,1,20,2,1,0,0,2,8,0,3,1,0.1298
1,17,4,3,18,3,2,3,59,3,2,0,1,2,8,1,3,1,0.2991
2,21,3,1,12,1,1,1,75,1,2,0,0,3,12,0,2,2,0.1977
2,9,1,1,12,1,1,1,30,1,2,1,0,3,1,0,1,3,0.9149
1,17,4,2,18,3,3,5,61,2,3,1,0,2,10,0,2,2,0.5457
2,14,2,1,12,1,2,2,51,1,3,1,1,3,3,0,1,2,0.7396
1,10,4,2,18,3,3,4,34,2,3,0,0,2,6,0,2,1,0.0811
3,5,3,2,18,2,2,2,19,2,2,1,0,2,10,1,2,2,0.8802
3,22,4,2,18,3,1,1,78,2,1,1,0,1,9,0,2,2,0.5741
3,13,2,2,18,2,1,1,45,2,2,0,0,3,10,0,1,3,0.3972
2,7,2,1,12,1,1,1,24,1,2,1,1,3,9,0,2,2,0.7379
3,22,5,2,18,3,2,3,79,2,2,0,0,2,4,0,3,1,0.157
2,7,1,1,12,1,2,2,26,1,3,1,0,2,11,0,2,2,0.659
1,17,4,3,18,3,2,3,59,3,1,1,1,3,1,0,1,3,0.8489
2,15,1,1,12,1,1,1,52,1,2,1,0,3,7,1,1,3,0.9582
1,2,3,3,18,3,3,5,7,3,3,1,1,1,2,0,3,1,0.5482
1,18,5,3,18,4,3,4,64,3,2,1,1,1,1,0,1,3,0.8013
2,8,2,1,12,1,2,2,29,1,3,1,0,2,4,0,2,2,0.7804
1,4,5,3,18,4,2,3,12,3,1,1,1,1,1,0,1,3,0.8066
2,9,2,1,12,1,1,1,30,1,2,1,0,2,5,0,3,1,0.6004
2,8,1,1,12,1,1,1,27,1,2,1,0,3,5,1,3,1,0.8819
1,1,4,3,18,4,2,3,1,3,1,1,1,1,2,0,2,2,0.6763
1,1,5,3,18,4,3,4,2,3,2,1,1,2,2,0,1,3,0.8133
3,6,4,2,18,3,3,4,22,2,3,1,0,2,9,0,2,2,0.6141
3,22,5,2,18,3,1,1,78,2,1,1,0,2,10,0,2,2,0.5549
3,6,4,2,18,3,3,4,22,2,2,0,0,2,3,0,2,2,0.329
3,6,4,2,18,2,1,1,20,2,1,0,0,2,6,0,2,2,0.2828
1,17,4,3,18,3,2,2,62,3,1,0,0,1,11,0,2,2,0.1164
1,12,4,2,18,3,2,3,41,2,2,1,1,2,3,0,2,2,0.7585
3,11,4,2,18,2,2,3,38,2,2,1,0,2,3,0,1,3,0.8512
1,2,3,2,18,3,2,3,5,2,2,1,1,1,12,0,2,2,0.5639
1,4,4,3,18,4,3,5,14,3,3,1,1,1,4,1,2,2,0.8698
1,12,5,3,18,3,2,2,44,3,1,1,0,2,6,1,2,1,0.6014
3,20,4,2,18,3,3,4,73,2,3,1,1,2,9,1,2,2,0.8804
2,8,2,1,12,1,1,1,27,1,2,1,0,3,10,1,2,2,0.891
3,13,2,2,18,2,2,3,46,2,3,1,0,3,3,0,3,1,0.6611
3,13,3,2,18,2,2,2,48,2,2,1,0,3,10,0,2,2,0.6623
1,1,4,3,18,4,3,4,2,3,2,1,1,1,1,1,1,3,0.9498
1,10,4,2,18,3,3,5,35,2,3,0,0,1,9,0,2,2,0.1694
3,13,2,2,18,2,3,4,47,2,3,1,1,2,1,0,1,3,0.9133
2,15,1,1,12,1,1,1,52,1,2,1,0,3,10,0,3,2,0.7964
1,19,3,3,18,3,3,4,68,3,2,1,0,2,4,0,2,2,0.6337
1,19,3,2,18,3,2,3,67,2,2,1,1,2,12,0,1,2,0.4207
3,22,3,2,18,2,2,3,79,2,2,1,1,2,1,0,1,3,0.9012
3,5,2,2,18,2,2,3,17,2,3,1,0,2,1,0,1,3,0.8976
1,10,3,2,18,3,2,3,33,2,2,1,1,2,1,0,1,3,0.8915
2,14,3,1,12,2,1,1,49,1,1,0,0,2,8,1,3,1,0.3901
2,14,3,2,12,2,1,1,49,2,2,0,0,3,7,0,1,3,0.3462
1,18,4,3,18,4,2,2,66,3,1,1,1,1,10,0,2,2,0.5003
2,8,2,1,12,1,1,1,27,1,3,1,0,3,1,1,1,3,0.9761
2,7,2,1,12,1,1,1,24,1,2,1,0,2,6,1,2,1,0.7549
3,13,3,2,18,2,2,2,48,2,2,1,0,2,1,0,1,3,0.8973
2,14,3,2,12,2,1,1,49,2,1,1,0,2,1,0,1,3,0.8385
1,2,3,2,18,3,2,3,5,2,2,1,1,1,1,0,1,3,0.8873
2,21,2,1,12,2,1,1,75,1,2,1,0,2,1,0,1,3,0.891
3,6,5,2,18,3,3,4,22,2,3,1,1,2,2,1,1,3,0.9668
1,19,4,2,18,3,3,4,68,2,3,1,0,1,9,0,2,2,0.5581
3,6,5,2,18,3,2,2,23,2,1,0,0,1,12,0,1,2,0.0881
2,8,2,1,12,1,1,1,27,1,2,1,1,3,10,1,2,2,0.9091
2,14,3,1,12,2,1,1,49,1,2,1,0,3,11,0,1,2,0.4562
2,15,1,1,12,1,2,3,53,1,3,1,0,3,4,0,2,2,0.7888
3,20,5,2,18,3,1,1,71,2,1,1,1,1,2,0,1,3,0.8618
1,4,5,3,18,4,2,3,12,3,1,1,1,1,1,1,1,3,0.9437
1,2,4,2,18,3,2,3,5,2,2,1,1,1,10,1,3,1,0.7472
2,8,2,1,12,1,2,3,28,1,3,1,1,3,1,0,1,3,0.9219
3,22,4,2,18,3,1,1,78,2,1,1,0,3,2,1,1,3,0.9645
2,15,1,1,12,1,2,2,54,1,3,0,0,3,5,0,3,1,0.2398
2,14,2,1,12,2,2,2,51,1,3,0,0,2,4,0,2,2,0.3538
1,1,5,3,18,4,2,3,1,3,1,1,1,2,2,0,1,3,0.8092
2,3,2,1,12,2,1,1,9,1,2,1,0,2,5,0,3,1,0.5966
2,7,2,1,12,1,1,1,24,1,3,1,0,3,4,1,3,1,0.8865
1,19,4,3,18,3,2,3,67,3,2,1,1,2,12,0,1,2,0.3132
1,17,4,3,18,3,2,3,59,3,2,1,0,1,4,0,2,2,0.5805
3,13,3,2,18,2,3,4,47,2,3,0,0,2,7,0,1,3,0.4191
1,18,4,3,18,4,2,2,66,3,1,1,1,1,2,0,2,2,0.6936
1,2,4,3,18,3,2,3,5,3,1,1,1,1,2,1,2,3,0.9705
2,9,2,1,12,1,1,1,30,1,2,1,0,2,8,1,3,1,0.8163
1,12,5,2,18,3,3,5,43,2,3,1,1,2,9,0,2,2,0.6059
1,10,4,2,18,3,2,3,33,2,2,1,1,2,10,0,2,1,0.2938
3,5,2,2,18,2,2,2,19,2,2,0,0,3,6,0,2,2,0.3589
1,10,4,2,18,3,3,5,35,2,3,0,1,2,4,1,2,2,0.6503
3,13,2,2,18,2,2,2,48,2,2,1,1,3,1,0,1,3,0.9283
1,17,4,3,18,3,2,2,62,3,1,1,1,1,1,0,1,3,0.8406
3,11,3,2,18,2,3,4,39,2,3,1,0,2,3,0,2,2,0.7634
3,6,4,2,18,3,2,2,23,2,2,1,1,1,4,0,3,1,0.6184
3,20,4,2,18,3,2,3,72,2,2,1,0,1,1,0,1,3,0.8544
3,22,5,2,18,3,2,2,81,2,2,0,1,1,8,0,2,1,0.0771
1,10,4,2,18,3,2,3,33,2,2,0,1,2,4,0,3,2,0.4655
1,18,4,3,18,3,2,2,66,3,1,1,0,3,7,0,1,3,0.7445
1,10,3,2,18,3,3,4,34,2,3,1,1,3,4,0,2,2,0.7775
2,8,1,1,12,1,1,1,27,1,3,1,0,2,5,0,3,1,0.6267
3,6,4,2,18,3,1,1,20,2,1,1,0,1,10,0,3,1,0.3987
1,17,4,3,18,3,2,3,59,3,2,1,1,1,2,0,1,3,0.8044
1,12,5,3,18,4,3,4,42,3,2,1,1,1,4,0,2,2,0.6051
2,14,3,2,12,2,2,2,51,2,2,1,0,3,10,0,2,2,0.5514
2,15,1,1,12,1,1,1,52,1,2,0,0,2,6,0,2,1,0.1161
3,13,2,2,18,2,2,2,48,2,2,0,0,2,7,0,1,3,0.464
3,11,4,2,18,2,2,2,40,2,2,1,0,3,11,1,1,2,0.7781
1,4,4,3,18,4,2,2,15,3,1,1,1,1,4,1,3,1,0.799
1,17,4,3,18,3,2,2,62,3,1,0,1,2,3,1,2,2,0.6198
3,6,4,2,18,3,1,1,20,2,1,0,0,2,4,0,2,2,0.312
3,22,3,2,18,2,2,2,81,2,2,1,0,2,4,0,2,2,0.7585
1,12,4,3,18,3,2,3,41,3,2,1,0,1,3,1,2,2,0.8635
1,2,4,2,18,3,2,3,5,2,2,1,1,2,4,1,3,2,0.9569
3,6,4,2,18,3,3,4,22,2,2,1,0,2,11,1,2,2,0.8383
2,8,1,1,12,1,2,3,28,1,3,0,0,3,12,0,1,2,0.1356
2,8,1,1,12,1,1,1,27,1,3,1,0,3,11,1,1,3,0.9411
1,17,4,3,18,3,2,2,62,3,1,1,0,2,1,0,1,3,0.8276
1,18,5,3,18,4,2,3,63,3,1,0,1,1,9,1,2,2,0.3715
2,9,2,1,12,1,1,1,30,1,2,1,1,2,10,1,2,2,0.8978
3,13,3,2,18,2,1,1,45,2,2,1,0,2,9,1,2,2,0.8791
1,10,4,2,18,3,2,2,36,2,2,1,0,2,1,0,3,1,0.6467
2,14,2,2,12,2,2,3,50,2,3,0,0,3,5,0,3,1,0.1467
3,20,5,2,18,3,2,3,72,2,2,1,0,2,1,1,1,3,0.9602
3,6,5,2,18,3,3,4,22,2,2,1,0,2,1,0,1,3,0.8671
1,12,5,3,18,4,2,3,41,3,1,1,1,1,4,1,3,1,0.7514
2,14,3,1,12,2,2,2,51,1,2,1,1,2,10,1,2,2,0.8881
1,10,3,2,18,3,2,2,36,2,1,1,1,1,1,0,1,3,0.8952
1,10,3,2,18,3,3,4,34,2,2,0,0,1,5,0,3,1,0.1491
3,16,4,2,18,3,1,1,55,2,1,0,1,2,6,0,2,1,0.1023
1,12,4,3,18,3,3,4,42,3,2,1,0,1,5,0,3,1,0.3983
1,18,5,3,18,4,2,3,63,3,1,1,1,1,1,1,1,3,0.9404
2,15,1,1,12,1,1,1,52,1,2,1,0,2,6,0,2,2,0.7409
3,20,4,2,18,3,1,1,71,2,1,1,0,2,10,1,2,2,0.847
1,17,4,3,18,4,3,4,60,3,2,1,1,1,3,0,2,2,0.6423
1,10,4,2,18,3,3,5,35,2,3,1,0,1,1,0,1,3,0.8448
2,8,2,1,12,1,1,1,27,1,2,1,0,3,4,0,2,2,0.7896
1,4,4,3,18,4,3,4,13,3,2,1,1,1,12,1,2,2,0.7546
2,15,1,1,12,1,1,1,52,1,3,1,0,3,4,1,2,2,0.9404
2,15,1,1,12,1,1,1,52,1,3,1,0,3,1,0,1,3,0.9136
3,11,4,2,18,3,2,2,40,2,2,1,0,2,3,0,1,3,0.8588
3,20,5,2,18,3,2,2,74,2,1,1,0,2,9,1,3,1,0.7539
1,17,4,3,18,3,2,2,62,3,1,1,1,1,1,0,1,3,0.8406
1,12,4,2,18,3,2,3,41,2,2,1,0,2,10,1,2,2,0.8347
3,13,3,2,18,2,3,4,47,2,3,1,0,2,4,0,2,2,0.7464
3,11,4,2,18,2,2,2,40,2,2,1,0,2,10,1,2,2,0.8655
1,10,4,2,18,3,2,3,33,2,2,1,0,2,2,1,1,3,0.9573
2,3,3,1,12,1,1,1,9,1,2,1,0,3,1,0,1,3,0.9051
2,15,1,1,12,1,1,1,52,1,3,1,0,2,1,1,1,3,0.9744
3,6,4,2,18,3,2,2,23,2,2,1,0,2,1,1,1,3,0.9693
3,20,4,2,18,3,2,2,74,2,1,1,0,1,1,1,1,3,0.9637
3,16,4,2,18,2,2,2,58,2,2,1,0,3,6,0,2,2,0.7231
3,22,4,2,18,3,2,2,81,2,1,0,0,1,8,0,2,1,0.0687
1,2,4,2,18,3,2,3,5,2,2,0,0,1,6,0,2,1,0.0761
2,7,2,1,12,1,1,1,24,1,2,1,0,2,1,0,1,3,0.9025
2,8,1,1,12,1,2,2,29,1,3,1,0,3,10,0,3,1,0.5408
2,7,1,1,12,1,2,2,26,1,3,0,0,3,12,0,1,3,0.3929
3,11,3,2,18,2,1,1,37,2,1,0,0,2,9,1,2,2,0.5459
1,4,4,3,18,4,3,4,13,3,2,0,1,1,4,0,2,2,0.2253
1,19,3,2,18,3,3,5,69,2,3,1,0,2,10,1,2,2,0.8413
1,19,3,2,18,3,2,3,67,2,2,1,1,2,2,0,3,1,0.6525
2,3,2,1,12,2,1,1,9,1,2,1,0,3,4,0,2,2,0.7833
2,15,1,1,12,1,2,3,53,1,3,0,0,3,7,0,1,2,0.2001
3,20,5,2,18,3,1,1,71,2,1,1,0,2,10,1,2,2,0.8358
1,1,5,3,18,4,2,3,1,3,1,1,1,2,5,0,2,1,0.301
1,12,5,3,18,3,2,3,41,3,2,0,0,2,11,0,2,2,0.1069
1,17,3,3,18,3,3,4,60,3,2,1,1,2,2,0,1,3,0.8358
2,9,2,1,12,1,2,3,31,1,3,1,0,3,5,0,3,1,0.6153
3,6,5,2,18,3,1,1,20,2,1,1,1,2,5,0,3,1,0.5805
1,18,5,3,18,3,3,5,65,3,3,1,1,2,3,0,2,2,0.6544
1,1,4,3,18,4,3,4,2,3,2,1,1,1,10,1,1,3,0.8831
1,17,3,3,18,3,2,3,59,3,2,1,0,2,8,0,3,1,0.3599
2,21,2,1,12,2,1,1,75,1,2,1,1,3,6,1,2,2,0.9313
2,9,2,1,12,1,1,1,30,1,2,1,0,2,1,0,1,3,0.8987
3,16,3,2,18,2,2,2,58,2,2,1,0,3,1,0,1,3,0.9036
3,16,4,2,18,2,1,1,55,2,1,1,0,2,1,1,1,3,0.9663
3,6,5,2,18,2,2,3,21,2,2,0,0,3,12,0,2,2,0.1731
3,13,2,2,18,2,2,3,46,2,2,1,0,2,1,0,1,3,0.8935
1,4,5,3,18,4,2,2,15,3,1,0,1,1,5,0,2,1,0.0696
1,10,4,2,18,3,3,4,34,2,2,1,0,1,10,0,2,2,0.533
1,10,4,2,18,3,2,3,33,2,2,1,0,2,9,1,2,2,0.847
3,16,4,2,18,3,3,4,57,2,2,1,0,1,10,1,3,2,0.8977
3,16,4,2,18,3,2,2,58,2,1,0,0,2,11,0,2,2,0.1807
3,20,5,2,18,3,2,2,74,2,1,1,0,2,8,0,3,1,0.4579
2,15,1,1,12,1,1,1,52,1,1,1,0,2,1,1,1,3,0.9742
3,22,4,2,18,3,1,1,78,2,1,1,0,1,4,0,2,3,0.8915
3,22,5,2,18,3,2,3,79,2,2,1,0,1,8,0,3,1,0.3983
2,14,2,1,12,1,1,1,49,1,1,1,0,3,1,0,1,3,0.9076
1,12,5,3,18,4,3,4,42,3,2,1,1,2,7,0,1,2,0.4049
1,19,4,2,18,3,2,3,67,2,2,1,0,2,6,0,2,2,0.6503
2,8,2,1,12,1,1,1,27,1,2,1,0,3,4,1,3,1,0.8838
1,1,4,3,18,4,2,2,4,3,1,1,1,2,1,0,1,3,0.856
3,22,3,2,18,3,1,1,78,2,1,1,0,2,9,0,2,2,0.6202
1,2,4,2,18,3,3,4,6,2,3,0,1,1,6,0,2,1,0.0937
1,18,4,3,18,3,2,3,63,3,2,1,0,2,6,0,2,2,0.5581
1,1,4,3,18,4,2,3,1,3,2,1,1,1,10,0,2,2,0.4816
3,16,4,2,18,3,2,3,56,2,2,1,0,2,4,0,2,2,0.7041
2,7,2,1,12,1,1,1,24,1,3,1,0,3,9,0,3,1,0.5387
3,22,3,2,18,3,1,1,78,2,1,1,0,2,8,0,3,1,0.4771
3,13,2,2,18,2,2,2,48,2,2,1,0,2,2,0,2,3,0.9406
1,10,4,2,18,3,2,2,36,2,1,1,1,2,4,1,3,2,0.9602
3,22,3,2,18,2,2,2,81,2,2,1,0,2,11,0,2,2,0.606
2,7,1,1,12,1,2,2,26,1,3,1,0,3,1,0,1,3,0.9221
1,4,5,3,18,4,2,3,12,3,1,1,1,1,1,1,1,3,0.9437
3,16,4,2,18,3,2,2,58,2,1,1,0,1,10,0,2,2,0.5662
1,17,4,3,18,3,2,2,62,3,1,1,0,1,11,0,1,2,0.298
3,20,4,2,18,3,2,2,74,2,1,1,0,2,11,0,1,2,0.4206
3,22,3,2,18,3,1,1,78,2,1,1,1,2,2,1,1,3,0.9701
3,13,3,2,18,2,2,3,46,2,3,1,0,3,11,1,2,2,0.8632
1,18,4,3,18,4,2,2,66,3,1,1,1,1,9,0,2,2,0.5257
3,13,3,2,18,2,2,2,48,2,2,0,0,3,12,0,3,1,0.1194
3,13,3,2,18,2,2,3,46,2,2,0,0,3,11,0,2,2,0.2079
2,7,1,1,12,1,1,1,24,1,3,1,0,3,1,0,1,3,0.9186
2,21,2,1,12,2,2,3,76,1,3,1,0,2,1,1,1,3,0.9691
3,16,4,2,18,2,2,2,58,2,2,1,0,2,8,0,3,1,0.4911
1,1,5,3,18,4,2,3,1,3,1,1,1,2,1,0,3,1,0.5446
2,8,1,1,12,1,2,3,28,1,3,1,0,3,10,0,3,2,0.7961
1,17,4,3,18,3,2,3,59,3,1,1,1,1,4,0,3,2,0.7566
1,19,4,3,18,3,3,4,68,3,3,0,0,2,5,1,3,1,0.3297
3,16,3,2,18,3,3,4,57,2,3,0,0,1,11,0,2,2,0.1641
2,21,2,1,12,2,2,2,77,1,3,1,1,3,9,0,2,2,0.7239
1,1,5,3,18,3,3,4,2,3,2,1,1,2,2,1,1,3,0.9491
1,1,4,3,18,4,2,3,1,3,1,1,1,1,2,1,2,2,0.8935
1,2,3,2,18,3,3,4,6,2,3,1,1,2,5,1,3,1,0.8597
1,1,5,3,18,4,3,4,2,3,2,1,1,1,10,0,2,2,0.466
3,13,2,2,18,2,2,3,46,2,2,1,0,2,4,0,2,2,0.7571
3,6,5,2,18,3,2,2,23,2,1,0,0,1,7,0,1,2,0.1385
3,5,2,2,18,2,2,3,17,2,3,0,0,3,12,0,1,2,0.1273
1,19,3,2,18,3,3,4,68,2,3,1,1,3,4,1,2,2,0.9331
2,15,1,1,12,1,1,1,52,1,2,1,1,3,4,0,2,2,0.827
1,10,4,2,18,3,3,4,34,2,3,1,0,1,1,0,1,3,0.8507
1,18,5,3,18,3,3,4,64,3,2,1,1,1,4,0,2,2,0.6151
3,22,3,2,18,3,2,2,81,2,2,1,0,1,5,0,3,1,0.5465
3,6,4,2,18,3,2,2,23,2,1,0,0,2,11,0,2,2,0.193
2,7,2,1,12,1,1,1,24,1,2,1,0,2,1,0,1,3,0.9025
3,6,5,2,18,3,1,1,20,2,1,0,0,1,5,0,3,1,0.1457
2,8,1,1,12,1,1,1,27,1,2,1,0,3,2,1,2,2,0.9526
3,20,4,2,18,3,1,1,71,2,1,1,0,1,10,0,3,1,0.3843
1,1,4,3,18,4,3,4,2,3,2,1,1,1,1,0,1,3,0.8249
3,13,2,1,18,2,1,1,45,2,1,1,0,2,2,0,2,3,0.9417
1,12,5,3,18,3,2,2,44,3,1,1,0,2,6,0,2,2,0.5788
1,2,3,3,18,3,2,3,5,3,2,1,0,2,6,0,2,1,0.2884
2,9,1,1,12,1,2,2,32,1,3,0,0,3,10,0,2,2,0.2773
2,8,1,1,12,1,1,1,27,1,2,1,0,3,10,0,2,2,0.6887
3,20,4,2,18,3,2,2,74,2,1,0,0,1,7,0,1,2,0.1414
1,1,5,3,18,4,3,4,2,3,2,1,1,1,2,1,2,3,0.9667
3,13,3,2,18,2,1,1,45,2,1,1,0,2,10,0,2,2,0.6191
1,4,5,3,18,4,3,4,13,3,1,1,1,2,2,0,1,3,0.8108
1,10,3,2,18,3,2,3,33,2,2,1,0,2,9,0,2,2,0.5998
3,22,5,2,18,3,2,2,81,2,2,1,0,2,2,0,1,3,0.8582
1,1,5,3,18,4,3,4,2,3,2,1,1,2,4,0,2,2,0.6419
3,11,4,2,18,2,1,1,37,2,1,1,1,2,2,1,1,3,0.9702
1,10,4,2,18,3,3,5,35,2,3,1,1,2,1,0,1,3,0.8812
3,16,4,2,18,3,2,2,58,2,2,1,0,2,9,0,2,2,0.6182
3,11,4,2,18,2,2,2,40,2,2,0,0,2,11,1,1,2,0.3459
3,13,3,2,18,2,2,3,46,2,2,0,0,2,7,0,1,2,0.161
1,17,4,2,18,3,2,3,59,2,2,1,0,1,10,1,2,2,0.8153
1,12,4,3,18,4,3,4,42,3,2,1,1,1,11,0,3,1,0.2916
3,22,3,2,18,2,2,2,81,2,2,1,0,3,9,0,2,2,0.6775
3,22,5,2,18,3,3,4,80,2,2,1,0,2,1,1,1,3,0.9604
3,5,3,2,18,2,2,3,17,2,2,1,1,2,10,0,2,2,0.6638
3,11,3,2,18,2,2,2,40,2,2,1,1,3,10,1,3,1,0.828
2,7,1,1,12,1,2,2,26,1,3,0,0,3,7,0,1,3,0.5188
1,19,4,2,18,3,3,5,69,2,3,1,1,1,4,0,2,2,0.7108
1,19,4,3,18,3,3,5,69,3,3,0,1,2,12,0,1,3,0.2158
3,5,4,2,18,2,3,4,18,2,3,1,0,3,8,1,3,1,0.8085
1,4,4,3,18,4,2,3,12,3,2,1,1,1,2,0,1,3,0.8046
1,1,5,3,18,4,2,2,4,3,1,1,1,1,1,1,1,3,0.9517
2,7,2,1,12,1,1,1,24,1,3,1,0,3,11,0,2,2,0.6536
3,6,5,2,18,3,1,1,20,2,1,1,0,2,10,1,2,2,0.8439
3,20,4,2,18,3,3,4,73,2,3,1,0,2,6,0,2,1,0.3574
2,8,1,1,12,1,2,3,28,1,3,1,0,3,6,0,2,2,0.7608
3,13,2,2,18,2,2,2,48,2,2,1,0,3,11,0,2,2,0.6582
3,13,2,2,18,2,2,3,46,2,2,0,0,2,6,0,2,2,0.2992
1,12,4,3,18,4,2,2,44,3,1,1,1,1,2,0,2,3,0.8944
1,12,4,3,18,4,3,5,43,3,2,1,1,2,5,0,3,1,0.4469
1,2,4,2,18,3,3,4,6,2,2,0,1,2,6,1,2,2,0.6274
3,11,3,2,18,2,2,2,40,2,2,0,0,3,7,0,1,3,0.4674
3,22,4,2,18,3,2,2,81,2,1,1,0,2,10,1,2,2,0.8544
2,21,2,1,12,2,1,1,75,1,1,1,0,2,10,0,2,2,0.6209
3,5,2,2,18,2,1,1,16,2,1,1,0,2,8,1,3,1,0.8203
2,14,2,1,12,2,1,1,49,1,1,1,1,2,2,0,2,2,0.8217
2,14,2,1,12,2,2,2,51,1,2,1,0,3,5,0,3,1,0.6219
3,11,3,2,18,2,2,2,40,2,2,1,0,2,4,1,2,2,0.9281
3,16,3,2,18,2,2,2,58,2,2,0,0,3,11,0,1,3,0.3621
3,13,2,2,18,2,3,4,47,2,3,1,0,2,8,1,3,1,0.8119
3,16,3,2,18,2,1,1,55,2,2,1,1,3,8,0,3,1,0.5703
2,21,2,1,12,1,1,1,75,1,2,1,0,3,8,0,3,1,0.5477
1,12,5,3,18,4,2,3,41,3,2,0,1,1,6,0,2,1,0.0532
3,6,4,2,18,3,1,1,20,2,1,1,0,2,9,0,3,1,0.4499
3,6,5,2,18,3,2,2,23,2,1,1,1,1,4,0,3,1,0.5971
1,1,5,3,18,4,2,3,1,3,1,0,1,1,11,0,2,2,0.1141
3,22,3,2,18,3,2,2,81,2,1,1,0,2,10,1,2,2,0.8645
2,3,3,1,12,1,1,1,9,1,2,1,1,3,10,0,3,1,0.5426
1,2,4,2,18,3,2,2,8,2,1,1,1,1,4,0,3,1,0.611
1,12,5,3,18,4,2,3,41,3,1,1,1,2,9,0,2,2,0.4993
2,21,3,1,12,2,1,1,75,1,2,1,0,2,1,0,1,3,0.8826
3,6,5,2,18,3,2,3,21,2,2,1,1,1,1,0,1,3,0.8752
1,18,4,3,18,3,2,3,63,3,1,1,1,1,1,1,1,3,0.9482
1,12,5,3,18,3,3,4,42,3,2,1,1,2,2,0,1,3,0.8156
2,15,1,1,12,1,1,1,52,1,2,1,0,2,5,0,2,1,0.464
2,9,2,1,12,1,2,2,32,1,3,1,0,3,1,0,1,3,0.9125
1,2,3,3,18,3,2,2,8,3,1,1,0,2,2,0,1,3,0.8365
1,17,3,3,18,3,2,2,62,3,1,1,1,1,12,1,1,2,0.672
1,2,4,2,18,3,3,4,6,2,3,1,0,2,4,0,2,2,0.7156
2,8,2,1,12,1,1,1,27,1,3,1,0,2,10,1,2,2,0.8806
2,7,2,1,12,1,2,2,26,1,3,1,0,3,7,0,1,2,0.6172
3,5,3,2,18,2,2,3,17,2,3,1,0,2,1,1,1,3,0.97
1,17,4,3,18,3,3,5,61,3,3,1,0,1,10,1,3,1,0.5988
2,7,2,1,12,1,1,1,24,1,3,1,0,2,10,0,2,2,0.6523
3,20,5,2,18,3,2,3,72,2,2,1,0,2,7,0,1,3,0.7652
3,16,4,2,18,2,2,2,58,2,2,1,1,3,9,1,2,2,0.9043
1,4,4,3,18,4,2,2,15,3,1,1,1,2,4,1,3,2,0.9419
3,5,3,2,18,2,2,3,17,2,3,1,0,2,2,1,1,3,0.9669
3,16,4,2,18,2,2,3,56,2,2,0,0,2,12,0,1,3,0.2719
3,5,4,2,18,2,2,2,19,2,2,0,0,3,6,0,2,2,0.3213
1,1,4,3,18,4,3,5,3,3,3,0,1,1,11,0,2,2,0.1215
3,13,3,2,18,2,2,2,48,2,2,0,0,3,7,1,3,1,0.4756
3,5,4,2,18,2,1,1,16,2,1,1,0,2,7,0,1,2,0.5331
