whatsapp_count,phone_count,email_count,total_interactions,dominant_channel,first_channel,last_channel,is_multi_channel,channel_switch_count,conversation_time_hours,conv_time_bucket,recency_bucket,engagement_depth,channel_x_stage,historical_deals_won,any_followup_responded,followup_response_rate,last_followup_task_type,agent_response_ratio,sale_closed
0,1,0,0.388888889,1,1,1,0,0,0.105020921,0.5,0.33,0.444444444,8,0,1,0.805611222,1,0.715,0.8516
0.857142857,0,0,0.333333333,2,2,2,0,0,0.115690377,0.5,0.33,0.62962963,16,0,1,0.679358717,0,1,0.8818
0,0,0.857142857,0.333333333,0,0,0,0,0,0.05,0.5,0,0.333333333,1,0.75,1,0.679358717,3,0.2275,0.6118
0,0,0.857142857,0.333333333,0,0,0,0,0,0.205020921,0.5,0.33,0.592592593,6,0,1,0.756513026,1,0.27,0.3809
0,0,1,0.388888889,0,0,0,0,0,0.120502092,0.5,0.33,0.407407407,0,0,1,0.698396794,3,0,0.8462
0.142857143,0.857142857,0.285714286,0.5,0,1,1,1,0.4,0.19665272,0.5,1,0.592592593,0,0,1,0.872745491,1,1,0.8227
0,0.428571429,0,0.166666667,1,1,1,0,0,0.057322176,0.5,0.67,0.444444444,8,0,1,0.706412826,0,0.3875,0.6909
0,0.428571429,0,0.166666667,1,1,1,0,0,0.074686192,0.5,1,0.555555556,8,0.625,1,0.49498998,1,0.1025,0.7146
0.714285714,0.857142857,0.714285714,0.888888889,2,0,1,1,0.2,0.034518828,1,0.33,0.333333333,16,0,1,0.857715431,3,0.6975,0.8979
0.571428571,1,0.714285714,0.888888889,1,0,2,1,0.4,0.345188285,0,0.33,0.62962963,8,0.5,0,0.021042084,0,0.545,0.8366
0.142857143,0.428571429,0.857142857,0.555555556,0,2,0,1,0.6,0.106276151,0.5,0.67,0.259259259,0,0,0,0.101202405,0,0.435,0.655
0.857142857,0,0,0.333333333,2,2,2,0,0,0.109414226,0.5,1,0.444444444,16,0,0,0.088176353,0,1,0.8512
0,1,0,0.388888889,1,1,1,0,0,0.119456067,0.5,0.67,0.518518519,9,0,1,0.355711423,3,0.8275,0.4622
1,0,0,0.388888889,2,2,2,0,0,0.237656904,0.5,0.67,0.407407407,18,0,0,0.096192385,0,1,0.4626
0.142857143,0.142857143,0.714285714,0.388888889,0,2,2,1,0.2,0.067782427,0.5,0.67,0.555555556,0,0.375,1,0.160320641,3,0.215,0.8022
0,0,1,0.388888889,0,0,0,0,0,0.007322176,1,0,0.62962963,3,0,1,0.551102204,2,0.2475,0.3499
1,0,0,0.388888889,2,2,2,0,0,0.118200837,0.5,0.33,0.407407407,16,0,1,0.412825651,0,1,0.845
1,0.714285714,0.571428571,0.888888889,2,2,2,1,1,0.805857741,0,0.33,0.481481481,21,0,1,0.672344689,0,0.375,0.5804
0.714285714,0.571428571,0.285714286,0.611111111,2,2,2,1,0.4,0.107949791,0.5,0.67,0.481481481,22,0,0,0.04509018,2,0.15,0.3825
0.571428571,0.285714286,1,0.722222222,2,1,2,1,0.4,0.070083682,0.5,0.67,0.481481481,20,0,1,0.783567134,0,0.185,0.1988
0.857142857,0.714285714,0.571428571,0.833333333,1,2,2,1,0.2,0.038284519,1,0.67,0.296296296,10,0.125,1,0.895791583,2,1,0.5952
0,0.285714286,0,0.111111111,1,1,1,0,0,0.031171548,1,0.33,0.407407407,11,0,1,0.832665331,1,0.0775,0.2946
0.285714286,1,0.571428571,0.722222222,1,0,1,1,0.6,0.037029289,1,0.67,0.148148148,12,0.5,0,0.021042084,1,0.025,0.2347
0.857142857,1,0.571428571,0.944444444,0,0,0,1,0.6,0.017364017,1,0.33,0.555555556,0,0.375,1,0.845691383,4,1,0.8276
0.857142857,0,0,0.333333333,2,2,2,0,0,0.115062762,0.5,0,0.444444444,17,0,0,0.126252505,0,0.5425,0.2293
0.857142857,0.285714286,1,0.833333333,0,0,1,1,0.6,0.074476987,0.5,0,0.481481481,1,0,1,0.908817635,1,1,0.5597
0.857142857,0,0,0.333333333,2,2,2,0,0,0.19707113,0.5,0.67,0.37037037,16,0,1,0.274549098,3,0.9025,0.7139
1,0.714285714,0.857142857,1,1,2,1,1,0.6,0.069456067,0.5,0.67,0.185185185,8,0,1,0.29759519,1,0.3175,0.7552
0.714285714,0.571428571,0.571428571,0.722222222,2,2,2,1,0.2,0.028242678,1,0.33,0.592592593,16,0,1,0.76252505,2,0.7325,0.865
0.285714286,1,0.285714286,0.611111111,1,0,2,1,0.2,0.171548117,0.5,0.67,0.444444444,9,0,0,0.0250501,0,1,0.571
1,0,0,0.388888889,2,2,2,0,0,0.075313808,0.5,0.67,0.296296296,16,0,1,0.673346693,4,0,0.925
1,0.714285714,0.571428571,0.888888889,2,2,0,1,0.8,0.384937238,0,0.67,0.592592593,16,0,1,0.828657315,3,0.3075,0.7563
0,0,1,0.388888889,0,0,0,0,0,0.034309623,1,0.33,0.740740741,0,0,1,0.628256513,3,0.9225,0.7503
0.285714286,0.857142857,0.571428571,0.666666667,2,0,1,1,0.4,0.160669456,0.5,0.67,0.62962963,16,0,1,0.51002004,0,0.3625,0.9056
0.714285714,1,0.857142857,1,0,2,1,1,0.6,0.034728033,1,0.67,0.555555556,0,0,0,0.155310621,2,0.665,0.8073
1,0.285714286,0.857142857,0.833333333,2,1,2,1,0.6,0.00334728,1,0,0.444444444,17,0,1,0.536072144,0,0.3175,0.2177
1,0,0,0.388888889,2,2,2,0,0,0.010460251,1,0.67,0.481481481,20,0,1,0.676352705,3,0,0.2379
0.571428571,0.285714286,0.428571429,0.5,2,2,0,1,0.2,0.339330544,0,0.33,0.111111111,20,0.25,1,0.671342685,0,1,0.2174
0,0.428571429,0,0.166666667,1,1,1,0,0,0.038075314,1,0.67,0.407407407,8,0,1,0.620240481,2,0.7875,0.8416
0.857142857,0,0,0.333333333,2,2,2,0,0,0.013598326,1,0.33,0.37037037,16,0,0,0.171342685,0,0.575,0.8014
0.142857143,0.714285714,1,0.722222222,1,1,0,1,1,0.031589958,1,0.67,0.444444444,8,0.875,1,0.630260521,2,0.4975,0.8426
0.285714286,0.142857143,1,0.555555556,0,0,0,1,1,0.026987448,1,0.67,0.37037037,0,0,1,0.589178357,0,1,0.7775
0.857142857,0,0,0.333333333,2,2,2,0,0,0.076569038,0.5,0.33,0.444444444,17,0.625,1,0.71743487,1,0.65,0.4627
0,0,0.714285714,0.277777778,0,0,0,0,0,0.045188285,1,0.67,0.296296296,0,0,1,0.471943888,0,0.2925,0.7979
0.714285714,0.714285714,0.142857143,0.611111111,2,0,0,1,0.6,0.327615063,0,0.67,0.481481481,16,0,1,0.654308617,1,0.455,0.8901
0,0.714285714,0,0.277777778,1,1,1,0,0,0.017154812,1,0.33,0.555555556,12,0,1,0.645290581,1,0.7375,0.1327
1,0,0,0.388888889,2,2,2,0,0,0.122384937,0.5,0,0.37037037,18,0.75,1,0.833667335,1,0,0.4606
1,0,0,0.388888889,2,2,2,0,0,0.074058577,0.5,0.67,0.259259259,17,0,0,0.037074148,2,0.9075,0.6931
0.571428571,0.142857143,0.571428571,0.5,0,1,2,1,0.2,0.015690377,1,0.67,0.37037037,6,0,1,0.546092184,2,0.41,0.28
1,0,0,0.388888889,2,2,2,0,0,0.184309623,0.5,0.67,0.518518519,20,0.75,1,0.729458918,3,0.83,0.187
0,0,1,0.388888889,0,0,0,0,0,0.006485356,1,1,0.296296296,3,0,1,0.625250501,3,0.03,0.5688
0,0.714285714,0,0.277777778,1,1,1,0,0,0.040167364,1,0.67,0.444444444,12,0,1,0.130260521,3,0.66,0.1342
0.857142857,0.714285714,1,1,0,2,2,1,1,0.09874477,0.5,0.67,0.481481481,0,0,1,0.754509018,0,0.5025,0.6879
0,0,1,0.388888889,0,0,0,0,0,0.393096234,0,0.33,0.666666667,2,1,1,0.768537074,1,0.515,0.3807
0,0,1,0.388888889,0,0,0,0,0,0.019246862,1,1,0.444444444,0,0.125,0,0.008016032,0,0.6275,0.8121
1,0.571428571,0.857142857,0.944444444,0,0,2,1,0.6,0.09623431,0.5,0.33,0.666666667,5,0,1,0.891783567,3,0.5,0.5167
0.857142857,1,0.714285714,1,1,1,1,1,0.2,0.083263598,0.5,0.67,0.407407407,8,0,0,0.029058116,1,0.2975,0.99
0,0.571428571,0,0.222222222,1,1,1,0,0,0.107740586,0.5,1,0.407407407,8,0,0,0.177354709,0,0.5775,0.6512
0,0,0.571428571,0.222222222,0,0,0,0,0,0.113389121,0.5,0,0.481481481,7,0,1,0.662324649,0,0,0.435
0.857142857,0.714285714,0.285714286,0.722222222,2,1,1,1,0.8,0.039958159,1,1,0.37037037,22,0,0,0.094188377,2,0.7775,0.1665
0,0,1,0.388888889,0,0,0,0,0,0.070920502,0.5,0.67,0.444444444,0,0,1,0.643286573,2,0.19,0.9315
1,0.285714286,0.857142857,0.833333333,0,1,0,1,0.6,0.092468619,0.5,0.33,0.407407407,2,0,1,0.652304609,3,0.215,0.4922
1,0.857142857,0.142857143,0.777777778,2,1,2,1,0.2,0.234518828,0.5,0.67,0.481481481,16,0,1,0.188376754,2,0.5175,0.7486
0,0,1,0.388888889,0,0,0,0,0,0.016945607,1,0.33,0.222222222,0,0,0,0.028056112,3,0.0525,0.7557
0.428571429,0.714285714,0.714285714,0.722222222,2,0,1,1,0.6,0.046025105,0.5,0.67,0.407407407,18,0,1,0.826653307,2,0,0.5629
0,0.428571429,0,0.166666667,1,1,1,0,0,0.027615063,1,0.33,0.814814815,13,0,0,0.156312625,2,0.1825,0.4867
1,0,0,0.388888889,2,2,2,0,0,0.011087866,1,1,0.296296296,16,0,0,0.106212425,2,0.23,0.7638
1,0.857142857,0.285714286,0.833333333,1,0,1,1,0.2,0.24748954,0,0,0.407407407,13,0,0,0.136272545,2,1,0.5114
0,0,1,0.388888889,0,0,0,0,0,0.014016736,1,0.33,0.333333333,3,0,1,0.953907816,3,0.115,0.4381
1,0,0,0.388888889,2,2,2,0,0,0.038284519,1,0.67,0.37037037,23,0,0,0.175350701,3,0.71,0.1922
1,0.142857143,0.571428571,0.666666667,2,1,1,1,0.8,0.060251046,0.5,0.67,0.333333333,17,0,1,0.475951904,0,0,0.3981
0.571428571,0.428571429,0.571428571,0.611111111,0,0,1,1,0.6,0.225941423,0.5,0.33,0.481481481,0,0,1,0.518036072,2,0,0.7943
0,0,1,0.388888889,0,0,0,0,0,0.263389121,0,0.67,0.444444444,0,0,0,0.121242485,1,0.54,0.6355
0.714285714,0.571428571,1,0.888888889,0,2,2,1,0.2,0.04707113,0.5,0.67,0.62962963,0,0,1,0.343687375,0,0.31,0.76
0,0,0.571428571,0.222222222,0,0,0,0,0,0.001464435,1,0.33,0.407407407,3,0,0,0.137274549,0,1,0.401
0,1,0,0.388888889,1,1,1,0,0,0.064853556,0.5,0,0.148148148,11,0,0,0.02004008,3,0.29,0.3179
1,0,0,0.388888889,2,2,2,0,0,0.564225941,0,0.67,0.444444444,21,0,0,0.052104208,0,0.5375,0.2571
0.714285714,1,0.857142857,1,2,2,1,1,0.6,0.315690377,0,0,0.222222222,18,0,1,0.542084168,0,0,0.4622
0.857142857,0.714285714,0.571428571,0.833333333,0,2,2,1,0.6,0.00334728,1,0.67,0.296296296,1,0,1,0.552104208,1,0.965,0.4047
0.571428571,0.857142857,1,0.944444444,0,1,1,1,1,0.088284519,0.5,0.33,0.555555556,0,0,1,0.46492986,0,0.9225,0.7337
1,0.571428571,1,1,0,2,2,1,0.6,0.288493724,0,0.67,0.407407407,0,0.125,1,0.5250501,2,0.4975,0.7421
0,0,1,0.388888889,0,0,0,0,0,0.257740586,0,0.67,0.296296296,6,0,0,0.126252505,0,0.8,0.182
1,0,0,0.388888889,2,2,2,0,0,0.025313808,1,0.33,0.444444444,17,0,1,0.425851703,0,0.54,0.3094
1,1,0.428571429,0.944444444,1,2,0,1,1,0.173849372,0.5,0.67,0.407407407,8,0,0,0.023046092,3,0,0.8177
1,0.857142857,0.285714286,0.833333333,2,1,1,1,1,0.091841004,0.5,0,0.259259259,17,0.75,0,0.056112224,1,0.65,0.7722
0,0.285714286,0,0.111111111,1,1,1,0,0,0.10125523,0.5,1,0.592592593,8,0,0,0.013026052,0,0.7025,0.7945
0.571428571,1,0.714285714,0.888888889,1,2,1,1,0.2,0.041631799,1,0.67,0.740740741,8,0,1,0.938877756,3,0.825,0.7484
1,0,0,0.388888889,2,2,2,0,0,0.107949791,0.5,0.33,0.592592593,16,0.375,1,0.625250501,1,0.375,0.7248
1,0,0,0.388888889,2,2,2,0,0,0.029079498,1,0,0.666666667,23,0,0,0.084168337,0,0.52,0.4766
0,0,0.428571429,0.166666667,0,0,0,0,0,0.023849372,1,0.67,0.407407407,6,0.375,0,0.098196393,2,0.39,0.5304
0.285714286,1,0.285714286,0.611111111,1,1,0,1,0.8,0.25083682,0,0.67,0.518518519,8,0.5,1,0.346693387,3,0.1875,0.8584
0,1,0,0.388888889,1,1,1,0,0,0.162552301,0.5,0.67,0.555555556,8,0,1,0.693386774,0,0.3875,0.99
0.714285714,0,0,0.277777778,2,2,2,0,0,0.279916318,0,1,0.592592593,16,0.875,1,0.951903808,2,0.95,0.8379
1,1,0.285714286,0.888888889,2,2,2,1,0.6,0.055648536,0.5,0,0.333333333,17,0.5,1,0.480961924,2,0.7275,0.5455
1,0,0,0.388888889,2,2,2,0,0,0.177824268,0.5,0.33,0.481481481,19,0,1,0.565130261,2,0.06,0.7287
0.714285714,0,0,0.277777778,2,2,2,0,0,0.132845188,0.5,0.33,0.666666667,18,0,1,0.917835671,0,0.56,0.5505
0,0,0.428571429,0.166666667,0,0,0,0,0,0.244351464,0.5,0.67,0.481481481,4,0.875,0,0.075150301,3,0.7675,0.1959
0,0,0.571428571,0.222222222,0,0,0,0,0,0.034728033,1,0.67,0.407407407,0,0,1,0.522044088,2,0,0.7416
0,0,1,0.388888889,0,0,0,0,0,0.175313808,0.5,1,0.296296296,0,0.75,1,0.644288577,0,0.7575,0.8782
0,0,0.714285714,0.277777778,0,0,0,0,0,0.110041841,0.5,1,0.407407407,6,0,0,0.073146293,0,0.8325,0.3736
1,0,0,0.388888889,2,2,2,0,0,0.185564854,0.5,0.67,0.592592593,17,0,1,0.152304609,2,1,0.3318
1,1,0.285714286,0.888888889,1,1,1,1,0.4,0.162970711,0.5,0.33,0.62962963,9,0,0,0.183366733,0,0.49,0.2479
0.714285714,0.857142857,1,1,2,1,2,1,0.8,0.226569038,0.5,0,0.407407407,21,0,1,0.638276553,3,0.9075,0.3541
0.571428571,0,0,0.222222222,2,2,2,0,0,0.55334728,0,0,0.555555556,17,0,0,0.145290581,4,0.2125,0.4258
0.571428571,1,0.714285714,0.888888889,0,0,2,1,1,0.025732218,1,1,0.259259259,0,1,1,0.759519038,3,0.3225,0.8235
0,1,0,0.388888889,1,1,1,0,0,0.259205021,0,0.33,0.555555556,14,0,1,0.809619238,1,1,0.6033
0,0,0.857142857,0.333333333,0,0,0,0,0,0.391422594,0,0.67,0.555555556,0,0.75,1,0.77755511,0,1,0.9313
0.571428571,0.857142857,0.857142857,0.888888889,2,1,0,1,0.8,0.1541841,0.5,0.67,0.222222222,22,0,1,0.658316633,0,0.49,0.318
0,0,0.571428571,0.222222222,0,0,0,0,0,0.10083682,0.5,0.67,0.592592593,0,0,1,0.622244489,1,0.615,0.709
0.714285714,0.571428571,0.571428571,0.722222222,0,0,1,1,0.6,0.110251046,0.5,0,0.703703704,7,0,1,0.78757515,3,0.5425,0.4872
0.428571429,0.714285714,0.714285714,0.722222222,1,2,1,1,1,0.380753138,0,0.67,0.666666667,12,0,1,0.682364729,0,0.695,0.2145
1,0.714285714,0.714285714,1,1,0,2,1,0.6,0.256276151,0,0.33,0.444444444,14,0,0,0.124248497,3,0.925,0.496
0.857142857,0.857142857,0.714285714,0.944444444,2,2,0,1,0.4,0.233263598,0.5,0,0.222222222,21,0,1,0.406813627,0,0.75,0.5577
0.571428571,0.857142857,0.428571429,0.722222222,0,1,0,1,0.2,0.078242678,0.5,0.33,0.555555556,4,0,0,0.182364729,2,0.2225,0.183
0.857142857,0.714285714,1,1,2,2,0,1,0.2,0.113598326,0.5,1,0.37037037,16,0,0,0.00501002,0,0.2675,0.8675
0.428571429,0.857142857,0.285714286,0.611111111,1,2,1,1,0.2,0.129707113,0.5,0.67,0.518518519,8,0,1,0.542084168,1,1,0.9363
0,1,0,0.388888889,1,1,1,0,0,0.005648536,1,0.67,0.481481481,10,0.5,1,0.883767535,4,1,0.4243
0.571428571,0.142857143,0.857142857,0.611111111,2,1,1,1,0.8,0.001046025,1,0.67,0.555555556,16,0,1,0.641282565,3,0.28,0.958
1,0.142857143,0.285714286,0.555555556,0,2,0,1,0.8,0.060460251,0.5,0,0.37037037,3,0,1,0.812625251,0,0.365,0.4132
0.285714286,0,0,0.111111111,2,2,2,0,0,0.140585774,0.5,0.67,0.259259259,17,0,0,0.131262525,2,0.8525,0.5858
1,0.857142857,1,1,0,2,0,1,0.8,0.244769874,0.5,0.33,0.62962963,2,0.25,1,0.542084168,0,0.81,0.5221
0.571428571,0.571428571,0.714285714,0.722222222,0,2,1,1,0.4,0.328242678,0,0,0.407407407,2,0,0,0.127254509,3,0.4525,0.5842
1,0.857142857,0.285714286,0.833333333,1,2,2,1,1,0.088912134,0.5,0.67,0.296296296,13,0,0,0.017034068,2,0.5125,0.6005
0.142857143,0.428571429,0.857142857,0.555555556,0,2,1,1,0.4,0.676150628,0,0.67,0.296296296,0,0,1,0.781563126,2,0.83,0.7391
0.571428571,0.857142857,0.571428571,0.777777778,2,1,2,1,0.8,0.065481172,0.5,0.33,0.222222222,16,0,1,0.847695391,1,0.8775,0.8153
0,0,0.428571429,0.166666667,0,0,0,0,0,0.541631799,0,0,0.222222222,7,0,1,0.602204409,1,0,0.3572
0.714285714,0.571428571,0.857142857,0.833333333,0,2,0,1,1,0.012761506,1,1,0.37037037,0,0,1,0.662324649,2,0.725,0.8796
0.571428571,1,0.285714286,0.722222222,2,0,2,1,0.8,0.618410042,0,0.33,0.37037037,16,0,1,0.866733467,0,0.435,0.8771
0.571428571,0,0,0.222222222,2,2,2,0,0,0.018410042,1,0.33,0.37037037,19,0,1,0.507014028,0,1,0.4801
1,0.571428571,1,1,0,1,0,1,0.8,0.144142259,0.5,0.67,0.296296296,0,0,1,0.620240481,0,0.42,0.8079
0.571428571,0,0,0.222222222,2,2,2,0,0,0.084518828,0.5,0.33,0.444444444,23,0,1,0.76753507,0,0.625,0.4211
1,0.714285714,1,1,0,0,0,1,0.4,0.429079498,0,1,0.666666667,0,0,1,0.855711423,2,0.565,0.9279
0.428571429,0.285714286,0.142857143,0.333333333,2,2,0,1,0.6,0.338284519,0,0.67,0.444444444,17,0,1,0.693386774,0,0.8425,0.6667
0.285714286,1,0.428571429,0.666666667,1,1,1,1,0.4,0.061715481,0.5,0.67,0.62962963,12,0,1,0.666332665,2,0.6075,0.1544
0.285714286,0.857142857,0.428571429,0.611111111,1,2,0,1,0.6,0.401046025,0,0.33,0.296296296,14,0.875,1,0.548096192,3,0.875,0.6329
1,0,0,0.388888889,2,2,2,0,0,0.157740586,0.5,0.33,0.481481481,16,0.25,0,0.036072144,0,0.55,0.6728
0.571428571,0.285714286,0.428571429,0.5,2,1,0,1,0.6,0.018200837,1,0,0.444444444,17,0,1,0.407815631,1,0.8775,0.4594
1,0.285714286,0.714285714,0.777777778,0,2,0,1,0.4,0.032008368,1,0,0.259259259,3,0,0,0.199398798,3,0.345,0.5583
1,0,0,0.388888889,2,2,2,0,0,0.329916318,0,0.33,0.666666667,16,0.875,1,0.54509018,2,0.965,0.6679
0.714285714,0.142857143,1,0.722222222,0,1,0,1,0.2,0.040585774,1,0.67,0.481481481,7,0,1,0.769539078,2,0.5275,0.2651
1,0.142857143,0.285714286,0.555555556,2,2,1,1,0.6,0.087866109,0.5,0.33,0.444444444,16,0.75,1,0.857715431,0,0.48,0.8333
0.857142857,0.285714286,0.428571429,0.611111111,2,1,1,1,0.2,0.179916318,0.5,0.67,0.481481481,23,0,1,0.29759519,1,0.205,0.5271
0.714285714,0,0,0.277777778,2,2,2,0,0,0.098117155,0.5,0.67,0.407407407,22,0,0,0.194388778,0,0.2625,0.4238
1,0,0,0.388888889,2,2,2,0,0,0.013389121,1,1,0.37037037,16,0.625,0,0.03006012,0,0.4675,0.8417
0.428571429,0.857142857,0.571428571,0.722222222,1,2,2,1,0.6,0.326778243,0,0,0.518518519,15,0,0,0.118236473,2,0.1825,0.4364
0.857142857,0,0,0.333333333,2,2,2,0,0,0.080962343,0.5,0.67,0.481481481,18,0.875,1,0.455911824,0,1,0.5261
0.571428571,1,0.285714286,0.722222222,2,1,0,1,0.8,0.05083682,0.5,0.33,0.296296296,20,0.875,1,0.370741483,3,1,0.1302
0,0,1,0.388888889,0,0,0,0,0,0.031171548,1,0.67,0.444444444,1,0,1,0.450901804,2,0.515,0.3962
0.857142857,0.142857143,0.857142857,0.722222222,2,0,0,1,0.4,0.160251046,0.5,0,0.37037037,23,0,1,0.440881764,0,0.385,0.4946
0,0,0,0,0,0,0,0,0,0.256485356,0,0.67,0.703703704,7,0,1,0.943887776,0,0.32,0.358
0,0,0.285714286,0.111111111,0,0,0,0,0,0.106903766,0.5,0.67,0.555555556,1,0,1,0.580160321,2,0.5525,0.4345
1,0.571428571,0.571428571,0.833333333,2,0,1,1,0.8,0.010460251,1,0.67,0.555555556,19,0,1,0.312625251,0,0.775,0.3647
0.714285714,0,0,0.277777778,2,2,2,0,0,0.067991632,0.5,0.33,0.259259259,17,0,1,0.526052104,0,0.5275,0.7584
0.857142857,0,0,0.333333333,2,2,2,0,0,0.073221757,0.5,0,0.444444444,17,0,1,0.397795591,4,0.6025,0.4545
0.714285714,0.142857143,0.142857143,0.388888889,2,2,2,1,0.2,0.061715481,0.5,0.67,0.444444444,16,0,1,0.674348697,1,0,0.9235
0.571428571,0.571428571,0.714285714,0.722222222,1,2,1,1,0.8,0.123012552,0.5,1,0.333333333,8,0,1,0.675350701,2,0,0.7886
0.571428571,0,0,0.222222222,2,2,2,0,0,0.171548117,0.5,0.33,0.62962963,16,1,0,0.053106212,2,0.6025,0.907
0.857142857,0,0,0.333333333,2,2,2,0,0,0.006485356,1,0.67,0.407407407,16,0,1,0.794589178,0,0.03,0.8014
0.571428571,0,0,0.222222222,2,2,2,0,0,0.305439331,0,0,0.259259259,18,0,1,0.548096192,3,0.5125,0.5993
0,0.571428571,0,0.222222222,1,1,1,0,0,0.241631799,0.5,0.33,0.592592593,15,0,0,0.068136273,0,1,0.3028
1,0,0,0.388888889,2,2,2,0,0,0.011715481,1,0.33,0.333333333,18,0,1,0.929859719,1,0.235,0.7074
0.428571429,0,0,0.166666667,2,2,2,0,0,0.065271967,0.5,0.33,0.37037037,16,0,1,0.188376754,3,0.565,0.8401
1,0,0,0.388888889,2,2,2,0,0,0.011506276,1,0,0.407407407,18,0,0,0.011022044,1,0.3525,0.6841
0.571428571,1,0.857142857,0.944444444,1,0,0,1,0.6,0.438912134,0,0.33,0.407407407,8,0.5,1,0.816633267,1,0.805,0.8065
0,0,0.571428571,0.222222222,0,0,0,0,0,0.078451883,0.5,0.33,0.37037037,0,0,1,0.377755511,4,0.5125,0.8174
0.285714286,0.428571429,1,0.666666667,0,1,0,1,0.4,0.1458159,0.5,0.67,0.333333333,0,0.375,1,0.664328657,1,0.7475,0.9216
0.571428571,1,0.714285714,0.888888889,1,2,2,1,0.8,0.620292887,0,0.67,0.62962963,14,0,0,0.126252505,2,0.7,0.4805
1,1,0.571428571,1,1,1,2,1,0.6,0.041422594,1,0.33,0.518518519,8,0,1,0.968937876,2,0.3625,0.8804
0.857142857,0,0,0.333333333,2,2,2,0,0,0.004393305,1,0.33,0.37037037,22,0,1,0.650300601,1,0.6725,0.5974
0.571428571,0.857142857,0.428571429,0.722222222,1,1,2,1,0.2,0.214225941,0.5,0.67,0.296296296,8,0,1,0.615230461,1,0.0575,0.8932
1,0.285714286,1,0.888888889,2,2,1,1,0.2,0.346443515,0,1,0.296296296,16,0.125,0,0.157314629,2,0,0.793
0.857142857,0.714285714,1,1,0,2,0,1,0.2,0.124058577,0.5,0.33,0.592592593,1,0,0,0.195390782,0,0.11,0.455
0.428571429,1,0.571428571,0.777777778,1,1,2,1,0.4,0.445188285,0,0,0.444444444,15,0,0,0.156312625,2,0.155,0.6689
0.142857143,1,0.428571429,0.611111111,0,2,2,1,0.6,0.001882845,1,0,0.37037037,3,0,0,0.187374749,2,0.8425,0.3458
0,0,0.714285714,0.277777778,0,0,0,0,0,0.566736402,0,0.33,0.444444444,7,0,0,0.146292585,2,0.4075,0.3761
0.714285714,0,0,0.277777778,2,2,2,0,0,0.040794979,1,0.67,0.333333333,18,0,1,0.616232465,3,0.425,0.5248
0,0,0.571428571,0.222222222,0,0,0,0,0,0.137238494,0.5,1,0.407407407,0,0,1,0.73246493,0,1,0.7615
0.857142857,0.714285714,1,1,1,2,2,1,0.6,0.138702929,0.5,0.67,0.518518519,15,0,0,0.182364729,1,0,0.6367
1,0.571428571,0.428571429,0.777777778,2,0,2,1,0.8,0.086192469,0.5,0.33,0.444444444,16,0,1,0.617234469,3,0.3825,0.8444
1,0,0,0.388888889,2,2,2,0,0,0.431380753,0,0.67,0.296296296,21,0,0,0.032064128,1,1,0.4933
0,0,1,0.388888889,0,0,0,0,0,0.030334728,1,0.67,0.555555556,1,0,0,0.071142285,2,0.3175,0.3421
0,0.428571429,0,0.166666667,1,1,1,0,0,0.00209205,1,0.33,0.592592593,12,0,0,0.19238477,3,0.7425,0.2728
0,0.428571429,0,0.166666667,1,1,1,0,0,0.088702929,0.5,1,0.592592593,8,0,0,0.006012024,1,0.765,0.8218
0.428571429,0.571428571,0.285714286,0.5,1,1,1,1,1,0.080125523,0.5,1,0.444444444,14,0,0,0.01503006,3,0.7975,0.3006
1,0,0,0.388888889,2,2,2,0,0,0.141631799,0.5,0.67,0.666666667,18,0,0,0.159318637,0,0.095,0.538
0.714285714,0.857142857,0.285714286,0.722222222,2,0,2,1,0.8,0.191631799,0.5,1,0.481481481,16,0.625,1,0.533066132,0,0.725,0.6983
0,0,1,0.388888889,0,0,0,0,0,0.210878661,0.5,0.67,0.222222222,0,0,1,0.833667335,1,0.7825,0.8747
0.142857143,0.142857143,1,0.5,0,1,2,1,0.2,0.074476987,0.5,0.33,0.296296296,5,0,0,0.096192385,2,0,0.4779
1,0.428571429,0.571428571,0.777777778,1,0,0,1,1,0.051046025,0.5,1,0.259259259,9,0,0,0.196392786,3,0.51,0.3516
1,0,0,0.388888889,2,2,2,0,0,0.006903766,1,0.67,0.222222222,16,0,0,0.032064128,3,0.72,0.791
0.857142857,1,0.428571429,0.888888889,0,2,2,1,0.6,0.060041841,0.5,0.67,0.555555556,0,0,1,0.563126253,0,0.6325,0.7854
1,0.714285714,0.142857143,0.722222222,1,1,1,1,1,0.262133891,0,0.67,0.555555556,14,0,1,0.303607214,3,0.5575,0.4767
0.857142857,0.285714286,1,0.833333333,0,0,2,1,1,0.179497908,0.5,0,0.407407407,2,0,1,0.688376754,3,1,0.4567
1,1,0.285714286,0.888888889,1,2,2,1,1,0.086820084,0.5,1,0.333333333,14,0,1,0.372745491,1,0.5275,0.2464
0.857142857,0.428571429,0.857142857,0.833333333,0,2,0,1,0.2,0.014644351,1,1,0.333333333,0,0.125,1,0.567134269,1,1,0.7284
0.714285714,0.142857143,0.142857143,0.388888889,2,2,2,1,1,0.567364017,0,0.33,0.37037037,16,0,1,0.305611222,1,0,0.8957
1,0,0,0.388888889,2,2,2,0,0,0.030334728,1,0.33,0.518518519,17,0,1,0.695390782,2,0.7775,0.5348
0.142857143,0.857142857,0.428571429,0.555555556,1,1,1,1,0.6,0.49958159,0,0,0.333333333,15,0,0,0.062124248,3,0.765,0.5781
